|dates|Kusilvak_Alaska_UnitedStates.BLS_EmployedPopulation.data|Kusilvak_Alaska_UnitedStates.BLS_EmployedPopulation.missing|Kusilvak_Alaska_UnitedStates.BLS_UnemployedPopulation.data|Kusilvak_Alaska_UnitedStates.BLS_UnemployedPopulation.missing|Kusilvak_Alaska_UnitedStates.BLS_UnemploymentRate.data|Kusilvak_Alaska_UnitedStates.BLS_UnemploymentRate.missing|Kusilvak_Alaska_UnitedStates.BLS_LaborForcePopulation.data|Kusilvak_Alaska_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-25|1893.0|0|415.0|0|17.980935875216637|0|2308.0|0
0|2020-01-26|1893.0|0|415.0|0|17.980935875216637|0|2308.0|0
0|2020-01-27|1893.0|0|415.0|0|17.980935875216637|0|2308.0|0
0|2020-01-28|1893.0|0|415.0|0|17.980935875216637|0|2308.0|0
0|2020-01-29|1893.0|0|415.0|0|17.980935875216637|0|2308.0|0
0|2020-01-30|1893.0|0|415.0|0|17.980935875216637|0|2308.0|0
0|2020-01-31|1893.0|0|415.0|0|17.980935875216637|0|2308.0|0
0|2020-02-01|1916.0|0|474.0|0|19.832635983263597|0|2390.0|0
0|2020-02-02|1916.0|0|474.0|0|19.832635983263597|0|2390.0|0
0|2020-02-03|1916.0|0|474.0|0|19.832635983263597|0|2390.0|0
0|2020-02-04|1916.0|0|474.0|0|19.832635983263597|0|2390.0|0
0|2020-02-05|1916.0|0|474.0|0|19.832635983263597|0|2390.0|0
0|2020-02-06|1916.0|0|474.0|0|19.832635983263597|0|2390.0|0
0|2020-02-07|1916.0|0|474.0|0|19.832635983263597|0|2390.0|0
0|2020-02-08|1916.0|0|474.0|0|19.832635983263597|0|2390.0|0
0|2020-02-09|1916.0|0|474.0|0|19.832635983263597|0|2390.0|0
0|2020-02-10|1916.0|0|474.0|0|19.832635983263597|0|2390.0|0
0|2020-02-11|1916.0|0|474.0|0|19.832635983263597|0|2390.0|0
0|2020-02-12|1916.0|0|474.0|0|19.832635983263597|0|2390.0|0
0|2020-02-13|1916.0|0|474.0|0|19.832635983263597|0|2390.0|0
0|2020-02-14|1916.0|0|474.0|0|19.832635983263597|0|2390.0|0
0|2020-02-15|1916.0|0|474.0|0|19.832635983263597|0|2390.0|0
0|2020-02-16|1916.0|0|474.0|0|19.832635983263597|0|2390.0|0
0|2020-02-17|1916.0|0|474.0|0|19.832635983263597|0|2390.0|0
0|2020-02-18|1916.0|0|474.0|0|19.832635983263597|0|2390.0|0
0|2020-02-19|1916.0|0|474.0|0|19.832635983263597|0|2390.0|0
0|2020-02-20|1916.0|0|474.0|0|19.832635983263597|0|2390.0|0
0|2020-02-21|1916.0|0|474.0|0|19.832635983263597|0|2390.0|0
0|2020-02-22|1916.0|0|474.0|0|19.832635983263597|0|2390.0|0
0|2020-02-23|1916.0|0|474.0|0|19.832635983263597|0|2390.0|0
0|2020-02-24|1916.0|0|474.0|0|19.832635983263597|0|2390.0|0
0|2020-02-25|1916.0|0|474.0|0|19.832635983263597|0|2390.0|0
0|2020-02-26|1916.0|0|474.0|0|19.832635983263597|0|2390.0|0
0|2020-02-27|1916.0|0|474.0|0|19.832635983263597|0|2390.0|0
0|2020-02-28|1916.0|0|474.0|0|19.832635983263597|0|2390.0|0
0|2020-02-29|1916.0|0|474.0|0|19.832635983263597|0|2390.0|0
0|2020-03-01|1859.0|0|507.0|0|21.428571428571427|0|2366.0|0
0|2020-03-02|1859.0|0|507.0|0|21.428571428571427|0|2366.0|0
0|2020-03-03|1859.0|0|507.0|0|21.428571428571427|0|2366.0|0
0|2020-03-04|1859.0|0|507.0|0|21.428571428571427|0|2366.0|0
0|2020-03-05|1859.0|0|507.0|0|21.428571428571427|0|2366.0|0
0|2020-03-06|1859.0|0|507.0|0|21.428571428571427|0|2366.0|0
0|2020-03-07|1859.0|0|507.0|0|21.428571428571427|0|2366.0|0
0|2020-03-08|1859.0|0|507.0|0|21.428571428571427|0|2366.0|0
0|2020-03-09|1859.0|0|507.0|0|21.428571428571427|0|2366.0|0
0|2020-03-10|1859.0|0|507.0|0|21.428571428571427|0|2366.0|0
0|2020-03-11|1859.0|0|507.0|0|21.428571428571427|0|2366.0|0
0|2020-03-12|1859.0|0|507.0|0|21.428571428571427|0|2366.0|0
0|2020-03-13|1859.0|0|507.0|0|21.428571428571427|0|2366.0|0
0|2020-03-14|1859.0|0|507.0|0|21.428571428571427|0|2366.0|0
0|2020-03-15|1859.0|0|507.0|0|21.428571428571427|0|2366.0|0
0|2020-03-16|1859.0|0|507.0|0|21.428571428571427|0|2366.0|0
0|2020-03-17|1859.0|0|507.0|0|21.428571428571427|0|2366.0|0
0|2020-03-18|1859.0|0|507.0|0|21.428571428571427|0|2366.0|0
0|2020-03-19|1859.0|0|507.0|0|21.428571428571427|0|2366.0|0
0|2020-03-20|1859.0|0|507.0|0|21.428571428571427|0|2366.0|0
0|2020-03-21|1859.0|0|507.0|0|21.428571428571427|0|2366.0|0
0|2020-03-22|1859.0|0|507.0|0|21.428571428571427|0|2366.0|0
0|2020-03-23|1859.0|0|507.0|0|21.428571428571427|0|2366.0|0
0|2020-03-24|1859.0|0|507.0|0|21.428571428571427|0|2366.0|0
0|2020-03-25|1859.0|0|507.0|0|21.428571428571427|0|2366.0|0
0|2020-03-26|1859.0|0|507.0|0|21.428571428571427|0|2366.0|0
0|2020-03-27|1859.0|0|507.0|0|21.428571428571427|0|2366.0|0
0|2020-03-28|1859.0|0|507.0|0|21.428571428571427|0|2366.0|0
0|2020-03-29|1859.0|0|507.0|0|21.428571428571427|0|2366.0|0
0|2020-03-30|1859.0|0|507.0|0|21.428571428571427|0|2366.0|0
0|2020-03-31|1859.0|0|507.0|0|21.428571428571427|0|2366.0|0
0|2020-04-01|1580.0|0|491.0|0|23.708353452438434|0|2071.0|0
0|2020-04-02|1580.0|0|491.0|0|23.708353452438434|0|2071.0|0
0|2020-04-03|1580.0|0|491.0|0|23.708353452438434|0|2071.0|0
0|2020-04-04|1580.0|0|491.0|0|23.708353452438434|0|2071.0|0
0|2020-04-05|1580.0|0|491.0|0|23.708353452438434|0|2071.0|0
0|2020-04-06|1580.0|0|491.0|0|23.708353452438434|0|2071.0|0
0|2020-04-07|1580.0|0|491.0|0|23.708353452438434|0|2071.0|0
0|2020-04-08|1580.0|0|491.0|0|23.708353452438434|0|2071.0|0
0|2020-04-09|1580.0|0|491.0|0|23.708353452438434|0|2071.0|0
0|2020-04-10|1580.0|0|491.0|0|23.708353452438434|0|2071.0|0
0|2020-04-11|1580.0|0|491.0|0|23.708353452438434|0|2071.0|0
0|2020-04-12|1580.0|0|491.0|0|23.708353452438434|0|2071.0|0
0|2020-04-13|1580.0|0|491.0|0|23.708353452438434|0|2071.0|0
0|2020-04-14|1580.0|0|491.0|0|23.708353452438434|0|2071.0|0
0|2020-04-15|1580.0|0|491.0|0|23.708353452438434|0|2071.0|0
0|2020-04-16|1580.0|0|491.0|0|23.708353452438434|0|2071.0|0
0|2020-04-17|1580.0|0|491.0|0|23.708353452438434|0|2071.0|0
0|2020-04-18|1580.0|0|491.0|0|23.708353452438434|0|2071.0|0
0|2020-04-19|1580.0|0|491.0|0|23.708353452438434|0|2071.0|0
0|2020-04-20|1580.0|0|491.0|0|23.708353452438434|0|2071.0|0
0|2020-04-21|1580.0|0|491.0|0|23.708353452438434|0|2071.0|0
0|2020-04-22|1580.0|0|491.0|0|23.708353452438434|0|2071.0|0
0|2020-04-23|1580.0|0|491.0|0|23.708353452438434|0|2071.0|0
0|2020-04-24|1580.0|0|491.0|0|23.708353452438434|0|2071.0|0
0|2020-04-25|1580.0|0|491.0|0|23.708353452438434|0|2071.0|0
0|2020-04-26|1580.0|0|491.0|0|23.708353452438434|0|2071.0|0
0|2020-04-27|1580.0|0|491.0|0|23.708353452438434|0|2071.0|0
0|2020-04-28|1580.0|0|491.0|0|23.708353452438434|0|2071.0|0
0|2020-04-29|1580.0|0|491.0|0|23.708353452438434|0|2071.0|0
0|2020-04-30|1580.0|0|491.0|0|23.708353452438434|0|2071.0|0
0|2020-05-01|1642.0|0|547.0|0|24.988579259936042|0|2189.0|0
0|2020-05-02|1642.0|0|547.0|0|24.988579259936042|0|2189.0|0
0|2020-05-03|1642.0|0|547.0|0|24.988579259936042|0|2189.0|0
0|2020-05-04|1642.0|0|547.0|0|24.988579259936042|0|2189.0|0
0|2020-05-05|1642.0|0|547.0|0|24.988579259936042|0|2189.0|0
0|2020-05-06|1642.0|0|547.0|0|24.988579259936042|0|2189.0|0
0|2020-05-07|1642.0|0|547.0|0|24.988579259936042|0|2189.0|0
0|2020-05-08|1642.0|0|547.0|0|24.988579259936042|0|2189.0|0
0|2020-05-09|1642.0|0|547.0|0|24.988579259936042|0|2189.0|0
0|2020-05-10|1642.0|0|547.0|0|24.988579259936042|0|2189.0|0
0|2020-05-11|1642.0|0|547.0|0|24.988579259936042|0|2189.0|0
0|2020-05-12|1642.0|0|547.0|0|24.988579259936042|0|2189.0|0
0|2020-05-13|1642.0|0|547.0|0|24.988579259936042|0|2189.0|0
0|2020-05-14|1642.0|0|547.0|0|24.988579259936042|0|2189.0|0
0|2020-05-15|1642.0|0|547.0|0|24.988579259936042|0|2189.0|0
0|2020-05-16|1642.0|0|547.0|0|24.988579259936042|0|2189.0|0
0|2020-05-17|1642.0|0|547.0|0|24.988579259936042|0|2189.0|0
0|2020-05-18|1642.0|0|547.0|0|24.988579259936042|0|2189.0|0
0|2020-05-19|1642.0|0|547.0|0|24.988579259936042|0|2189.0|0
0|2020-05-20|1642.0|0|547.0|0|24.988579259936042|0|2189.0|0
0|2020-05-21|1642.0|0|547.0|0|24.988579259936042|0|2189.0|0
0|2020-05-22|1642.0|0|547.0|0|24.988579259936042|0|2189.0|0
0|2020-05-23|1642.0|0|547.0|0|24.988579259936042|0|2189.0|0
0|2020-05-24|1642.0|0|547.0|0|24.988579259936042|0|2189.0|0
0|2020-05-25|1642.0|0|547.0|0|24.988579259936042|0|2189.0|0
0|2020-05-26|1642.0|0|547.0|0|24.988579259936042|0|2189.0|0
0|2020-05-27|1642.0|0|547.0|0|24.988579259936042|0|2189.0|0
0|2020-05-28|1642.0|0|547.0|0|24.988579259936042|0|2189.0|0
0|2020-05-29|1642.0|0|547.0|0|24.988579259936042|0|2189.0|0
0|2020-05-30|1642.0|0|547.0|0|24.988579259936042|0|2189.0|0
0|2020-05-31|1642.0|0|547.0|0|24.988579259936042|0|2189.0|0
0|2020-06-01|1449.0|0|583.0|0|28.690944881889763|0|2032.0|0
0|2020-06-02|1449.0|0|583.0|0|28.690944881889763|0|2032.0|0
0|2020-06-03|1449.0|0|583.0|0|28.690944881889763|0|2032.0|0
0|2020-06-04|1449.0|0|583.0|0|28.690944881889763|0|2032.0|0
0|2020-06-05|1449.0|0|583.0|0|28.690944881889763|0|2032.0|0
0|2020-06-06|1449.0|0|583.0|0|28.690944881889763|0|2032.0|0
0|2020-06-07|1449.0|0|583.0|0|28.690944881889763|0|2032.0|0
0|2020-06-08|1449.0|0|583.0|0|28.690944881889763|0|2032.0|0
0|2020-06-09|1449.0|0|583.0|0|28.690944881889763|0|2032.0|0
0|2020-06-10|1449.0|0|583.0|0|28.690944881889763|0|2032.0|0
0|2020-06-11|1449.0|0|583.0|0|28.690944881889763|0|2032.0|0
0|2020-06-12|1449.0|0|583.0|0|28.690944881889763|0|2032.0|0
0|2020-06-13|1449.0|0|583.0|0|28.690944881889763|0|2032.0|0
0|2020-06-14|1449.0|0|583.0|0|28.690944881889763|0|2032.0|0
0|2020-06-15|1449.0|0|583.0|0|28.690944881889763|0|2032.0|0
0|2020-06-16|1449.0|0|583.0|0|28.690944881889763|0|2032.0|0
0|2020-06-17|1449.0|0|583.0|0|28.690944881889763|0|2032.0|0
0|2020-06-18|1449.0|0|583.0|0|28.690944881889763|0|2032.0|0
0|2020-06-19|1449.0|0|583.0|0|28.690944881889763|0|2032.0|0
0|2020-06-20|1449.0|0|583.0|0|28.690944881889763|0|2032.0|0
0|2020-06-21|1449.0|0|583.0|0|28.690944881889763|0|2032.0|0
0|2020-06-22|1449.0|0|583.0|0|28.690944881889763|0|2032.0|0
0|2020-06-23|1449.0|0|583.0|0|28.690944881889763|0|2032.0|0
0|2020-06-24|1449.0|0|583.0|0|28.690944881889763|0|2032.0|0
0|2020-06-25|1449.0|0|583.0|0|28.690944881889763|0|2032.0|0
0|2020-06-26|1449.0|0|583.0|0|28.690944881889763|0|2032.0|0
0|2020-06-27|1449.0|0|583.0|0|28.690944881889763|0|2032.0|0
0|2020-06-28|1449.0|0|583.0|0|28.690944881889763|0|2032.0|0
0|2020-06-29|1449.0|0|583.0|0|28.690944881889763|0|2032.0|0
0|2020-06-30|1449.0|0|583.0|0|28.690944881889763|0|2032.0|0
0|2020-07-01|1576.0|0|555.0|0|26.044110746128577|0|2131.0|0
0|2020-07-02|1576.0|0|555.0|0|26.044110746128577|0|2131.0|0
0|2020-07-03|1576.0|0|555.0|0|26.044110746128577|0|2131.0|0
0|2020-07-04|1576.0|0|555.0|0|26.044110746128577|0|2131.0|0
0|2020-07-05|1576.0|0|555.0|0|26.044110746128577|0|2131.0|0
0|2020-07-06|1576.0|0|555.0|0|26.044110746128577|0|2131.0|0
0|2020-07-07|1576.0|0|555.0|0|26.044110746128577|0|2131.0|0
0|2020-07-08|1576.0|0|555.0|0|26.044110746128577|0|2131.0|0
0|2020-07-09|1576.0|0|555.0|0|26.044110746128577|0|2131.0|0
0|2020-07-10|1576.0|0|555.0|0|26.044110746128577|0|2131.0|0
0|2020-07-11|1576.0|0|555.0|0|26.044110746128577|0|2131.0|0
0|2020-07-12|1576.0|0|555.0|0|26.044110746128577|0|2131.0|0
0|2020-07-13|1576.0|0|555.0|0|26.044110746128577|0|2131.0|0
0|2020-07-14|1576.0|0|555.0|0|26.044110746128577|0|2131.0|0
0|2020-07-15|1576.0|0|555.0|0|26.044110746128577|0|2131.0|0
0|2020-07-16|1576.0|0|555.0|0|26.044110746128577|0|2131.0|0
0|2020-07-17|1576.0|0|555.0|0|26.044110746128577|0|2131.0|0
0|2020-07-18|1576.0|0|555.0|0|26.044110746128577|0|2131.0|0
0|2020-07-19|1576.0|0|555.0|0|26.044110746128577|0|2131.0|0
0|2020-07-20|1576.0|0|555.0|0|26.044110746128577|0|2131.0|0
0|2020-07-21|1576.0|0|555.0|0|26.044110746128577|0|2131.0|0
0|2020-07-22|1576.0|0|555.0|0|26.044110746128577|0|2131.0|0
0|2020-07-23|1576.0|0|555.0|0|26.044110746128577|0|2131.0|0
0|2020-07-24|1576.0|0|555.0|0|26.044110746128577|0|2131.0|0
0|2020-07-25|1576.0|0|555.0|0|26.044110746128577|0|2131.0|0
0|2020-07-26|1576.0|0|555.0|0|26.044110746128577|0|2131.0|0
0|2020-07-27|1576.0|0|555.0|0|26.044110746128577|0|2131.0|0
0|2020-07-28|1576.0|0|555.0|0|26.044110746128577|0|2131.0|0
0|2020-07-29|1576.0|0|555.0|0|26.044110746128577|0|2131.0|0
0|2020-07-30|1576.0|0|555.0|0|26.044110746128577|0|2131.0|0
0|2020-07-31|1576.0|0|555.0|0|26.044110746128577|0|2131.0|0
0|2020-08-01|1780.0|0|339.0|0|15.998112317130722|0|2119.0|0
0|2020-08-02|1780.0|0|339.0|0|15.998112317130722|0|2119.0|0
0|2020-08-03|1780.0|0|339.0|0|15.998112317130722|0|2119.0|0
0|2020-08-04|1780.0|0|339.0|0|15.998112317130722|0|2119.0|0
0|2020-08-05|1780.0|0|339.0|0|15.998112317130722|0|2119.0|0
0|2020-08-06|1780.0|0|339.0|0|15.998112317130722|0|2119.0|0
0|2020-08-07|1780.0|0|339.0|0|15.998112317130722|0|2119.0|0
0|2020-08-08|1780.0|0|339.0|0|15.998112317130722|0|2119.0|0
0|2020-08-09|1780.0|0|339.0|0|15.998112317130722|0|2119.0|0
0|2020-08-10|1780.0|0|339.0|0|15.998112317130722|0|2119.0|0
0|2020-08-11|1780.0|0|339.0|0|15.998112317130722|0|2119.0|0
0|2020-08-12|1780.0|0|339.0|0|15.998112317130722|0|2119.0|0
0|2020-08-13|1780.0|0|339.0|0|15.998112317130722|0|2119.0|0
0|2020-08-14|1780.0|0|339.0|0|15.998112317130722|0|2119.0|0
0|2020-08-15|1780.0|0|339.0|0|15.998112317130722|0|2119.0|0
0|2020-08-16|1780.0|0|339.0|0|15.998112317130722|0|2119.0|0
0|2020-08-17|1780.0|0|339.0|0|15.998112317130722|0|2119.0|0
0|2020-08-18|1780.0|0|339.0|0|15.998112317130722|0|2119.0|0
0|2020-08-19|1780.0|0|339.0|0|15.998112317130722|0|2119.0|0
0|2020-08-20|1780.0|0|339.0|0|15.998112317130722|0|2119.0|0
0|2020-08-21|1780.0|0|339.0|0|15.998112317130722|0|2119.0|0
0|2020-08-22|1780.0|0|339.0|0|15.998112317130722|0|2119.0|0
0|2020-08-23|1780.0|0|339.0|0|15.998112317130722|0|2119.0|0
0|2020-08-24|1780.0|0|339.0|0|15.998112317130722|0|2119.0|0
0|2020-08-25|1780.0|0|339.0|0|15.998112317130722|0|2119.0|0
0|2020-08-26|1780.0|0|339.0|0|15.998112317130722|0|2119.0|0
0|2020-08-27|1780.0|0|339.0|0|15.998112317130722|0|2119.0|0
0|2020-08-28|1780.0|0|339.0|0|15.998112317130722|0|2119.0|0
0|2020-08-29|1780.0|0|339.0|0|15.998112317130722|0|2119.0|0
0|2020-08-30|1780.0|0|339.0|0|15.998112317130722|0|2119.0|0
0|2020-08-31|1780.0|0|339.0|0|15.998112317130722|0|2119.0|0
0|2020-09-01|1932.0|0|342.0|0|15.03957783641161|0|2274.0|0
0|2020-09-02|1932.0|0|342.0|0|15.03957783641161|0|2274.0|0
0|2020-09-03|1932.0|0|342.0|0|15.03957783641161|0|2274.0|0
0|2020-09-04|1932.0|0|342.0|0|15.03957783641161|0|2274.0|0
0|2020-09-05|1932.0|0|342.0|0|15.03957783641161|0|2274.0|0
0|2020-09-06|1932.0|0|342.0|0|15.03957783641161|0|2274.0|0
0|2020-09-07|1932.0|0|342.0|0|15.03957783641161|0|2274.0|0
0|2020-09-08|1932.0|0|342.0|0|15.03957783641161|0|2274.0|0
0|2020-09-09|1932.0|0|342.0|0|15.03957783641161|0|2274.0|0
0|2020-09-10|1932.0|0|342.0|0|15.03957783641161|0|2274.0|0
0|2020-09-11|1932.0|0|342.0|0|15.03957783641161|0|2274.0|0
0|2020-09-12|1932.0|0|342.0|0|15.03957783641161|0|2274.0|0
0|2020-09-13|1932.0|0|342.0|0|15.03957783641161|0|2274.0|0
0|2020-09-14|1932.0|0|342.0|0|15.03957783641161|0|2274.0|0
0|2020-09-15|1932.0|0|342.0|0|15.03957783641161|0|2274.0|0
0|2020-09-16|1932.0|0|342.0|0|15.03957783641161|0|2274.0|0
0|2020-09-17|1932.0|0|342.0|0|15.03957783641161|0|2274.0|0
0|2020-09-18|1932.0|0|342.0|0|15.03957783641161|0|2274.0|0
0|2020-09-19|1932.0|0|342.0|0|15.03957783641161|0|2274.0|0
0|2020-09-20|1932.0|0|342.0|0|15.03957783641161|0|2274.0|0
0|2020-09-21|1932.0|0|342.0|0|15.03957783641161|0|2274.0|0
0|2020-09-22|1932.0|0|342.0|0|15.03957783641161|0|2274.0|0
0|2020-09-23|1932.0|0|342.0|0|15.03957783641161|0|2274.0|0
0|2020-09-24|1932.0|0|342.0|0|15.03957783641161|0|2274.0|0
0|2020-09-25|1932.0|0|342.0|0|15.03957783641161|0|2274.0|0
0|2020-09-26|1932.0|0|342.0|0|15.03957783641161|0|2274.0|0
0|2020-09-27|1932.0|0|342.0|0|15.03957783641161|0|2274.0|0
0|2020-09-28|1932.0|0|342.0|0|15.03957783641161|0|2274.0|0
0|2020-09-29|1932.0|0|342.0|0|15.03957783641161|0|2274.0|0
0|2020-09-30|1932.0|0|342.0|0|15.03957783641161|0|2274.0|0
0|2020-10-01|2173.0|0|308.0|0|12.41434905280129|0|2481.0|0
0|2020-10-02|2173.0|0|308.0|0|12.41434905280129|0|2481.0|0
0|2020-10-03|2173.0|0|308.0|0|12.41434905280129|0|2481.0|0
0|2020-10-04|2173.0|0|308.0|0|12.41434905280129|0|2481.0|0
0|2020-10-05|2173.0|0|308.0|0|12.41434905280129|0|2481.0|0
0|2020-10-06|2173.0|0|308.0|0|12.41434905280129|0|2481.0|0
0|2020-10-07|2173.0|0|308.0|0|12.41434905280129|0|2481.0|0
0|2020-10-08|2173.0|0|308.0|0|12.41434905280129|0|2481.0|0
0|2020-10-09|2173.0|0|308.0|0|12.41434905280129|0|2481.0|0
0|2020-10-10|2173.0|0|308.0|0|12.41434905280129|0|2481.0|0
0|2020-10-11|2173.0|0|308.0|0|12.41434905280129|0|2481.0|0
0|2020-10-12|2173.0|0|308.0|0|12.41434905280129|0|2481.0|0
0|2020-10-13|2173.0|0|308.0|0|12.41434905280129|0|2481.0|0
0|2020-10-14|2173.0|0|308.0|0|12.41434905280129|0|2481.0|0
0|2020-10-15|2173.0|0|308.0|0|12.41434905280129|0|2481.0|0
0|2020-10-16|2173.0|0|308.0|0|12.41434905280129|0|2481.0|0
0|2020-10-17|2173.0|0|308.0|0|12.41434905280129|0|2481.0|0
0|2020-10-18|2173.0|0|308.0|0|12.41434905280129|0|2481.0|0
0|2020-10-19|2173.0|0|308.0|0|12.41434905280129|0|2481.0|0
0|2020-10-20|2173.0|0|308.0|0|12.41434905280129|0|2481.0|0
0|2020-10-21|2173.0|0|308.0|0|12.41434905280129|0|2481.0|0
0|2020-10-22|2173.0|0|308.0|0|12.41434905280129|0|2481.0|0
0|2020-10-23|2173.0|0|308.0|0|12.41434905280129|0|2481.0|0
0|2020-10-24|2173.0|0|308.0|0|12.41434905280129|0|2481.0|0
0|2020-10-25|2173.0|0|308.0|0|12.41434905280129|0|2481.0|0
0|2020-10-26|2173.0|0|308.0|0|12.41434905280129|0|2481.0|0
0|2020-10-27|2173.0|0|308.0|0|12.41434905280129|0|2481.0|0
0|2020-10-28|2173.0|0|308.0|0|12.41434905280129|0|2481.0|0
0|2020-10-29|2173.0|0|308.0|0|12.41434905280129|0|2481.0|0
0|2020-10-30|2173.0|0|308.0|0|12.41434905280129|0|2481.0|0
0|2020-10-31|2173.0|0|308.0|0|12.41434905280129|0|2481.0|0
0|2020-11-01|2188.0|0|381.0|0|14.830673413779682|0|2569.0|0
0|2020-11-02|2188.0|0|381.0|0|14.830673413779682|0|2569.0|0
0|2020-11-03|2188.0|0|381.0|0|14.830673413779682|0|2569.0|0
0|2020-11-04|2188.0|0|381.0|0|14.830673413779682|0|2569.0|0
0|2020-11-05|2188.0|0|381.0|0|14.830673413779682|0|2569.0|0
0|2020-11-06|2188.0|0|381.0|0|14.830673413779682|0|2569.0|0
0|2020-11-07|2188.0|0|381.0|0|14.830673413779682|0|2569.0|0
0|2020-11-08|2188.0|0|381.0|0|14.830673413779682|0|2569.0|0
0|2020-11-09|2188.0|0|381.0|0|14.830673413779682|0|2569.0|0
0|2020-11-10|2188.0|0|381.0|0|14.830673413779682|0|2569.0|0
0|2020-11-11|2188.0|0|381.0|0|14.830673413779682|0|2569.0|0
0|2020-11-12|2188.0|0|381.0|0|14.830673413779682|0|2569.0|0
0|2020-11-13|2188.0|0|381.0|0|14.830673413779682|0|2569.0|0
0|2020-11-14|2188.0|0|381.0|0|14.830673413779682|0|2569.0|0
0|2020-11-15|2188.0|0|381.0|0|14.830673413779682|0|2569.0|0
0|2020-11-16|2188.0|0|381.0|0|14.830673413779682|0|2569.0|0
0|2020-11-17|2188.0|0|381.0|0|14.830673413779682|0|2569.0|0
0|2020-11-18|2188.0|0|381.0|0|14.830673413779682|0|2569.0|0
0|2020-11-19|2188.0|0|381.0|0|14.830673413779682|0|2569.0|0
0|2020-11-20|2188.0|0|381.0|0|14.830673413779682|0|2569.0|0
0|2020-11-21|2188.0|0|381.0|0|14.830673413779682|0|2569.0|0
0|2020-11-22|2188.0|0|381.0|0|14.830673413779682|0|2569.0|0
0|2020-11-23|2188.0|0|381.0|0|14.830673413779682|0|2569.0|0
0|2020-11-24|2188.0|0|381.0|0|14.830673413779682|0|2569.0|0
0|2020-11-25|2188.0|0|381.0|0|14.830673413779682|0|2569.0|0
0|2020-11-26|2188.0|0|381.0|0|14.830673413779682|0|2569.0|0
0|2020-11-27|2188.0|0|381.0|0|14.830673413779682|0|2569.0|0
0|2020-11-28|2188.0|0|381.0|0|14.830673413779682|0|2569.0|0
0|2020-11-29|2188.0|0|381.0|0|14.830673413779682|0|2569.0|0
0|2020-11-30|2188.0|0|381.0|0|14.830673413779682|0|2569.0|0
0|2020-12-01|2261.0|0|401.0|0|15.063861758076634|0|2662.0|0
0|2020-12-02|2261.0|0|401.0|0|15.063861758076634|0|2662.0|0
0|2020-12-03|2261.0|0|401.0|0|15.063861758076634|0|2662.0|0
0|2020-12-04|2261.0|0|401.0|0|15.063861758076634|0|2662.0|0
0|2020-12-05|2261.0|0|401.0|0|15.063861758076634|0|2662.0|0
0|2020-12-06|2261.0|0|401.0|0|15.063861758076634|0|2662.0|0
0|2020-12-07|2261.0|0|401.0|0|15.063861758076634|0|2662.0|0
0|2020-12-08|2261.0|0|401.0|0|15.063861758076634|0|2662.0|0
0|2020-12-09|2261.0|0|401.0|0|15.063861758076634|0|2662.0|0
