|dates|SantaBarbara_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|SantaBarbara_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|SantaBarbara_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|SantaBarbara_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|SantaBarbara_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|SantaBarbara_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|SantaBarbara_California_UnitedStates.TotalPopulation.data|SantaBarbara_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|446499.0|0
