|dates|Victoria_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Victoria_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Victoria_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Victoria_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Victoria_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Victoria_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Victoria_Texas_UnitedStates.TotalPopulation.data|Victoria_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|92084.0|0
