|dates|Schenectady_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Schenectady_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Schenectady_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Schenectady_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Schenectady_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Schenectady_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Schenectady_NewYork_UnitedStates.TotalPopulation.data|Schenectady_NewYork_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|155299.0|0
