|dates|Windham_Connecticut_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Windham_Connecticut_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Windham_Connecticut_UnitedStates.NYT_ConfirmedDeaths.data|Windham_Connecticut_UnitedStates.NYT_ConfirmedDeaths.missing|Windham_Connecticut_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Windham_Connecticut_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Windham_Connecticut_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Windham_Connecticut_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
