|dates|Brooks_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Brooks_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Brooks_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Brooks_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Brooks_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Brooks_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Brooks_Georgia_UnitedStates.TotalPopulation.data|Brooks_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|15457.0|0
