|dates|Kalamazoo_Michigan_UnitedStates.AveragePrecipitationTotal.data|Kalamazoo_Michigan_UnitedStates.AveragePrecipitationTotal.missing|Kalamazoo_Michigan_UnitedStates.AveragePrecipitation.data|Kalamazoo_Michigan_UnitedStates.AveragePrecipitation.missing|Kalamazoo_Michigan_UnitedStates.AverageWindDirection.data|Kalamazoo_Michigan_UnitedStates.AverageWindDirection.missing|Kalamazoo_Michigan_UnitedStates.AverageWindSpeed.data|Kalamazoo_Michigan_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0004166666666666667|0|0.0|0|214.58333333333334|0|12.416666666666666|0
0|2020-01-02|0.0|0|0.0|0|202.2222222222222|0|11.937499999999998|0
0|2020-01-03|0.0|0|0.0|0|285.0|0|5.720833333333334|0
0|2020-01-04|0.0|0|0.0|0|329.375|0|10.645833333333334|0
0|2020-01-05|0.0|0|0.0004166666666666667|0|236.04166666666666|0|12.479166666666666|0
0|2020-01-06|0.0004166666666666667|0|0.0|0|259.5833333333333|0|12.083333333333334|0
0|2020-01-07|0.0|0|0.0|0|230.34722222222226|0|9.861111111111112|0
0|2020-01-08|0.0|0|0.0|0|236.04166666666666|0|10.506944444444445|0
0|2020-01-09|0.0|0|0.0|0|161.66666666666666|0|14.333333333333334|0
0|2020-01-10|0.0|0|0.017291666666666667|0|149.09722222222223|0|8.020833333333334|0
0|2020-01-11|0.08041666666666666|0|0.05299305555555556|0|65.75694444444444|0|11.081944444444446|0
0|2020-01-12|0.009791666666666666|0|0.0|0|175.48611111111111|0|5.895833333333333|0
0|2020-01-13|0.0|0|0.0004166666666666667|0|194.5138888888889|0|6.197916666666667|0
0|2020-01-14|0.00020833333333333335|0|0.0|0|208.54166666666666|0|8.444444444444445|0
0|2020-01-15|0.0|0|0.0002777777777777778|0|130.29166666666666|0|5.0458333333333325|0
0|2020-01-16|0.0004166666666666667|0|0.0|0|312.43055555555554|0|13.902777777777777|0
0|2020-01-17|0.0|0|0.0075|0|103.54166666666667|0|5.652777777777779|0
0|2020-01-18|0.012916666666666667|0|0.014173611111111116|0|199.47222222222226|0|14.872916666666667|0
0|2020-01-19|0.004166666666666667|0|0.0|0|238.38888888888889|0|10.636805555555556|0
0|2020-01-20|0.0|0|0.0|0|82.6388888888889|0|2.131944444444444|0
0|2020-01-21|0.0|0|0.0|0|139.16666666666666|0|4.416666666666667|0
0|2020-01-22|0.0|0|0.0|0|181.25|0|10.5|0
0|2020-01-23|0.0|0|0.0|0|134.79166666666666|0|6.291666666666667|0
0|2020-01-24|0.0008333333333333334|0|0.0073611111111111125|0|76.38888888888889|0|4.75|0
0|2020-01-25|0.003958333333333334|0|0.0004166666666666667|0|217.25694444444446|0|8.0|0
0|2020-01-26|0.0004166666666666667|0|0.0|0|255.41666666666666|0|9.333333333333334|0
0|2020-01-27|0.0|0|0.0|0|309.5833333333333|0|8.07638888888889|0
0|2020-01-28|0.0|0|0.0|0|281.84027777777777|0|5.642361111111111|0
0|2020-01-29|0.0|0|0.0|0|32.916666666666664|0|1.25|0
0|2020-01-30|0.0|0|0.0|0|127.70833333333333|0|3.6666666666666665|0
0|2020-01-31|0.0|0|0.0|0|135.625|0|4.104166666666667|0
0|2020-02-01|0.0|0|0.0006944444444444445|0|205.9722222222222|0|9.131944444444445|0
0|2020-02-02|0.0008333333333333334|0|0.0|0|246.04166666666666|0|13.25|0
0|2020-02-03|0.0|0|0.0|0|56.666666666666664|0|3.4583333333333335|0
0|2020-02-04|0.0|0|0.0|0|35.833333333333336|0|8.979166666666666|0
0|2020-02-05|0.0|0|0.0015277777777777779|0|40.729166666666664|0|6.3194444444444455|0
0|2020-02-06|0.0025|0|0.0007638888888888889|0|122.47916666666667|0|8.438888888888888|0
0|2020-02-07|0.0004166666666666667|0|0.0008333333333333334|0|287.4375|0|7.932638888888889|0
0|2020-02-08|0.0008333333333333334|0|0.0|0|157.1875|0|5.03125|0
0|2020-02-09|0.0|0|0.0019027777777777778|0|183.125|0|9.759722222222221|0
0|2020-02-10|0.002916666666666667|0|0.0|0|204.23611111111111|0|6.229166666666667|0
0|2020-02-11|0.0|0|0.0|0|229.79166666666666|0|9.222222222222223|0
0|2020-02-12|0.0|0|0.0020833333333333333|0|165.69444444444443|0|6.666666666666667|0
0|2020-02-13|0.00125|0|0.0004166666666666667|0|257.5416666666667|0|9.554166666666667|0
0|2020-02-14|0.0004166666666666667|0|0.0|0|168.05555555555554|0|6.958333333333333|0
0|2020-02-15|0.0|0|0.0|0|197.91666666666666|0|14.0625|0
0|2020-02-16|0.0|0|0.0|0|220.7638888888889|0|5.979166666666667|0
0|2020-02-17|0.0|0|0.0033333333333333335|0|90.72916666666667|0|7.020833333333332|0
0|2020-02-18|0.0022916666666666667|0|0.000625|0|259.96527777777777|0|12.642361111111112|0
0|2020-02-19|0.0|0|0.0|0|295.0|0|9.5625|0
0|2020-02-20|0.0|0|0.0|0|206.25|0|6.375|0
0|2020-02-21|0.0|0|0.0|0|213.33333333333334|0|9.583333333333334|0
0|2020-02-22|0.0|0|0.0|0|197.08333333333334|0|10.333333333333334|0
0|2020-02-23|0.0|0|0.0|0|204.16666666666666|0|10.041666666666666|0
0|2020-02-24|0.0|0|0.0022916666666666667|0|90.625|0|5.083333333333333|0
0|2020-02-25|0.0025|0|0.0008333333333333334|0|34.61805555555556|0|9.61111111111111|0
0|2020-02-26|0.0008333333333333334|0|0.0005555555555555556|0|225.625|0|12.868055555555557|0
0|2020-02-27|0.0004166666666666667|0|0.0|0|302.25694444444446|0|14.454861111111112|0
0|2020-02-28|0.0|0|0.0|0|292.6388888888889|0|12.458333333333334|0
0|2020-02-29|0.0|0|0.0|0|267.5|0|9.791666666666666|0
0|2020-03-01|0.0|0|0.0|0|173.33333333333334|0|9.833333333333334|0
0|2020-03-02|0.0|0|0.0|0|235.0|0|7.166666666666667|0
0|2020-03-03|0.0|0|0.0|0|195.41666666666666|0|8.416666666666666|0
0|2020-03-04|0.0|0|0.0008333333333333334|0|239.0972222222222|0|9.0|0
0|2020-03-05|0.0008333333333333334|0|0.0|0|178.75|0|9.625|0
0|2020-03-06|0.0|0|0.0|0|310.0|0|12.604166666666666|0
0|2020-03-07|0.0|0|0.0|0|173.75|0|7.708333333333333|0
0|2020-03-08|0.0|0|0.0|0|171.875|0|13.083333333333334|0
0|2020-03-09|0.0|0|0.010972222222222222|0|191.38888888888889|0|12.993055555555555|0
0|2020-03-10|0.017083333333333332|0|0.002916666666666667|0|251.3888888888889|0|10.381944444444445|0
0|2020-03-11|0.0|0|0.0|0|160.62499999999997|0|4.152777777777778|0
0|2020-03-12|0.0|0|0.0|0|164.375|0|7.145833333333333|0
0|2020-03-13|0.0004166666666666667|0|0.0004166666666666667|0|282.8125|0|16.447916666666668|0
0|2020-03-14|0.0|0|0.0|0|115.83333333333333|0|5.083333333333333|0
0|2020-03-15|0.0|0|0.0|0|39.166666666666664|0|5.708333333333333|0
0|2020-03-16|0.0|0|0.0|0|137.43055555555557|0|5.034722222222222|0
0|2020-03-17|0.0|0|0.0|0|264.44444444444446|0|8.854166666666666|0
0|2020-03-18|0.0|0|0.004166666666666667|0|94.79166666666669|0|4.930555555555556|0
0|2020-03-19|0.0010416666666666667|0|0.005833333333333334|0|138.95833333333334|0|7.927083333333333|0
0|2020-03-20|0.01|0|0.0020833333333333333|0|288.5416666666667|0|15.819444444444443|0
0|2020-03-21|0.0|0|0.0|0|81.04166666666667|0|5.291666666666667|0
0|2020-03-22|0.0|0|0.0030902777777777773|0|90.625|0|5.6875|0
0|2020-03-23|0.0016666666666666668|0|0.001798611111111111|0|178.61805555555557|0|4.0368055555555555|0
0|2020-03-24|0.0|0|0.0|0|56.458333333333336|0|3.7291666666666665|0
0|2020-03-25|0.0|0|0.0|0|142.91666666666666|0|5.0|0
0|2020-03-26|0.0|0|0.005|0|193.75|0|6.409722222222222|0
0|2020-03-27|0.005|0|0.014166666666666668|0|75.41666666666667|0|6.947916666666667|0
0|2020-03-28|0.06208333333333333|0|0.043298611111111114|0|89.96527777777777|0|6.4692460317460325|0
0|2020-03-29|0.009583333333333334|0|0.0002777777777777778|0|208.68055555555557|0|17.26388888888889|0
0|2020-03-30|0.0|0|0.0|0|297.36111111111114|0|14.027777777777777|0
0|2020-03-31|0.0|0|0.0|0|142.49999999999997|0|6.895833333333333|0
0|2020-04-01|0.0|0|0.0|0|233.7152777777778|0|5.447916666666667|0
0|2020-04-02|0.0|0|0.0|0|218.02083333333334|0|4.65625|0
0|2020-04-03|0.0|0|0.0|0|67.5|0|1.9166666666666667|0
0|2020-04-04|0.0|0|0.0014583333333333334|0|236.66666666666666|0|7.208333333333333|0
0|2020-04-05|0.0016666666666666668|0|0.0|0|162.91666666666666|0|6.270833333333333|0
0|2020-04-06|0.0|0|0.0|0|125.83333333333333|0|5.333333333333333|0
0|2020-04-07|0.009166666666666667|0|0.010208333333333333|0|167.45138888888889|0|7.822916666666667|0
0|2020-04-08|0.0033333333333333335|0|0.0033333333333333335|0|269.1666666666667|0|8.3125|0
