|dates|Stephens_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Stephens_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Stephens_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Stephens_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Stephens_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Stephens_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Stephens_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Stephens_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
