|dates|Rowan_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Rowan_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Rowan_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Rowan_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Rowan_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Rowan_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Rowan_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Rowan_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
