|dates|Dickens_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Dickens_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Dickens_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Dickens_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Dickens_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Dickens_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Dickens_Texas_UnitedStates.TotalPopulation.data|Dickens_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2211.0|0
