|dates|Adams_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Adams_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Adams_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Adams_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Adams_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Adams_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Adams_Idaho_UnitedStates.TotalPopulation.data|Adams_Idaho_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|4294.0|0
