|dates|Sitka_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Sitka_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Sitka_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Sitka_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Sitka_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Sitka_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Sitka_Alaska_UnitedStates.TotalPopulation.data|Sitka_Alaska_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|8493.0|0
