|dates|Richmond_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Richmond_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Richmond_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Richmond_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Richmond_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Richmond_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Richmond_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Richmond_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
