|dates|Macon_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Macon_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Macon_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Macon_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Macon_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Macon_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Macon_Missouri_UnitedStates.TotalPopulation.data|Macon_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|15117.0|0
