|dates|Mecosta_Michigan_UnitedStates.BLS_EmployedPopulation.data|Mecosta_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Mecosta_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Mecosta_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Mecosta_Michigan_UnitedStates.BLS_UnemploymentRate.data|Mecosta_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Mecosta_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Mecosta_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|17452.5|0|968.5|0|5.257586450247|0|18421.0|0
0|2020-01-02|17452.5|0|968.5|0|5.257586450247|0|18421.0|0
0|2020-01-03|17452.5|0|968.5|0|5.257586450247|0|18421.0|0
0|2020-01-04|17452.5|0|968.5|0|5.257586450247|0|18421.0|0
0|2020-01-05|17452.5|0|968.5|0|5.257586450247|0|18421.0|0
0|2020-01-06|17452.5|0|968.5|0|5.257586450247|0|18421.0|0
0|2020-01-07|17452.5|0|968.5|0|5.257586450247|0|18421.0|0
0|2020-01-08|17452.5|0|968.5|0|5.257586450247|0|18421.0|0
0|2020-01-09|17452.5|0|968.5|0|5.257586450247|0|18421.0|0
0|2020-01-10|17452.5|0|968.5|0|5.257586450247|0|18421.0|0
0|2020-01-11|17452.5|0|968.5|0|5.257586450247|0|18421.0|0
0|2020-01-12|17452.5|0|968.5|0|5.257586450247|0|18421.0|0
0|2020-01-13|17452.5|0|968.5|0|5.257586450247|0|18421.0|0
0|2020-01-14|17452.5|0|968.5|0|5.257586450247|0|18421.0|0
0|2020-01-15|17452.5|0|968.5|0|5.257586450247|0|18421.0|0
0|2020-01-16|17452.5|0|968.5|0|5.257586450247|0|18421.0|0
0|2020-01-17|17452.5|0|968.5|0|5.257586450247|0|18421.0|0
0|2020-01-18|17452.5|0|968.5|0|5.257586450247|0|18421.0|0
0|2020-01-19|17452.5|0|968.5|0|5.257586450247|0|18421.0|0
0|2020-01-20|17452.5|0|968.5|0|5.257586450247|0|18421.0|0
0|2020-01-21|17452.5|0|968.5|0|5.257586450247|0|18421.0|0
0|2020-01-22|17452.5|0|968.5|0|5.257586450247|0|18421.0|0
0|2020-01-23|17452.5|0|968.5|0|5.257586450247|0|18421.0|0
0|2020-01-24|17452.5|0|968.5|0|5.257586450247|0|18421.0|0
0|2020-01-25|17452.5|0|968.5|0|5.257586450247|0|18421.0|0
0|2020-01-26|17452.5|0|968.5|0|5.257586450247|0|18421.0|0
0|2020-01-27|17452.5|0|968.5|0|5.257586450247|0|18421.0|0
0|2020-01-28|17452.5|0|968.5|0|5.257586450247|0|18421.0|0
0|2020-01-29|17452.5|0|968.5|0|5.257586450247|0|18421.0|0
0|2020-01-30|17452.5|0|968.5|0|5.257586450247|0|18421.0|0
0|2020-01-31|17452.5|0|968.5|0|5.257586450247|0|18421.0|0
0|2020-02-01|17844.5|0|865.5|0|4.625868519508284|0|18710.0|0
0|2020-02-02|17844.5|0|865.5|0|4.625868519508284|0|18710.0|0
0|2020-02-03|17844.5|0|865.5|0|4.625868519508284|0|18710.0|0
0|2020-02-04|17844.5|0|865.5|0|4.625868519508284|0|18710.0|0
0|2020-02-05|17844.5|0|865.5|0|4.625868519508284|0|18710.0|0
0|2020-02-06|17844.5|0|865.5|0|4.625868519508284|0|18710.0|0
0|2020-02-07|17844.5|0|865.5|0|4.625868519508284|0|18710.0|0
0|2020-02-08|17844.5|0|865.5|0|4.625868519508284|0|18710.0|0
0|2020-02-09|17844.5|0|865.5|0|4.625868519508284|0|18710.0|0
0|2020-02-10|17844.5|0|865.5|0|4.625868519508284|0|18710.0|0
0|2020-02-11|17844.5|0|865.5|0|4.625868519508284|0|18710.0|0
0|2020-02-12|17844.5|0|865.5|0|4.625868519508284|0|18710.0|0
0|2020-02-13|17844.5|0|865.5|0|4.625868519508284|0|18710.0|0
0|2020-02-14|17844.5|0|865.5|0|4.625868519508284|0|18710.0|0
0|2020-02-15|17844.5|0|865.5|0|4.625868519508284|0|18710.0|0
0|2020-02-16|17844.5|0|865.5|0|4.625868519508284|0|18710.0|0
0|2020-02-17|17844.5|0|865.5|0|4.625868519508284|0|18710.0|0
0|2020-02-18|17844.5|0|865.5|0|4.625868519508284|0|18710.0|0
0|2020-02-19|17844.5|0|865.5|0|4.625868519508284|0|18710.0|0
0|2020-02-20|17844.5|0|865.5|0|4.625868519508284|0|18710.0|0
0|2020-02-21|17844.5|0|865.5|0|4.625868519508284|0|18710.0|0
0|2020-02-22|17844.5|0|865.5|0|4.625868519508284|0|18710.0|0
0|2020-02-23|17844.5|0|865.5|0|4.625868519508284|0|18710.0|0
0|2020-02-24|17844.5|0|865.5|0|4.625868519508284|0|18710.0|0
0|2020-02-25|17844.5|0|865.5|0|4.625868519508284|0|18710.0|0
0|2020-02-26|17844.5|0|865.5|0|4.625868519508284|0|18710.0|0
0|2020-02-27|17844.5|0|865.5|0|4.625868519508284|0|18710.0|0
0|2020-02-28|17844.5|0|865.5|0|4.625868519508284|0|18710.0|0
0|2020-02-29|17844.5|0|865.5|0|4.625868519508284|0|18710.0|0
0|2020-03-01|17584.0|0|893.5|0|4.835610878094981|0|18477.5|0
0|2020-03-02|17584.0|0|893.5|0|4.835610878094981|0|18477.5|0
0|2020-03-03|17584.0|0|893.5|0|4.835610878094981|0|18477.5|0
0|2020-03-04|17584.0|0|893.5|0|4.835610878094981|0|18477.5|0
0|2020-03-05|17584.0|0|893.5|0|4.835610878094981|0|18477.5|0
0|2020-03-06|17584.0|0|893.5|0|4.835610878094981|0|18477.5|0
0|2020-03-07|17584.0|0|893.5|0|4.835610878094981|0|18477.5|0
0|2020-03-08|17584.0|0|893.5|0|4.835610878094981|0|18477.5|0
0|2020-03-09|17584.0|0|893.5|0|4.835610878094981|0|18477.5|0
0|2020-03-10|17584.0|0|893.5|0|4.835610878094981|0|18477.5|0
0|2020-03-11|17584.0|0|893.5|0|4.835610878094981|0|18477.5|0
0|2020-03-12|17584.0|0|893.5|0|4.835610878094981|0|18477.5|0
0|2020-03-13|17584.0|0|893.5|0|4.835610878094981|0|18477.5|0
0|2020-03-14|17584.0|0|893.5|0|4.835610878094981|0|18477.5|0
0|2020-03-15|17584.0|0|893.5|0|4.835610878094981|0|18477.5|0
0|2020-03-16|17584.0|0|893.5|0|4.835610878094981|0|18477.5|0
0|2020-03-17|17584.0|0|893.5|0|4.835610878094981|0|18477.5|0
0|2020-03-18|17584.0|0|893.5|0|4.835610878094981|0|18477.5|0
0|2020-03-19|17584.0|0|893.5|0|4.835610878094981|0|18477.5|0
0|2020-03-20|17584.0|0|893.5|0|4.835610878094981|0|18477.5|0
0|2020-03-21|17584.0|0|893.5|0|4.835610878094981|0|18477.5|0
0|2020-03-22|17584.0|0|893.5|0|4.835610878094981|0|18477.5|0
0|2020-03-23|17584.0|0|893.5|0|4.835610878094981|0|18477.5|0
0|2020-03-24|17584.0|0|893.5|0|4.835610878094981|0|18477.5|0
0|2020-03-25|17584.0|0|893.5|0|4.835610878094981|0|18477.5|0
0|2020-03-26|17584.0|0|893.5|0|4.835610878094981|0|18477.5|0
0|2020-03-27|17584.0|0|893.5|0|4.835610878094981|0|18477.5|0
0|2020-03-28|17584.0|0|893.5|0|4.835610878094981|0|18477.5|0
0|2020-03-29|17584.0|0|893.5|0|4.835610878094981|0|18477.5|0
