|dates|Waller_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Waller_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Waller_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Waller_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Waller_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Waller_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Waller_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Waller_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
