|dates|Pike_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Pike_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Pike_Ohio_UnitedStates.NYT_ConfirmedDeaths.data|Pike_Ohio_UnitedStates.NYT_ConfirmedDeaths.missing|Pike_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Pike_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Pike_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Pike_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
