|dates|Chattahoochee_Georgia_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Chattahoochee_Georgia_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Chattahoochee_Georgia_UnitedStates.Male_Total_Population.data|Chattahoochee_Georgia_UnitedStates.Male_Total_Population.missing|Chattahoochee_Georgia_UnitedStates.Female_Total_Population.data|Chattahoochee_Georgia_UnitedStates.Female_Total_Population.missing|Chattahoochee_Georgia_UnitedStates.MaleAndFemale_Under18_Population.data|Chattahoochee_Georgia_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-02-16|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-02-17|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-02-18|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-02-19|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-02-20|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-02-21|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-02-22|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-02-23|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-02-24|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-02-25|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-02-26|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-02-27|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-02-28|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-02-29|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-03-01|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-03-02|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-03-03|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-03-04|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-03-05|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-03-06|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-03-07|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-03-08|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-03-09|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-03-10|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-03-11|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-03-12|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-03-13|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-03-14|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-03-15|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-03-16|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-03-17|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-03-18|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-03-19|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-03-20|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-03-21|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-03-22|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-03-23|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-03-24|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-03-25|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-03-26|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-03-27|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-03-28|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-03-29|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-03-30|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-03-31|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-04-01|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-04-02|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-04-03|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-04-04|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-04-05|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-04-06|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-04-07|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-04-08|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-04-09|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-04-10|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-04-11|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-04-12|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-04-13|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-04-14|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-04-15|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-04-16|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-04-17|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-04-18|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-04-19|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-04-20|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-04-21|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-04-22|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-04-23|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-04-24|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-04-25|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-04-26|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-04-27|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-04-28|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-04-29|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-04-30|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-05-01|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-05-02|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-05-03|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-05-04|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-05-05|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-05-06|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-05-07|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-05-08|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-05-09|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-05-10|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-05-11|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-05-12|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-05-13|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-05-14|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-05-15|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-05-16|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-05-17|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-05-18|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-05-19|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-05-20|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-05-21|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-05-22|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-05-23|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-05-24|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-05-25|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-05-26|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-05-27|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-05-28|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-05-29|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-05-30|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-05-31|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-06-01|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-06-02|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-06-03|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-06-04|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-06-05|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-06-06|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-06-07|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-06-08|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-06-09|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-06-10|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-06-11|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-06-12|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-06-13|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-06-14|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-06-15|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-06-16|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-06-17|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-06-18|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-06-19|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-06-20|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-06-21|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-06-22|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-06-23|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-06-24|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-06-25|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-06-26|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-06-27|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-06-28|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-06-29|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-06-30|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-07-01|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-07-02|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-07-03|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-07-04|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-07-05|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-07-06|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-07-07|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-07-08|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-07-09|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-07-10|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-07-11|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-07-12|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-07-13|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-07-14|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-07-15|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-07-16|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-07-17|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-07-18|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-07-19|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-07-20|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-07-21|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-07-22|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-07-23|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-07-24|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-07-25|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-07-26|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-07-27|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-07-28|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-07-29|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-07-30|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-07-31|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-08-01|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-08-02|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-08-03|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-08-04|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-08-05|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-08-06|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-08-07|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-08-08|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-08-09|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-08-10|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-08-11|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-08-12|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-08-13|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-08-14|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-08-15|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-08-16|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-08-17|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-08-18|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-08-19|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-08-20|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-08-21|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-08-22|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-08-23|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-08-24|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-08-25|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-08-26|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-08-27|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-08-28|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-08-29|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-08-30|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-08-31|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-09-01|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-09-02|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-09-03|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-09-04|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-09-05|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-09-06|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-09-07|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-09-08|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-09-09|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-09-10|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-09-11|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-09-12|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-09-13|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-09-14|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-09-15|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-09-16|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-09-17|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-09-18|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-09-19|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-09-20|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-09-21|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-09-22|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-09-23|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-09-24|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-09-25|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-09-26|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-09-27|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-09-28|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-09-29|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-09-30|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-10-01|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-10-02|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-10-03|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-10-04|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-10-05|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-10-06|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-10-07|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-10-08|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-10-09|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-10-10|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-10-11|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-10-12|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-10-13|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-10-14|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-10-15|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-10-16|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-10-17|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-10-18|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-10-19|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-10-20|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-10-21|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-10-22|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-10-23|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-10-24|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-10-25|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-10-26|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-10-27|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-10-28|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-10-29|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-10-30|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-10-31|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-11-01|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-11-02|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-11-03|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-11-04|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-11-05|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-11-06|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-11-07|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-11-08|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-11-09|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-11-10|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-11-11|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-11-12|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-11-13|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-11-14|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-11-15|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-11-16|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-11-17|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-11-18|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-11-19|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-11-20|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-11-21|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-11-22|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-11-23|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-11-24|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-11-25|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-11-26|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-11-27|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-11-28|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-11-29|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-11-30|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-12-01|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-12-02|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-12-03|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-12-04|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-12-05|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-12-06|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-12-07|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-12-08|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-12-09|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-12-10|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-12-11|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-12-12|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-12-13|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-12-14|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-12-15|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-12-16|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-12-17|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-12-18|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-12-19|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-12-20|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-12-21|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-12-22|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-12-23|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-12-24|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-12-25|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-12-26|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-12-27|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-12-28|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-12-29|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-12-30|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2020-12-31|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2021-01-01|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2021-01-02|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2021-01-03|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2021-01-04|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2021-01-05|516.0|0|6843.0|0|3841.0|0|2337.0|0
0|2021-01-06|516.0|0|6843.0|0|3841.0|0|2337.0|0
