|dates|Kankakee_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Kankakee_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Kankakee_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Kankakee_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Kankakee_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Kankakee_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Kankakee_Illinois_UnitedStates.TotalPopulation.data|Kankakee_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|109862.0|0
