|dates|Jay_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Jay_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Jay_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Jay_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Jay_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Jay_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Jay_Indiana_UnitedStates.TotalPopulation.data|Jay_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|20436.0|0
