|dates|Scotland_Missouri_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Scotland_Missouri_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Scotland_Missouri_UnitedStates.Male_Total_Population.data|Scotland_Missouri_UnitedStates.Male_Total_Population.missing|Scotland_Missouri_UnitedStates.Female_Total_Population.data|Scotland_Missouri_UnitedStates.Female_Total_Population.missing|Scotland_Missouri_UnitedStates.MaleAndFemale_Under18_Population.data|Scotland_Missouri_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-03-16|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-03-17|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-03-18|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-03-19|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-03-20|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-03-21|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-03-22|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-03-23|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-03-24|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-03-25|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-03-26|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-03-27|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-03-28|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-03-29|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-03-30|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-03-31|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-04-01|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-04-02|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-04-03|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-04-04|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-04-05|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-04-06|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-04-07|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-04-08|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-04-09|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-04-10|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-04-11|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-04-12|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-04-13|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-04-14|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-04-15|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-04-16|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-04-17|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-04-18|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-04-19|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-04-20|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-04-21|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-04-22|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-04-23|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-04-24|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-04-25|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-04-26|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-04-27|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-04-28|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-04-29|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-04-30|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-05-01|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-05-02|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-05-03|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-05-04|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-05-05|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-05-06|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-05-07|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-05-08|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-05-09|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-05-10|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-05-11|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-05-12|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-05-13|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-05-14|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-05-15|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-05-16|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-05-17|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-05-18|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-05-19|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-05-20|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-05-21|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-05-22|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-05-23|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-05-24|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-05-25|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-05-26|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-05-27|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-05-28|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-05-29|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-05-30|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-05-31|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-06-01|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-06-02|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-06-03|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-06-04|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-06-05|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-06-06|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-06-07|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-06-08|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-06-09|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-06-10|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-06-11|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-06-12|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-06-13|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-06-14|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-06-15|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-06-16|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-06-17|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-06-18|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-06-19|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-06-20|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-06-21|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-06-22|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-06-23|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-06-24|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-06-25|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-06-26|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-06-27|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-06-28|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-06-29|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-06-30|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-07-01|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-07-02|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-07-03|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-07-04|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-07-05|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-07-06|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-07-07|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-07-08|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-07-09|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-07-10|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-07-11|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-07-12|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-07-13|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-07-14|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-07-15|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-07-16|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-07-17|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-07-18|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-07-19|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-07-20|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-07-21|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-07-22|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-07-23|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-07-24|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-07-25|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-07-26|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-07-27|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-07-28|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-07-29|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-07-30|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-07-31|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-08-01|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-08-02|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-08-03|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-08-04|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-08-05|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-08-06|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-08-07|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-08-08|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-08-09|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-08-10|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-08-11|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-08-12|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-08-13|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-08-14|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-08-15|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-08-16|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-08-17|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-08-18|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-08-19|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-08-20|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-08-21|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-08-22|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-08-23|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-08-24|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-08-25|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-08-26|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-08-27|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-08-28|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-08-29|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-08-30|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-08-31|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-09-01|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-09-02|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-09-03|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-09-04|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-09-05|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-09-06|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-09-07|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-09-08|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-09-09|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-09-10|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-09-11|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-09-12|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-09-13|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-09-14|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-09-15|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-09-16|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-09-17|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-09-18|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-09-19|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-09-20|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-09-21|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-09-22|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-09-23|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-09-24|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-09-25|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-09-26|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-09-27|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-09-28|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-09-29|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-09-30|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-10-01|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-10-02|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-10-03|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-10-04|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-10-05|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-10-06|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-10-07|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-10-08|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-10-09|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-10-10|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-10-11|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-10-12|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-10-13|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-10-14|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-10-15|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-10-16|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-10-17|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-10-18|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-10-19|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-10-20|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-10-21|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-10-22|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-10-23|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-10-24|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-10-25|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-10-26|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-10-27|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-10-28|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-10-29|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-10-30|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-10-31|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-11-01|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-11-02|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-11-03|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-11-04|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-11-05|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-11-06|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-11-07|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-11-08|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-11-09|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-11-10|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-11-11|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-11-12|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-11-13|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-11-14|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-11-15|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-11-16|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-11-17|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-11-18|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-11-19|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-11-20|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-11-21|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-11-22|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-11-23|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-11-24|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-11-25|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-11-26|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-11-27|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-11-28|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-11-29|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-11-30|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-12-01|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-12-02|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-12-03|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-12-04|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-12-05|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-12-06|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-12-07|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-12-08|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-12-09|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-12-10|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-12-11|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-12-12|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-12-13|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-12-14|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-12-15|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-12-16|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-12-17|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-12-18|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-12-19|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-12-20|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-12-21|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-12-22|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-12-23|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-12-24|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-12-25|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-12-26|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-12-27|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-12-28|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-12-29|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-12-30|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2020-12-31|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2021-01-01|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2021-01-02|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2021-01-03|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2021-01-04|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2021-01-05|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2021-01-06|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2021-01-07|899.0|0|2457.0|0|2509.0|0|1463.0|0
0|2021-01-08|899.0|0|2457.0|0|2509.0|0|1463.0|0
