|dates|Lonoke_Arkansas_UnitedStates.BLS_EmployedPopulation.data|Lonoke_Arkansas_UnitedStates.BLS_EmployedPopulation.missing|Lonoke_Arkansas_UnitedStates.BLS_UnemployedPopulation.data|Lonoke_Arkansas_UnitedStates.BLS_UnemployedPopulation.missing|Lonoke_Arkansas_UnitedStates.BLS_UnemploymentRate.data|Lonoke_Arkansas_UnitedStates.BLS_UnemploymentRate.missing|Lonoke_Arkansas_UnitedStates.BLS_LaborForcePopulation.data|Lonoke_Arkansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-31|32775.0|0|1236.5|0|3.6355350396189525|0|34011.5|0
0|2020-02-01|33065.0|0|1282.5|0|3.7338962078753912|0|34347.5|0
0|2020-02-02|33065.0|0|1282.5|0|3.7338962078753912|0|34347.5|0
0|2020-02-03|33065.0|0|1282.5|0|3.7338962078753912|0|34347.5|0
0|2020-02-04|33065.0|0|1282.5|0|3.7338962078753912|0|34347.5|0
0|2020-02-05|33065.0|0|1282.5|0|3.7338962078753912|0|34347.5|0
0|2020-02-06|33065.0|0|1282.5|0|3.7338962078753912|0|34347.5|0
0|2020-02-07|33065.0|0|1282.5|0|3.7338962078753912|0|34347.5|0
0|2020-02-08|33065.0|0|1282.5|0|3.7338962078753912|0|34347.5|0
0|2020-02-09|33065.0|0|1282.5|0|3.7338962078753912|0|34347.5|0
0|2020-02-10|33065.0|0|1282.5|0|3.7338962078753912|0|34347.5|0
0|2020-02-11|33065.0|0|1282.5|0|3.7338962078753912|0|34347.5|0
0|2020-02-12|33065.0|0|1282.5|0|3.7338962078753912|0|34347.5|0
0|2020-02-13|33065.0|0|1282.5|0|3.7338962078753912|0|34347.5|0
0|2020-02-14|33065.0|0|1282.5|0|3.7338962078753912|0|34347.5|0
0|2020-02-15|33065.0|0|1282.5|0|3.7338962078753912|0|34347.5|0
0|2020-02-16|33065.0|0|1282.5|0|3.7338962078753912|0|34347.5|0
0|2020-02-17|33065.0|0|1282.5|0|3.7338962078753912|0|34347.5|0
0|2020-02-18|33065.0|0|1282.5|0|3.7338962078753912|0|34347.5|0
0|2020-02-19|33065.0|0|1282.5|0|3.7338962078753912|0|34347.5|0
0|2020-02-20|33065.0|0|1282.5|0|3.7338962078753912|0|34347.5|0
0|2020-02-21|33065.0|0|1282.5|0|3.7338962078753912|0|34347.5|0
0|2020-02-22|33065.0|0|1282.5|0|3.7338962078753912|0|34347.5|0
0|2020-02-23|33065.0|0|1282.5|0|3.7338962078753912|0|34347.5|0
0|2020-02-24|33065.0|0|1282.5|0|3.7338962078753912|0|34347.5|0
0|2020-02-25|33065.0|0|1282.5|0|3.7338962078753912|0|34347.5|0
0|2020-02-26|33065.0|0|1282.5|0|3.7338962078753912|0|34347.5|0
0|2020-02-27|33065.0|0|1282.5|0|3.7338962078753912|0|34347.5|0
0|2020-02-28|33065.0|0|1282.5|0|3.7338962078753912|0|34347.5|0
0|2020-02-29|33065.0|0|1282.5|0|3.7338962078753912|0|34347.5|0
0|2020-03-01|32808.5|0|1600.5|0|4.651399343195094|0|34409.0|0
0|2020-03-02|32808.5|0|1600.5|0|4.651399343195094|0|34409.0|0
0|2020-03-03|32808.5|0|1600.5|0|4.651399343195094|0|34409.0|0
0|2020-03-04|32808.5|0|1600.5|0|4.651399343195094|0|34409.0|0
0|2020-03-05|32808.5|0|1600.5|0|4.651399343195094|0|34409.0|0
0|2020-03-06|32808.5|0|1600.5|0|4.651399343195094|0|34409.0|0
0|2020-03-07|32808.5|0|1600.5|0|4.651399343195094|0|34409.0|0
0|2020-03-08|32808.5|0|1600.5|0|4.651399343195094|0|34409.0|0
0|2020-03-09|32808.5|0|1600.5|0|4.651399343195094|0|34409.0|0
0|2020-03-10|32808.5|0|1600.5|0|4.651399343195094|0|34409.0|0
0|2020-03-11|32808.5|0|1600.5|0|4.651399343195094|0|34409.0|0
0|2020-03-12|32808.5|0|1600.5|0|4.651399343195094|0|34409.0|0
0|2020-03-13|32808.5|0|1600.5|0|4.651399343195094|0|34409.0|0
0|2020-03-14|32808.5|0|1600.5|0|4.651399343195094|0|34409.0|0
0|2020-03-15|32808.5|0|1600.5|0|4.651399343195094|0|34409.0|0
0|2020-03-16|32808.5|0|1600.5|0|4.651399343195094|0|34409.0|0
0|2020-03-17|32808.5|0|1600.5|0|4.651399343195094|0|34409.0|0
0|2020-03-18|32808.5|0|1600.5|0|4.651399343195094|0|34409.0|0
0|2020-03-19|32808.5|0|1600.5|0|4.651399343195094|0|34409.0|0
0|2020-03-20|32808.5|0|1600.5|0|4.651399343195094|0|34409.0|0
0|2020-03-21|32808.5|0|1600.5|0|4.651399343195094|0|34409.0|0
0|2020-03-22|32808.5|0|1600.5|0|4.651399343195094|0|34409.0|0
0|2020-03-23|32808.5|0|1600.5|0|4.651399343195094|0|34409.0|0
0|2020-03-24|32808.5|0|1600.5|0|4.651399343195094|0|34409.0|0
0|2020-03-25|32808.5|0|1600.5|0|4.651399343195094|0|34409.0|0
0|2020-03-26|32808.5|0|1600.5|0|4.651399343195094|0|34409.0|0
0|2020-03-27|32808.5|0|1600.5|0|4.651399343195094|0|34409.0|0
0|2020-03-28|32808.5|0|1600.5|0|4.651399343195094|0|34409.0|0
0|2020-03-29|32808.5|0|1600.5|0|4.651399343195094|0|34409.0|0
0|2020-03-30|32808.5|0|1600.5|0|4.651399343195094|0|34409.0|0
0|2020-03-31|32808.5|0|1600.5|0|4.651399343195094|0|34409.0|0
0|2020-04-01|30113.0|0|3030.0|0|9.142201973267357|0|33143.0|0
0|2020-04-02|30113.0|0|3030.0|0|9.142201973267357|0|33143.0|0
0|2020-04-03|30113.0|0|3030.0|0|9.142201973267357|0|33143.0|0
0|2020-04-04|30113.0|0|3030.0|0|9.142201973267357|0|33143.0|0
0|2020-04-05|30113.0|0|3030.0|0|9.142201973267357|0|33143.0|0
0|2020-04-06|30113.0|0|3030.0|0|9.142201973267357|0|33143.0|0
0|2020-04-07|30113.0|0|3030.0|0|9.142201973267357|0|33143.0|0
0|2020-04-08|30113.0|0|3030.0|0|9.142201973267357|0|33143.0|0
0|2020-04-09|30113.0|0|3030.0|0|9.142201973267357|0|33143.0|0
0|2020-04-10|30113.0|0|3030.0|0|9.142201973267357|0|33143.0|0
0|2020-04-11|30113.0|0|3030.0|0|9.142201973267357|0|33143.0|0
0|2020-04-12|30113.0|0|3030.0|0|9.142201973267357|0|33143.0|0
0|2020-04-13|30113.0|0|3030.0|0|9.142201973267357|0|33143.0|0
0|2020-04-14|30113.0|0|3030.0|0|9.142201973267357|0|33143.0|0
0|2020-04-15|30113.0|0|3030.0|0|9.142201973267357|0|33143.0|0
0|2020-04-16|30113.0|0|3030.0|0|9.142201973267357|0|33143.0|0
0|2020-04-17|30113.0|0|3030.0|0|9.142201973267357|0|33143.0|0
0|2020-04-18|30113.0|0|3030.0|0|9.142201973267357|0|33143.0|0
0|2020-04-19|30113.0|0|3030.0|0|9.142201973267357|0|33143.0|0
0|2020-04-20|30113.0|0|3030.0|0|9.142201973267357|0|33143.0|0
0|2020-04-21|30113.0|0|3030.0|0|9.142201973267357|0|33143.0|0
0|2020-04-22|30113.0|0|3030.0|0|9.142201973267357|0|33143.0|0
0|2020-04-23|30113.0|0|3030.0|0|9.142201973267357|0|33143.0|0
0|2020-04-24|30113.0|0|3030.0|0|9.142201973267357|0|33143.0|0
0|2020-04-25|30113.0|0|3030.0|0|9.142201973267357|0|33143.0|0
0|2020-04-26|30113.0|0|3030.0|0|9.142201973267357|0|33143.0|0
0|2020-04-27|30113.0|0|3030.0|0|9.142201973267357|0|33143.0|0
0|2020-04-28|30113.0|0|3030.0|0|9.142201973267357|0|33143.0|0
0|2020-04-29|30113.0|0|3030.0|0|9.142201973267357|0|33143.0|0
0|2020-04-30|30113.0|0|3030.0|0|9.142201973267357|0|33143.0|0
0|2020-05-01|30687.0|0|2600.0|0|7.810857091356986|0|33287.0|0
0|2020-05-02|30687.0|0|2600.0|0|7.810857091356986|0|33287.0|0
0|2020-05-03|30687.0|0|2600.0|0|7.810857091356986|0|33287.0|0
0|2020-05-04|30687.0|0|2600.0|0|7.810857091356986|0|33287.0|0
0|2020-05-05|30687.0|0|2600.0|0|7.810857091356986|0|33287.0|0
0|2020-05-06|30687.0|0|2600.0|0|7.810857091356986|0|33287.0|0
0|2020-05-07|30687.0|0|2600.0|0|7.810857091356986|0|33287.0|0
0|2020-05-08|30687.0|0|2600.0|0|7.810857091356986|0|33287.0|0
0|2020-05-09|30687.0|0|2600.0|0|7.810857091356986|0|33287.0|0
0|2020-05-10|30687.0|0|2600.0|0|7.810857091356986|0|33287.0|0
0|2020-05-11|30687.0|0|2600.0|0|7.810857091356986|0|33287.0|0
0|2020-05-12|30687.0|0|2600.0|0|7.810857091356986|0|33287.0|0
0|2020-05-13|30687.0|0|2600.0|0|7.810857091356986|0|33287.0|0
0|2020-05-14|30687.0|0|2600.0|0|7.810857091356986|0|33287.0|0
0|2020-05-15|30687.0|0|2600.0|0|7.810857091356986|0|33287.0|0
0|2020-05-16|30687.0|0|2600.0|0|7.810857091356986|0|33287.0|0
0|2020-05-17|30687.0|0|2600.0|0|7.810857091356986|0|33287.0|0
0|2020-05-18|30687.0|0|2600.0|0|7.810857091356986|0|33287.0|0
0|2020-05-19|30687.0|0|2600.0|0|7.810857091356986|0|33287.0|0
0|2020-05-20|30687.0|0|2600.0|0|7.810857091356986|0|33287.0|0
0|2020-05-21|30687.0|0|2600.0|0|7.810857091356986|0|33287.0|0
0|2020-05-22|30687.0|0|2600.0|0|7.810857091356986|0|33287.0|0
0|2020-05-23|30687.0|0|2600.0|0|7.810857091356986|0|33287.0|0
0|2020-05-24|30687.0|0|2600.0|0|7.810857091356986|0|33287.0|0
0|2020-05-25|30687.0|0|2600.0|0|7.810857091356986|0|33287.0|0
0|2020-05-26|30687.0|0|2600.0|0|7.810857091356986|0|33287.0|0
0|2020-05-27|30687.0|0|2600.0|0|7.810857091356986|0|33287.0|0
0|2020-05-28|30687.0|0|2600.0|0|7.810857091356986|0|33287.0|0
0|2020-05-29|30687.0|0|2600.0|0|7.810857091356986|0|33287.0|0
0|2020-05-30|30687.0|0|2600.0|0|7.810857091356986|0|33287.0|0
0|2020-05-31|30687.0|0|2600.0|0|7.810857091356986|0|33287.0|0
0|2020-06-01|31167.0|0|2440.0|0|7.2603921802005535|0|33607.0|0
0|2020-06-02|31167.0|0|2440.0|0|7.2603921802005535|0|33607.0|0
0|2020-06-03|31167.0|0|2440.0|0|7.2603921802005535|0|33607.0|0
0|2020-06-04|31167.0|0|2440.0|0|7.2603921802005535|0|33607.0|0
0|2020-06-05|31167.0|0|2440.0|0|7.2603921802005535|0|33607.0|0
0|2020-06-06|31167.0|0|2440.0|0|7.2603921802005535|0|33607.0|0
0|2020-06-07|31167.0|0|2440.0|0|7.2603921802005535|0|33607.0|0
0|2020-06-08|31167.0|0|2440.0|0|7.2603921802005535|0|33607.0|0
0|2020-06-09|31167.0|0|2440.0|0|7.2603921802005535|0|33607.0|0
0|2020-06-10|31167.0|0|2440.0|0|7.2603921802005535|0|33607.0|0
0|2020-06-11|31167.0|0|2440.0|0|7.2603921802005535|0|33607.0|0
0|2020-06-12|31167.0|0|2440.0|0|7.2603921802005535|0|33607.0|0
0|2020-06-13|31167.0|0|2440.0|0|7.2603921802005535|0|33607.0|0
0|2020-06-14|31167.0|0|2440.0|0|7.2603921802005535|0|33607.0|0
0|2020-06-15|31167.0|0|2440.0|0|7.2603921802005535|0|33607.0|0
0|2020-06-16|31167.0|0|2440.0|0|7.2603921802005535|0|33607.0|0
0|2020-06-17|31167.0|0|2440.0|0|7.2603921802005535|0|33607.0|0
0|2020-06-18|31167.0|0|2440.0|0|7.2603921802005535|0|33607.0|0
0|2020-06-19|31167.0|0|2440.0|0|7.2603921802005535|0|33607.0|0
0|2020-06-20|31167.0|0|2440.0|0|7.2603921802005535|0|33607.0|0
0|2020-06-21|31167.0|0|2440.0|0|7.2603921802005535|0|33607.0|0
0|2020-06-22|31167.0|0|2440.0|0|7.2603921802005535|0|33607.0|0
0|2020-06-23|31167.0|0|2440.0|0|7.2603921802005535|0|33607.0|0
0|2020-06-24|31167.0|0|2440.0|0|7.2603921802005535|0|33607.0|0
0|2020-06-25|31167.0|0|2440.0|0|7.2603921802005535|0|33607.0|0
0|2020-06-26|31167.0|0|2440.0|0|7.2603921802005535|0|33607.0|0
0|2020-06-27|31167.0|0|2440.0|0|7.2603921802005535|0|33607.0|0
0|2020-06-28|31167.0|0|2440.0|0|7.2603921802005535|0|33607.0|0
0|2020-06-29|31167.0|0|2440.0|0|7.2603921802005535|0|33607.0|0
0|2020-06-30|31167.0|0|2440.0|0|7.2603921802005535|0|33607.0|0
0|2020-07-01|31464.0|0|2356.0|0|6.966292134831461|0|33820.0|0
0|2020-07-02|31464.0|0|2356.0|0|6.966292134831461|0|33820.0|0
0|2020-07-03|31464.0|0|2356.0|0|6.966292134831461|0|33820.0|0
0|2020-07-04|31464.0|0|2356.0|0|6.966292134831461|0|33820.0|0
0|2020-07-05|31464.0|0|2356.0|0|6.966292134831461|0|33820.0|0
0|2020-07-06|31464.0|0|2356.0|0|6.966292134831461|0|33820.0|0
0|2020-07-07|31464.0|0|2356.0|0|6.966292134831461|0|33820.0|0
0|2020-07-08|31464.0|0|2356.0|0|6.966292134831461|0|33820.0|0
0|2020-07-09|31464.0|0|2356.0|0|6.966292134831461|0|33820.0|0
0|2020-07-10|31464.0|0|2356.0|0|6.966292134831461|0|33820.0|0
0|2020-07-11|31464.0|0|2356.0|0|6.966292134831461|0|33820.0|0
0|2020-07-12|31464.0|0|2356.0|0|6.966292134831461|0|33820.0|0
0|2020-07-13|31464.0|0|2356.0|0|6.966292134831461|0|33820.0|0
0|2020-07-14|31464.0|0|2356.0|0|6.966292134831461|0|33820.0|0
0|2020-07-15|31464.0|0|2356.0|0|6.966292134831461|0|33820.0|0
0|2020-07-16|31464.0|0|2356.0|0|6.966292134831461|0|33820.0|0
0|2020-07-17|31464.0|0|2356.0|0|6.966292134831461|0|33820.0|0
0|2020-07-18|31464.0|0|2356.0|0|6.966292134831461|0|33820.0|0
0|2020-07-19|31464.0|0|2356.0|0|6.966292134831461|0|33820.0|0
0|2020-07-20|31464.0|0|2356.0|0|6.966292134831461|0|33820.0|0
0|2020-07-21|31464.0|0|2356.0|0|6.966292134831461|0|33820.0|0
0|2020-07-22|31464.0|0|2356.0|0|6.966292134831461|0|33820.0|0
0|2020-07-23|31464.0|0|2356.0|0|6.966292134831461|0|33820.0|0
0|2020-07-24|31464.0|0|2356.0|0|6.966292134831461|0|33820.0|0
0|2020-07-25|31464.0|0|2356.0|0|6.966292134831461|0|33820.0|0
0|2020-07-26|31464.0|0|2356.0|0|6.966292134831461|0|33820.0|0
0|2020-07-27|31464.0|0|2356.0|0|6.966292134831461|0|33820.0|0
0|2020-07-28|31464.0|0|2356.0|0|6.966292134831461|0|33820.0|0
0|2020-07-29|31464.0|0|2356.0|0|6.966292134831461|0|33820.0|0
0|2020-07-30|31464.0|0|2356.0|0|6.966292134831461|0|33820.0|0
0|2020-07-31|31464.0|0|2356.0|0|6.966292134831461|0|33820.0|0
0|2020-08-01|31444.0|0|1901.0|0|5.701004648373069|0|33345.0|0
0|2020-08-02|31444.0|0|1901.0|0|5.701004648373069|0|33345.0|0
0|2020-08-03|31444.0|0|1901.0|0|5.701004648373069|0|33345.0|0
0|2020-08-04|31444.0|0|1901.0|0|5.701004648373069|0|33345.0|0
0|2020-08-05|31444.0|0|1901.0|0|5.701004648373069|0|33345.0|0
0|2020-08-06|31444.0|0|1901.0|0|5.701004648373069|0|33345.0|0
0|2020-08-07|31444.0|0|1901.0|0|5.701004648373069|0|33345.0|0
0|2020-08-08|31444.0|0|1901.0|0|5.701004648373069|0|33345.0|0
0|2020-08-09|31444.0|0|1901.0|0|5.701004648373069|0|33345.0|0
0|2020-08-10|31444.0|0|1901.0|0|5.701004648373069|0|33345.0|0
0|2020-08-11|31444.0|0|1901.0|0|5.701004648373069|0|33345.0|0
0|2020-08-12|31444.0|0|1901.0|0|5.701004648373069|0|33345.0|0
0|2020-08-13|31444.0|0|1901.0|0|5.701004648373069|0|33345.0|0
0|2020-08-14|31444.0|0|1901.0|0|5.701004648373069|0|33345.0|0
0|2020-08-15|31444.0|0|1901.0|0|5.701004648373069|0|33345.0|0
0|2020-08-16|31444.0|0|1901.0|0|5.701004648373069|0|33345.0|0
0|2020-08-17|31444.0|0|1901.0|0|5.701004648373069|0|33345.0|0
0|2020-08-18|31444.0|0|1901.0|0|5.701004648373069|0|33345.0|0
0|2020-08-19|31444.0|0|1901.0|0|5.701004648373069|0|33345.0|0
0|2020-08-20|31444.0|0|1901.0|0|5.701004648373069|0|33345.0|0
0|2020-08-21|31444.0|0|1901.0|0|5.701004648373069|0|33345.0|0
0|2020-08-22|31444.0|0|1901.0|0|5.701004648373069|0|33345.0|0
0|2020-08-23|31444.0|0|1901.0|0|5.701004648373069|0|33345.0|0
0|2020-08-24|31444.0|0|1901.0|0|5.701004648373069|0|33345.0|0
0|2020-08-25|31444.0|0|1901.0|0|5.701004648373069|0|33345.0|0
0|2020-08-26|31444.0|0|1901.0|0|5.701004648373069|0|33345.0|0
0|2020-08-27|31444.0|0|1901.0|0|5.701004648373069|0|33345.0|0
0|2020-08-28|31444.0|0|1901.0|0|5.701004648373069|0|33345.0|0
0|2020-08-29|31444.0|0|1901.0|0|5.701004648373069|0|33345.0|0
0|2020-08-30|31444.0|0|1901.0|0|5.701004648373069|0|33345.0|0
0|2020-08-31|31444.0|0|1901.0|0|5.701004648373069|0|33345.0|0
0|2020-09-01|31205.0|0|1703.0|0|5.175033426522426|0|32908.0|0
0|2020-09-02|31205.0|0|1703.0|0|5.175033426522426|0|32908.0|0
0|2020-09-03|31205.0|0|1703.0|0|5.175033426522426|0|32908.0|0
0|2020-09-04|31205.0|0|1703.0|0|5.175033426522426|0|32908.0|0
0|2020-09-05|31205.0|0|1703.0|0|5.175033426522426|0|32908.0|0
0|2020-09-06|31205.0|0|1703.0|0|5.175033426522426|0|32908.0|0
0|2020-09-07|31205.0|0|1703.0|0|5.175033426522426|0|32908.0|0
0|2020-09-08|31205.0|0|1703.0|0|5.175033426522426|0|32908.0|0
0|2020-09-09|31205.0|0|1703.0|0|5.175033426522426|0|32908.0|0
0|2020-09-10|31205.0|0|1703.0|0|5.175033426522426|0|32908.0|0
0|2020-09-11|31205.0|0|1703.0|0|5.175033426522426|0|32908.0|0
0|2020-09-12|31205.0|0|1703.0|0|5.175033426522426|0|32908.0|0
0|2020-09-13|31205.0|0|1703.0|0|5.175033426522426|0|32908.0|0
0|2020-09-14|31205.0|0|1703.0|0|5.175033426522426|0|32908.0|0
0|2020-09-15|31205.0|0|1703.0|0|5.175033426522426|0|32908.0|0
0|2020-09-16|31205.0|0|1703.0|0|5.175033426522426|0|32908.0|0
0|2020-09-17|31205.0|0|1703.0|0|5.175033426522426|0|32908.0|0
0|2020-09-18|31205.0|0|1703.0|0|5.175033426522426|0|32908.0|0
0|2020-09-19|31205.0|0|1703.0|0|5.175033426522426|0|32908.0|0
0|2020-09-20|31205.0|0|1703.0|0|5.175033426522426|0|32908.0|0
0|2020-09-21|31205.0|0|1703.0|0|5.175033426522426|0|32908.0|0
0|2020-09-22|31205.0|0|1703.0|0|5.175033426522426|0|32908.0|0
0|2020-09-23|31205.0|0|1703.0|0|5.175033426522426|0|32908.0|0
0|2020-09-24|31205.0|0|1703.0|0|5.175033426522426|0|32908.0|0
0|2020-09-25|31205.0|0|1703.0|0|5.175033426522426|0|32908.0|0
0|2020-09-26|31205.0|0|1703.0|0|5.175033426522426|0|32908.0|0
0|2020-09-27|31205.0|0|1703.0|0|5.175033426522426|0|32908.0|0
0|2020-09-28|31205.0|0|1703.0|0|5.175033426522426|0|32908.0|0
0|2020-09-29|31205.0|0|1703.0|0|5.175033426522426|0|32908.0|0
0|2020-09-30|31205.0|0|1703.0|0|5.175033426522426|0|32908.0|0
0|2020-10-01|31286.0|0|1448.0|0|4.423535162216655|0|32734.0|0
0|2020-10-02|31286.0|0|1448.0|0|4.423535162216655|0|32734.0|0
0|2020-10-03|31286.0|0|1448.0|0|4.423535162216655|0|32734.0|0
0|2020-10-04|31286.0|0|1448.0|0|4.423535162216655|0|32734.0|0
0|2020-10-05|31286.0|0|1448.0|0|4.423535162216655|0|32734.0|0
0|2020-10-06|31286.0|0|1448.0|0|4.423535162216655|0|32734.0|0
0|2020-10-07|31286.0|0|1448.0|0|4.423535162216655|0|32734.0|0
0|2020-10-08|31286.0|0|1448.0|0|4.423535162216655|0|32734.0|0
0|2020-10-09|31286.0|0|1448.0|0|4.423535162216655|0|32734.0|0
0|2020-10-10|31286.0|0|1448.0|0|4.423535162216655|0|32734.0|0
0|2020-10-11|31286.0|0|1448.0|0|4.423535162216655|0|32734.0|0
0|2020-10-12|31286.0|0|1448.0|0|4.423535162216655|0|32734.0|0
0|2020-10-13|31286.0|0|1448.0|0|4.423535162216655|0|32734.0|0
0|2020-10-14|31286.0|0|1448.0|0|4.423535162216655|0|32734.0|0
0|2020-10-15|31286.0|0|1448.0|0|4.423535162216655|0|32734.0|0
0|2020-10-16|31286.0|0|1448.0|0|4.423535162216655|0|32734.0|0
0|2020-10-17|31286.0|0|1448.0|0|4.423535162216655|0|32734.0|0
0|2020-10-18|31286.0|0|1448.0|0|4.423535162216655|0|32734.0|0
0|2020-10-19|31286.0|0|1448.0|0|4.423535162216655|0|32734.0|0
0|2020-10-20|31286.0|0|1448.0|0|4.423535162216655|0|32734.0|0
0|2020-10-21|31286.0|0|1448.0|0|4.423535162216655|0|32734.0|0
0|2020-10-22|31286.0|0|1448.0|0|4.423535162216655|0|32734.0|0
0|2020-10-23|31286.0|0|1448.0|0|4.423535162216655|0|32734.0|0
0|2020-10-24|31286.0|0|1448.0|0|4.423535162216655|0|32734.0|0
0|2020-10-25|31286.0|0|1448.0|0|4.423535162216655|0|32734.0|0
0|2020-10-26|31286.0|0|1448.0|0|4.423535162216655|0|32734.0|0
0|2020-10-27|31286.0|0|1448.0|0|4.423535162216655|0|32734.0|0
0|2020-10-28|31286.0|0|1448.0|0|4.423535162216655|0|32734.0|0
0|2020-10-29|31286.0|0|1448.0|0|4.423535162216655|0|32734.0|0
0|2020-10-30|31286.0|0|1448.0|0|4.423535162216655|0|32734.0|0
0|2020-10-31|31286.0|0|1448.0|0|4.423535162216655|0|32734.0|0
0|2020-11-01|31261.0|0|1426.0|0|4.362590632361489|0|32687.0|0
0|2020-11-02|31261.0|0|1426.0|0|4.362590632361489|0|32687.0|0
0|2020-11-03|31261.0|0|1426.0|0|4.362590632361489|0|32687.0|0
0|2020-11-04|31261.0|0|1426.0|0|4.362590632361489|0|32687.0|0
0|2020-11-05|31261.0|0|1426.0|0|4.362590632361489|0|32687.0|0
0|2020-11-06|31261.0|0|1426.0|0|4.362590632361489|0|32687.0|0
0|2020-11-07|31261.0|0|1426.0|0|4.362590632361489|0|32687.0|0
0|2020-11-08|31261.0|0|1426.0|0|4.362590632361489|0|32687.0|0
0|2020-11-09|31261.0|0|1426.0|0|4.362590632361489|0|32687.0|0
0|2020-11-10|31261.0|0|1426.0|0|4.362590632361489|0|32687.0|0
0|2020-11-11|31261.0|0|1426.0|0|4.362590632361489|0|32687.0|0
0|2020-11-12|31261.0|0|1426.0|0|4.362590632361489|0|32687.0|0
0|2020-11-13|31261.0|0|1426.0|0|4.362590632361489|0|32687.0|0
0|2020-11-14|31261.0|0|1426.0|0|4.362590632361489|0|32687.0|0
0|2020-11-15|31261.0|0|1426.0|0|4.362590632361489|0|32687.0|0
0|2020-11-16|31261.0|0|1426.0|0|4.362590632361489|0|32687.0|0
0|2020-11-17|31261.0|0|1426.0|0|4.362590632361489|0|32687.0|0
0|2020-11-18|31261.0|0|1426.0|0|4.362590632361489|0|32687.0|0
0|2020-11-19|31261.0|0|1426.0|0|4.362590632361489|0|32687.0|0
0|2020-11-20|31261.0|0|1426.0|0|4.362590632361489|0|32687.0|0
0|2020-11-21|31261.0|0|1426.0|0|4.362590632361489|0|32687.0|0
0|2020-11-22|31261.0|0|1426.0|0|4.362590632361489|0|32687.0|0
0|2020-11-23|31261.0|0|1426.0|0|4.362590632361489|0|32687.0|0
0|2020-11-24|31261.0|0|1426.0|0|4.362590632361489|0|32687.0|0
0|2020-11-25|31261.0|0|1426.0|0|4.362590632361489|0|32687.0|0
0|2020-11-26|31261.0|0|1426.0|0|4.362590632361489|0|32687.0|0
0|2020-11-27|31261.0|0|1426.0|0|4.362590632361489|0|32687.0|0
0|2020-11-28|31261.0|0|1426.0|0|4.362590632361489|0|32687.0|0
