|dates|Marion_Tennessee_UnitedStates.BLS_EmployedPopulation.data|Marion_Tennessee_UnitedStates.BLS_EmployedPopulation.missing|Marion_Tennessee_UnitedStates.BLS_UnemployedPopulation.data|Marion_Tennessee_UnitedStates.BLS_UnemployedPopulation.missing|Marion_Tennessee_UnitedStates.BLS_UnemploymentRate.data|Marion_Tennessee_UnitedStates.BLS_UnemploymentRate.missing|Marion_Tennessee_UnitedStates.BLS_LaborForcePopulation.data|Marion_Tennessee_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-17|12049.0|0|607.5|0|4.799905187058034|0|12656.5|0
0|2020-02-18|12049.0|0|607.5|0|4.799905187058034|0|12656.5|0
0|2020-02-19|12049.0|0|607.5|0|4.799905187058034|0|12656.5|0
0|2020-02-20|12049.0|0|607.5|0|4.799905187058034|0|12656.5|0
0|2020-02-21|12049.0|0|607.5|0|4.799905187058034|0|12656.5|0
0|2020-02-22|12049.0|0|607.5|0|4.799905187058034|0|12656.5|0
0|2020-02-23|12049.0|0|607.5|0|4.799905187058034|0|12656.5|0
0|2020-02-24|12049.0|0|607.5|0|4.799905187058034|0|12656.5|0
0|2020-02-25|12049.0|0|607.5|0|4.799905187058034|0|12656.5|0
0|2020-02-26|12049.0|0|607.5|0|4.799905187058034|0|12656.5|0
0|2020-02-27|12049.0|0|607.5|0|4.799905187058034|0|12656.5|0
0|2020-02-28|12049.0|0|607.5|0|4.799905187058034|0|12656.5|0
0|2020-02-29|12049.0|0|607.5|0|4.799905187058034|0|12656.5|0
0|2020-03-01|12069.0|0|559.0|0|4.426670890085524|0|12628.0|0
0|2020-03-02|12069.0|0|559.0|0|4.426670890085524|0|12628.0|0
0|2020-03-03|12069.0|0|559.0|0|4.426670890085524|0|12628.0|0
0|2020-03-04|12069.0|0|559.0|0|4.426670890085524|0|12628.0|0
0|2020-03-05|12069.0|0|559.0|0|4.426670890085524|0|12628.0|0
0|2020-03-06|12069.0|0|559.0|0|4.426670890085524|0|12628.0|0
0|2020-03-07|12069.0|0|559.0|0|4.426670890085524|0|12628.0|0
0|2020-03-08|12069.0|0|559.0|0|4.426670890085524|0|12628.0|0
0|2020-03-09|12069.0|0|559.0|0|4.426670890085524|0|12628.0|0
0|2020-03-10|12069.0|0|559.0|0|4.426670890085524|0|12628.0|0
0|2020-03-11|12069.0|0|559.0|0|4.426670890085524|0|12628.0|0
0|2020-03-12|12069.0|0|559.0|0|4.426670890085524|0|12628.0|0
0|2020-03-13|12069.0|0|559.0|0|4.426670890085524|0|12628.0|0
0|2020-03-14|12069.0|0|559.0|0|4.426670890085524|0|12628.0|0
0|2020-03-15|12069.0|0|559.0|0|4.426670890085524|0|12628.0|0
0|2020-03-16|12069.0|0|559.0|0|4.426670890085524|0|12628.0|0
0|2020-03-17|12069.0|0|559.0|0|4.426670890085524|0|12628.0|0
0|2020-03-18|12069.0|0|559.0|0|4.426670890085524|0|12628.0|0
0|2020-03-19|12069.0|0|559.0|0|4.426670890085524|0|12628.0|0
0|2020-03-20|12069.0|0|559.0|0|4.426670890085524|0|12628.0|0
0|2020-03-21|12069.0|0|559.0|0|4.426670890085524|0|12628.0|0
0|2020-03-22|12069.0|0|559.0|0|4.426670890085524|0|12628.0|0
0|2020-03-23|12069.0|0|559.0|0|4.426670890085524|0|12628.0|0
0|2020-03-24|12069.0|0|559.0|0|4.426670890085524|0|12628.0|0
0|2020-03-25|12069.0|0|559.0|0|4.426670890085524|0|12628.0|0
0|2020-03-26|12069.0|0|559.0|0|4.426670890085524|0|12628.0|0
0|2020-03-27|12069.0|0|559.0|0|4.426670890085524|0|12628.0|0
0|2020-03-28|12069.0|0|559.0|0|4.426670890085524|0|12628.0|0
0|2020-03-29|12069.0|0|559.0|0|4.426670890085524|0|12628.0|0
0|2020-03-30|12069.0|0|559.0|0|4.426670890085524|0|12628.0|0
0|2020-03-31|12069.0|0|559.0|0|4.426670890085524|0|12628.0|0
0|2020-04-01|10310.5|0|1832.0|0|15.087502573605105|0|12142.5|0
0|2020-04-02|10310.5|0|1832.0|0|15.087502573605105|0|12142.5|0
0|2020-04-03|10310.5|0|1832.0|0|15.087502573605105|0|12142.5|0
0|2020-04-04|10310.5|0|1832.0|0|15.087502573605105|0|12142.5|0
0|2020-04-05|10310.5|0|1832.0|0|15.087502573605105|0|12142.5|0
0|2020-04-06|10310.5|0|1832.0|0|15.087502573605105|0|12142.5|0
0|2020-04-07|10310.5|0|1832.0|0|15.087502573605105|0|12142.5|0
0|2020-04-08|10310.5|0|1832.0|0|15.087502573605105|0|12142.5|0
0|2020-04-09|10310.5|0|1832.0|0|15.087502573605105|0|12142.5|0
0|2020-04-10|10310.5|0|1832.0|0|15.087502573605105|0|12142.5|0
0|2020-04-11|10310.5|0|1832.0|0|15.087502573605105|0|12142.5|0
0|2020-04-12|10310.5|0|1832.0|0|15.087502573605105|0|12142.5|0
0|2020-04-13|10310.5|0|1832.0|0|15.087502573605105|0|12142.5|0
0|2020-04-14|10310.5|0|1832.0|0|15.087502573605105|0|12142.5|0
0|2020-04-15|10310.5|0|1832.0|0|15.087502573605105|0|12142.5|0
0|2020-04-16|10310.5|0|1832.0|0|15.087502573605105|0|12142.5|0
0|2020-04-17|10310.5|0|1832.0|0|15.087502573605105|0|12142.5|0
0|2020-04-18|10310.5|0|1832.0|0|15.087502573605105|0|12142.5|0
0|2020-04-19|10310.5|0|1832.0|0|15.087502573605105|0|12142.5|0
0|2020-04-20|10310.5|0|1832.0|0|15.087502573605105|0|12142.5|0
0|2020-04-21|10310.5|0|1832.0|0|15.087502573605105|0|12142.5|0
0|2020-04-22|10310.5|0|1832.0|0|15.087502573605105|0|12142.5|0
0|2020-04-23|10310.5|0|1832.0|0|15.087502573605105|0|12142.5|0
0|2020-04-24|10310.5|0|1832.0|0|15.087502573605105|0|12142.5|0
0|2020-04-25|10310.5|0|1832.0|0|15.087502573605105|0|12142.5|0
0|2020-04-26|10310.5|0|1832.0|0|15.087502573605105|0|12142.5|0
0|2020-04-27|10310.5|0|1832.0|0|15.087502573605105|0|12142.5|0
0|2020-04-28|10310.5|0|1832.0|0|15.087502573605105|0|12142.5|0
0|2020-04-29|10310.5|0|1832.0|0|15.087502573605105|0|12142.5|0
0|2020-04-30|10310.5|0|1832.0|0|15.087502573605105|0|12142.5|0
0|2020-05-01|10685.0|0|1067.0|0|9.07930565010211|0|11752.0|0
0|2020-05-02|10685.0|0|1067.0|0|9.07930565010211|0|11752.0|0
0|2020-05-03|10685.0|0|1067.0|0|9.07930565010211|0|11752.0|0
0|2020-05-04|10685.0|0|1067.0|0|9.07930565010211|0|11752.0|0
0|2020-05-05|10685.0|0|1067.0|0|9.07930565010211|0|11752.0|0
0|2020-05-06|10685.0|0|1067.0|0|9.07930565010211|0|11752.0|0
0|2020-05-07|10685.0|0|1067.0|0|9.07930565010211|0|11752.0|0
0|2020-05-08|10685.0|0|1067.0|0|9.07930565010211|0|11752.0|0
0|2020-05-09|10685.0|0|1067.0|0|9.07930565010211|0|11752.0|0
0|2020-05-10|10685.0|0|1067.0|0|9.07930565010211|0|11752.0|0
0|2020-05-11|10685.0|0|1067.0|0|9.07930565010211|0|11752.0|0
0|2020-05-12|10685.0|0|1067.0|0|9.07930565010211|0|11752.0|0
0|2020-05-13|10685.0|0|1067.0|0|9.07930565010211|0|11752.0|0
0|2020-05-14|10685.0|0|1067.0|0|9.07930565010211|0|11752.0|0
0|2020-05-15|10685.0|0|1067.0|0|9.07930565010211|0|11752.0|0
0|2020-05-16|10685.0|0|1067.0|0|9.07930565010211|0|11752.0|0
0|2020-05-17|10685.0|0|1067.0|0|9.07930565010211|0|11752.0|0
0|2020-05-18|10685.0|0|1067.0|0|9.07930565010211|0|11752.0|0
0|2020-05-19|10685.0|0|1067.0|0|9.07930565010211|0|11752.0|0
0|2020-05-20|10685.0|0|1067.0|0|9.07930565010211|0|11752.0|0
0|2020-05-21|10685.0|0|1067.0|0|9.07930565010211|0|11752.0|0
0|2020-05-22|10685.0|0|1067.0|0|9.07930565010211|0|11752.0|0
0|2020-05-23|10685.0|0|1067.0|0|9.07930565010211|0|11752.0|0
0|2020-05-24|10685.0|0|1067.0|0|9.07930565010211|0|11752.0|0
0|2020-05-25|10685.0|0|1067.0|0|9.07930565010211|0|11752.0|0
0|2020-05-26|10685.0|0|1067.0|0|9.07930565010211|0|11752.0|0
0|2020-05-27|10685.0|0|1067.0|0|9.07930565010211|0|11752.0|0
0|2020-05-28|10685.0|0|1067.0|0|9.07930565010211|0|11752.0|0
0|2020-05-29|10685.0|0|1067.0|0|9.07930565010211|0|11752.0|0
0|2020-05-30|10685.0|0|1067.0|0|9.07930565010211|0|11752.0|0
0|2020-05-31|10685.0|0|1067.0|0|9.07930565010211|0|11752.0|0
0|2020-06-01|10813.0|0|1128.0|0|9.446445021354995|0|11941.0|0
0|2020-06-02|10813.0|0|1128.0|0|9.446445021354995|0|11941.0|0
0|2020-06-03|10813.0|0|1128.0|0|9.446445021354995|0|11941.0|0
0|2020-06-04|10813.0|0|1128.0|0|9.446445021354995|0|11941.0|0
0|2020-06-05|10813.0|0|1128.0|0|9.446445021354995|0|11941.0|0
0|2020-06-06|10813.0|0|1128.0|0|9.446445021354995|0|11941.0|0
0|2020-06-07|10813.0|0|1128.0|0|9.446445021354995|0|11941.0|0
0|2020-06-08|10813.0|0|1128.0|0|9.446445021354995|0|11941.0|0
0|2020-06-09|10813.0|0|1128.0|0|9.446445021354995|0|11941.0|0
0|2020-06-10|10813.0|0|1128.0|0|9.446445021354995|0|11941.0|0
0|2020-06-11|10813.0|0|1128.0|0|9.446445021354995|0|11941.0|0
0|2020-06-12|10813.0|0|1128.0|0|9.446445021354995|0|11941.0|0
0|2020-06-13|10813.0|0|1128.0|0|9.446445021354995|0|11941.0|0
0|2020-06-14|10813.0|0|1128.0|0|9.446445021354995|0|11941.0|0
0|2020-06-15|10813.0|0|1128.0|0|9.446445021354995|0|11941.0|0
0|2020-06-16|10813.0|0|1128.0|0|9.446445021354995|0|11941.0|0
0|2020-06-17|10813.0|0|1128.0|0|9.446445021354995|0|11941.0|0
0|2020-06-18|10813.0|0|1128.0|0|9.446445021354995|0|11941.0|0
0|2020-06-19|10813.0|0|1128.0|0|9.446445021354995|0|11941.0|0
0|2020-06-20|10813.0|0|1128.0|0|9.446445021354995|0|11941.0|0
0|2020-06-21|10813.0|0|1128.0|0|9.446445021354995|0|11941.0|0
0|2020-06-22|10813.0|0|1128.0|0|9.446445021354995|0|11941.0|0
0|2020-06-23|10813.0|0|1128.0|0|9.446445021354995|0|11941.0|0
0|2020-06-24|10813.0|0|1128.0|0|9.446445021354995|0|11941.0|0
0|2020-06-25|10813.0|0|1128.0|0|9.446445021354995|0|11941.0|0
0|2020-06-26|10813.0|0|1128.0|0|9.446445021354995|0|11941.0|0
0|2020-06-27|10813.0|0|1128.0|0|9.446445021354995|0|11941.0|0
0|2020-06-28|10813.0|0|1128.0|0|9.446445021354995|0|11941.0|0
0|2020-06-29|10813.0|0|1128.0|0|9.446445021354995|0|11941.0|0
0|2020-06-30|10813.0|0|1128.0|0|9.446445021354995|0|11941.0|0
0|2020-07-01|10893.0|0|1052.0|0|8.80703223105902|0|11945.0|0
0|2020-07-02|10893.0|0|1052.0|0|8.80703223105902|0|11945.0|0
0|2020-07-03|10893.0|0|1052.0|0|8.80703223105902|0|11945.0|0
0|2020-07-04|10893.0|0|1052.0|0|8.80703223105902|0|11945.0|0
0|2020-07-05|10893.0|0|1052.0|0|8.80703223105902|0|11945.0|0
0|2020-07-06|10893.0|0|1052.0|0|8.80703223105902|0|11945.0|0
0|2020-07-07|10893.0|0|1052.0|0|8.80703223105902|0|11945.0|0
0|2020-07-08|10893.0|0|1052.0|0|8.80703223105902|0|11945.0|0
0|2020-07-09|10893.0|0|1052.0|0|8.80703223105902|0|11945.0|0
0|2020-07-10|10893.0|0|1052.0|0|8.80703223105902|0|11945.0|0
0|2020-07-11|10893.0|0|1052.0|0|8.80703223105902|0|11945.0|0
0|2020-07-12|10893.0|0|1052.0|0|8.80703223105902|0|11945.0|0
0|2020-07-13|10893.0|0|1052.0|0|8.80703223105902|0|11945.0|0
0|2020-07-14|10893.0|0|1052.0|0|8.80703223105902|0|11945.0|0
0|2020-07-15|10893.0|0|1052.0|0|8.80703223105902|0|11945.0|0
0|2020-07-16|10893.0|0|1052.0|0|8.80703223105902|0|11945.0|0
0|2020-07-17|10893.0|0|1052.0|0|8.80703223105902|0|11945.0|0
0|2020-07-18|10893.0|0|1052.0|0|8.80703223105902|0|11945.0|0
0|2020-07-19|10893.0|0|1052.0|0|8.80703223105902|0|11945.0|0
0|2020-07-20|10893.0|0|1052.0|0|8.80703223105902|0|11945.0|0
0|2020-07-21|10893.0|0|1052.0|0|8.80703223105902|0|11945.0|0
0|2020-07-22|10893.0|0|1052.0|0|8.80703223105902|0|11945.0|0
0|2020-07-23|10893.0|0|1052.0|0|8.80703223105902|0|11945.0|0
0|2020-07-24|10893.0|0|1052.0|0|8.80703223105902|0|11945.0|0
0|2020-07-25|10893.0|0|1052.0|0|8.80703223105902|0|11945.0|0
0|2020-07-26|10893.0|0|1052.0|0|8.80703223105902|0|11945.0|0
0|2020-07-27|10893.0|0|1052.0|0|8.80703223105902|0|11945.0|0
0|2020-07-28|10893.0|0|1052.0|0|8.80703223105902|0|11945.0|0
0|2020-07-29|10893.0|0|1052.0|0|8.80703223105902|0|11945.0|0
0|2020-07-30|10893.0|0|1052.0|0|8.80703223105902|0|11945.0|0
0|2020-07-31|10893.0|0|1052.0|0|8.80703223105902|0|11945.0|0
0|2020-08-01|11633.0|0|925.0|0|7.3658225832138875|0|12558.0|0
0|2020-08-02|11633.0|0|925.0|0|7.3658225832138875|0|12558.0|0
0|2020-08-03|11633.0|0|925.0|0|7.3658225832138875|0|12558.0|0
0|2020-08-04|11633.0|0|925.0|0|7.3658225832138875|0|12558.0|0
0|2020-08-05|11633.0|0|925.0|0|7.3658225832138875|0|12558.0|0
0|2020-08-06|11633.0|0|925.0|0|7.3658225832138875|0|12558.0|0
0|2020-08-07|11633.0|0|925.0|0|7.3658225832138875|0|12558.0|0
0|2020-08-08|11633.0|0|925.0|0|7.3658225832138875|0|12558.0|0
0|2020-08-09|11633.0|0|925.0|0|7.3658225832138875|0|12558.0|0
0|2020-08-10|11633.0|0|925.0|0|7.3658225832138875|0|12558.0|0
0|2020-08-11|11633.0|0|925.0|0|7.3658225832138875|0|12558.0|0
0|2020-08-12|11633.0|0|925.0|0|7.3658225832138875|0|12558.0|0
0|2020-08-13|11633.0|0|925.0|0|7.3658225832138875|0|12558.0|0
0|2020-08-14|11633.0|0|925.0|0|7.3658225832138875|0|12558.0|0
0|2020-08-15|11633.0|0|925.0|0|7.3658225832138875|0|12558.0|0
0|2020-08-16|11633.0|0|925.0|0|7.3658225832138875|0|12558.0|0
0|2020-08-17|11633.0|0|925.0|0|7.3658225832138875|0|12558.0|0
0|2020-08-18|11633.0|0|925.0|0|7.3658225832138875|0|12558.0|0
0|2020-08-19|11633.0|0|925.0|0|7.3658225832138875|0|12558.0|0
0|2020-08-20|11633.0|0|925.0|0|7.3658225832138875|0|12558.0|0
0|2020-08-21|11633.0|0|925.0|0|7.3658225832138875|0|12558.0|0
0|2020-08-22|11633.0|0|925.0|0|7.3658225832138875|0|12558.0|0
0|2020-08-23|11633.0|0|925.0|0|7.3658225832138875|0|12558.0|0
0|2020-08-24|11633.0|0|925.0|0|7.3658225832138875|0|12558.0|0
0|2020-08-25|11633.0|0|925.0|0|7.3658225832138875|0|12558.0|0
0|2020-08-26|11633.0|0|925.0|0|7.3658225832138875|0|12558.0|0
0|2020-08-27|11633.0|0|925.0|0|7.3658225832138875|0|12558.0|0
0|2020-08-28|11633.0|0|925.0|0|7.3658225832138875|0|12558.0|0
0|2020-08-29|11633.0|0|925.0|0|7.3658225832138875|0|12558.0|0
0|2020-08-30|11633.0|0|925.0|0|7.3658225832138875|0|12558.0|0
0|2020-08-31|11633.0|0|925.0|0|7.3658225832138875|0|12558.0|0
0|2020-09-01|11704.0|0|882.0|0|7.007786429365962|0|12586.0|0
0|2020-09-02|11704.0|0|882.0|0|7.007786429365962|0|12586.0|0
0|2020-09-03|11704.0|0|882.0|0|7.007786429365962|0|12586.0|0
0|2020-09-04|11704.0|0|882.0|0|7.007786429365962|0|12586.0|0
0|2020-09-05|11704.0|0|882.0|0|7.007786429365962|0|12586.0|0
0|2020-09-06|11704.0|0|882.0|0|7.007786429365962|0|12586.0|0
0|2020-09-07|11704.0|0|882.0|0|7.007786429365962|0|12586.0|0
0|2020-09-08|11704.0|0|882.0|0|7.007786429365962|0|12586.0|0
0|2020-09-09|11704.0|0|882.0|0|7.007786429365962|0|12586.0|0
0|2020-09-10|11704.0|0|882.0|0|7.007786429365962|0|12586.0|0
0|2020-09-11|11704.0|0|882.0|0|7.007786429365962|0|12586.0|0
0|2020-09-12|11704.0|0|882.0|0|7.007786429365962|0|12586.0|0
0|2020-09-13|11704.0|0|882.0|0|7.007786429365962|0|12586.0|0
0|2020-09-14|11704.0|0|882.0|0|7.007786429365962|0|12586.0|0
0|2020-09-15|11704.0|0|882.0|0|7.007786429365962|0|12586.0|0
0|2020-09-16|11704.0|0|882.0|0|7.007786429365962|0|12586.0|0
0|2020-09-17|11704.0|0|882.0|0|7.007786429365962|0|12586.0|0
0|2020-09-18|11704.0|0|882.0|0|7.007786429365962|0|12586.0|0
0|2020-09-19|11704.0|0|882.0|0|7.007786429365962|0|12586.0|0
0|2020-09-20|11704.0|0|882.0|0|7.007786429365962|0|12586.0|0
0|2020-09-21|11704.0|0|882.0|0|7.007786429365962|0|12586.0|0
0|2020-09-22|11704.0|0|882.0|0|7.007786429365962|0|12586.0|0
0|2020-09-23|11704.0|0|882.0|0|7.007786429365962|0|12586.0|0
0|2020-09-24|11704.0|0|882.0|0|7.007786429365962|0|12586.0|0
0|2020-09-25|11704.0|0|882.0|0|7.007786429365962|0|12586.0|0
0|2020-09-26|11704.0|0|882.0|0|7.007786429365962|0|12586.0|0
0|2020-09-27|11704.0|0|882.0|0|7.007786429365962|0|12586.0|0
0|2020-09-28|11704.0|0|882.0|0|7.007786429365962|0|12586.0|0
0|2020-09-29|11704.0|0|882.0|0|7.007786429365962|0|12586.0|0
0|2020-09-30|11704.0|0|882.0|0|7.007786429365962|0|12586.0|0
0|2020-10-01|11793.0|0|990.0|0|7.744660877728233|0|12783.0|0
0|2020-10-02|11793.0|0|990.0|0|7.744660877728233|0|12783.0|0
0|2020-10-03|11793.0|0|990.0|0|7.744660877728233|0|12783.0|0
0|2020-10-04|11793.0|0|990.0|0|7.744660877728233|0|12783.0|0
0|2020-10-05|11793.0|0|990.0|0|7.744660877728233|0|12783.0|0
0|2020-10-06|11793.0|0|990.0|0|7.744660877728233|0|12783.0|0
0|2020-10-07|11793.0|0|990.0|0|7.744660877728233|0|12783.0|0
0|2020-10-08|11793.0|0|990.0|0|7.744660877728233|0|12783.0|0
0|2020-10-09|11793.0|0|990.0|0|7.744660877728233|0|12783.0|0
0|2020-10-10|11793.0|0|990.0|0|7.744660877728233|0|12783.0|0
0|2020-10-11|11793.0|0|990.0|0|7.744660877728233|0|12783.0|0
0|2020-10-12|11793.0|0|990.0|0|7.744660877728233|0|12783.0|0
0|2020-10-13|11793.0|0|990.0|0|7.744660877728233|0|12783.0|0
0|2020-10-14|11793.0|0|990.0|0|7.744660877728233|0|12783.0|0
0|2020-10-15|11793.0|0|990.0|0|7.744660877728233|0|12783.0|0
0|2020-10-16|11793.0|0|990.0|0|7.744660877728233|0|12783.0|0
0|2020-10-17|11793.0|0|990.0|0|7.744660877728233|0|12783.0|0
0|2020-10-18|11793.0|0|990.0|0|7.744660877728233|0|12783.0|0
0|2020-10-19|11793.0|0|990.0|0|7.744660877728233|0|12783.0|0
0|2020-10-20|11793.0|0|990.0|0|7.744660877728233|0|12783.0|0
0|2020-10-21|11793.0|0|990.0|0|7.744660877728233|0|12783.0|0
0|2020-10-22|11793.0|0|990.0|0|7.744660877728233|0|12783.0|0
0|2020-10-23|11793.0|0|990.0|0|7.744660877728233|0|12783.0|0
0|2020-10-24|11793.0|0|990.0|0|7.744660877728233|0|12783.0|0
0|2020-10-25|11793.0|0|990.0|0|7.744660877728233|0|12783.0|0
0|2020-10-26|11793.0|0|990.0|0|7.744660877728233|0|12783.0|0
0|2020-10-27|11793.0|0|990.0|0|7.744660877728233|0|12783.0|0
0|2020-10-28|11793.0|0|990.0|0|7.744660877728233|0|12783.0|0
0|2020-10-29|11793.0|0|990.0|0|7.744660877728233|0|12783.0|0
0|2020-10-30|11793.0|0|990.0|0|7.744660877728233|0|12783.0|0
0|2020-10-31|11793.0|0|990.0|0|7.744660877728233|0|12783.0|0
0|2020-11-01|11821.0|0|656.0|0|5.257674120381502|0|12477.0|0
0|2020-11-02|11821.0|0|656.0|0|5.257674120381502|0|12477.0|0
0|2020-11-03|11821.0|0|656.0|0|5.257674120381502|0|12477.0|0
0|2020-11-04|11821.0|0|656.0|0|5.257674120381502|0|12477.0|0
0|2020-11-05|11821.0|0|656.0|0|5.257674120381502|0|12477.0|0
0|2020-11-06|11821.0|0|656.0|0|5.257674120381502|0|12477.0|0
0|2020-11-07|11821.0|0|656.0|0|5.257674120381502|0|12477.0|0
0|2020-11-08|11821.0|0|656.0|0|5.257674120381502|0|12477.0|0
0|2020-11-09|11821.0|0|656.0|0|5.257674120381502|0|12477.0|0
0|2020-11-10|11821.0|0|656.0|0|5.257674120381502|0|12477.0|0
0|2020-11-11|11821.0|0|656.0|0|5.257674120381502|0|12477.0|0
0|2020-11-12|11821.0|0|656.0|0|5.257674120381502|0|12477.0|0
0|2020-11-13|11821.0|0|656.0|0|5.257674120381502|0|12477.0|0
0|2020-11-14|11821.0|0|656.0|0|5.257674120381502|0|12477.0|0
0|2020-11-15|11821.0|0|656.0|0|5.257674120381502|0|12477.0|0
0|2020-11-16|11821.0|0|656.0|0|5.257674120381502|0|12477.0|0
0|2020-11-17|11821.0|0|656.0|0|5.257674120381502|0|12477.0|0
0|2020-11-18|11821.0|0|656.0|0|5.257674120381502|0|12477.0|0
0|2020-11-19|11821.0|0|656.0|0|5.257674120381502|0|12477.0|0
0|2020-11-20|11821.0|0|656.0|0|5.257674120381502|0|12477.0|0
0|2020-11-21|11821.0|0|656.0|0|5.257674120381502|0|12477.0|0
0|2020-11-22|11821.0|0|656.0|0|5.257674120381502|0|12477.0|0
0|2020-11-23|11821.0|0|656.0|0|5.257674120381502|0|12477.0|0
0|2020-11-24|11821.0|0|656.0|0|5.257674120381502|0|12477.0|0
0|2020-11-25|11821.0|0|656.0|0|5.257674120381502|0|12477.0|0
0|2020-11-26|11821.0|0|656.0|0|5.257674120381502|0|12477.0|0
0|2020-11-27|11821.0|0|656.0|0|5.257674120381502|0|12477.0|0
0|2020-11-28|11821.0|0|656.0|0|5.257674120381502|0|12477.0|0
0|2020-11-29|11821.0|0|656.0|0|5.257674120381502|0|12477.0|0
0|2020-11-30|11821.0|0|656.0|0|5.257674120381502|0|12477.0|0
0|2020-12-01|11674.0|0|774.0|0|6.217866323907455|0|12448.0|0
0|2020-12-02|11674.0|0|774.0|0|6.217866323907455|0|12448.0|0
0|2020-12-03|11674.0|0|774.0|0|6.217866323907455|0|12448.0|0
0|2020-12-04|11674.0|0|774.0|0|6.217866323907455|0|12448.0|0
0|2020-12-05|11674.0|0|774.0|0|6.217866323907455|0|12448.0|0
0|2020-12-06|11674.0|0|774.0|0|6.217866323907455|0|12448.0|0
