|dates|RioArriba_NewMexico_UnitedStates.BLS_EmployedPopulation.data|RioArriba_NewMexico_UnitedStates.BLS_EmployedPopulation.missing|RioArriba_NewMexico_UnitedStates.BLS_UnemployedPopulation.data|RioArriba_NewMexico_UnitedStates.BLS_UnemployedPopulation.missing|RioArriba_NewMexico_UnitedStates.BLS_UnemploymentRate.data|RioArriba_NewMexico_UnitedStates.BLS_UnemploymentRate.missing|RioArriba_NewMexico_UnitedStates.BLS_LaborForcePopulation.data|RioArriba_NewMexico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-04-11|14548.0|0|1592.5|0|9.866484929215328|0|16140.5|0
0|2020-04-12|14548.0|0|1592.5|0|9.866484929215328|0|16140.5|0
0|2020-04-13|14548.0|0|1592.5|0|9.866484929215328|0|16140.5|0
0|2020-04-14|14548.0|0|1592.5|0|9.866484929215328|0|16140.5|0
0|2020-04-15|14548.0|0|1592.5|0|9.866484929215328|0|16140.5|0
0|2020-04-16|14548.0|0|1592.5|0|9.866484929215328|0|16140.5|0
0|2020-04-17|14548.0|0|1592.5|0|9.866484929215328|0|16140.5|0
0|2020-04-18|14548.0|0|1592.5|0|9.866484929215328|0|16140.5|0
0|2020-04-19|14548.0|0|1592.5|0|9.866484929215328|0|16140.5|0
0|2020-04-20|14548.0|0|1592.5|0|9.866484929215328|0|16140.5|0
0|2020-04-21|14548.0|0|1592.5|0|9.866484929215328|0|16140.5|0
0|2020-04-22|14548.0|0|1592.5|0|9.866484929215328|0|16140.5|0
0|2020-04-23|14548.0|0|1592.5|0|9.866484929215328|0|16140.5|0
0|2020-04-24|14548.0|0|1592.5|0|9.866484929215328|0|16140.5|0
0|2020-04-25|14548.0|0|1592.5|0|9.866484929215328|0|16140.5|0
0|2020-04-26|14548.0|0|1592.5|0|9.866484929215328|0|16140.5|0
0|2020-04-27|14548.0|0|1592.5|0|9.866484929215328|0|16140.5|0
0|2020-04-28|14548.0|0|1592.5|0|9.866484929215328|0|16140.5|0
0|2020-04-29|14548.0|0|1592.5|0|9.866484929215328|0|16140.5|0
0|2020-04-30|14548.0|0|1592.5|0|9.866484929215328|0|16140.5|0
0|2020-05-01|14755.0|0|1423.0|0|8.79589566077389|0|16178.0|0
0|2020-05-02|14755.0|0|1423.0|0|8.79589566077389|0|16178.0|0
0|2020-05-03|14755.0|0|1423.0|0|8.79589566077389|0|16178.0|0
0|2020-05-04|14755.0|0|1423.0|0|8.79589566077389|0|16178.0|0
0|2020-05-05|14755.0|0|1423.0|0|8.79589566077389|0|16178.0|0
0|2020-05-06|14755.0|0|1423.0|0|8.79589566077389|0|16178.0|0
0|2020-05-07|14755.0|0|1423.0|0|8.79589566077389|0|16178.0|0
0|2020-05-08|14755.0|0|1423.0|0|8.79589566077389|0|16178.0|0
0|2020-05-09|14755.0|0|1423.0|0|8.79589566077389|0|16178.0|0
0|2020-05-10|14755.0|0|1423.0|0|8.79589566077389|0|16178.0|0
0|2020-05-11|14755.0|0|1423.0|0|8.79589566077389|0|16178.0|0
0|2020-05-12|14755.0|0|1423.0|0|8.79589566077389|0|16178.0|0
0|2020-05-13|14755.0|0|1423.0|0|8.79589566077389|0|16178.0|0
0|2020-05-14|14755.0|0|1423.0|0|8.79589566077389|0|16178.0|0
0|2020-05-15|14755.0|0|1423.0|0|8.79589566077389|0|16178.0|0
0|2020-05-16|14755.0|0|1423.0|0|8.79589566077389|0|16178.0|0
0|2020-05-17|14755.0|0|1423.0|0|8.79589566077389|0|16178.0|0
0|2020-05-18|14755.0|0|1423.0|0|8.79589566077389|0|16178.0|0
0|2020-05-19|14755.0|0|1423.0|0|8.79589566077389|0|16178.0|0
0|2020-05-20|14755.0|0|1423.0|0|8.79589566077389|0|16178.0|0
0|2020-05-21|14755.0|0|1423.0|0|8.79589566077389|0|16178.0|0
0|2020-05-22|14755.0|0|1423.0|0|8.79589566077389|0|16178.0|0
0|2020-05-23|14755.0|0|1423.0|0|8.79589566077389|0|16178.0|0
0|2020-05-24|14755.0|0|1423.0|0|8.79589566077389|0|16178.0|0
0|2020-05-25|14755.0|0|1423.0|0|8.79589566077389|0|16178.0|0
0|2020-05-26|14755.0|0|1423.0|0|8.79589566077389|0|16178.0|0
0|2020-05-27|14755.0|0|1423.0|0|8.79589566077389|0|16178.0|0
0|2020-05-28|14755.0|0|1423.0|0|8.79589566077389|0|16178.0|0
0|2020-05-29|14755.0|0|1423.0|0|8.79589566077389|0|16178.0|0
0|2020-05-30|14755.0|0|1423.0|0|8.79589566077389|0|16178.0|0
0|2020-05-31|14755.0|0|1423.0|0|8.79589566077389|0|16178.0|0
0|2020-06-01|14820.0|0|1490.0|0|9.135499693439607|0|16310.0|0
0|2020-06-02|14820.0|0|1490.0|0|9.135499693439607|0|16310.0|0
0|2020-06-03|14820.0|0|1490.0|0|9.135499693439607|0|16310.0|0
0|2020-06-04|14820.0|0|1490.0|0|9.135499693439607|0|16310.0|0
0|2020-06-05|14820.0|0|1490.0|0|9.135499693439607|0|16310.0|0
0|2020-06-06|14820.0|0|1490.0|0|9.135499693439607|0|16310.0|0
0|2020-06-07|14820.0|0|1490.0|0|9.135499693439607|0|16310.0|0
0|2020-06-08|14820.0|0|1490.0|0|9.135499693439607|0|16310.0|0
0|2020-06-09|14820.0|0|1490.0|0|9.135499693439607|0|16310.0|0
0|2020-06-10|14820.0|0|1490.0|0|9.135499693439607|0|16310.0|0
0|2020-06-11|14820.0|0|1490.0|0|9.135499693439607|0|16310.0|0
0|2020-06-12|14820.0|0|1490.0|0|9.135499693439607|0|16310.0|0
0|2020-06-13|14820.0|0|1490.0|0|9.135499693439607|0|16310.0|0
0|2020-06-14|14820.0|0|1490.0|0|9.135499693439607|0|16310.0|0
0|2020-06-15|14820.0|0|1490.0|0|9.135499693439607|0|16310.0|0
0|2020-06-16|14820.0|0|1490.0|0|9.135499693439607|0|16310.0|0
0|2020-06-17|14820.0|0|1490.0|0|9.135499693439607|0|16310.0|0
0|2020-06-18|14820.0|0|1490.0|0|9.135499693439607|0|16310.0|0
0|2020-06-19|14820.0|0|1490.0|0|9.135499693439607|0|16310.0|0
0|2020-06-20|14820.0|0|1490.0|0|9.135499693439607|0|16310.0|0
0|2020-06-21|14820.0|0|1490.0|0|9.135499693439607|0|16310.0|0
0|2020-06-22|14820.0|0|1490.0|0|9.135499693439607|0|16310.0|0
0|2020-06-23|14820.0|0|1490.0|0|9.135499693439607|0|16310.0|0
0|2020-06-24|14820.0|0|1490.0|0|9.135499693439607|0|16310.0|0
0|2020-06-25|14820.0|0|1490.0|0|9.135499693439607|0|16310.0|0
0|2020-06-26|14820.0|0|1490.0|0|9.135499693439607|0|16310.0|0
0|2020-06-27|14820.0|0|1490.0|0|9.135499693439607|0|16310.0|0
0|2020-06-28|14820.0|0|1490.0|0|9.135499693439607|0|16310.0|0
0|2020-06-29|14820.0|0|1490.0|0|9.135499693439607|0|16310.0|0
0|2020-06-30|14820.0|0|1490.0|0|9.135499693439607|0|16310.0|0
0|2020-07-01|14730.0|0|2163.0|0|12.804120049724737|0|16893.0|0
0|2020-07-02|14730.0|0|2163.0|0|12.804120049724737|0|16893.0|0
0|2020-07-03|14730.0|0|2163.0|0|12.804120049724737|0|16893.0|0
0|2020-07-04|14730.0|0|2163.0|0|12.804120049724737|0|16893.0|0
0|2020-07-05|14730.0|0|2163.0|0|12.804120049724737|0|16893.0|0
0|2020-07-06|14730.0|0|2163.0|0|12.804120049724737|0|16893.0|0
0|2020-07-07|14730.0|0|2163.0|0|12.804120049724737|0|16893.0|0
0|2020-07-08|14730.0|0|2163.0|0|12.804120049724737|0|16893.0|0
0|2020-07-09|14730.0|0|2163.0|0|12.804120049724737|0|16893.0|0
0|2020-07-10|14730.0|0|2163.0|0|12.804120049724737|0|16893.0|0
0|2020-07-11|14730.0|0|2163.0|0|12.804120049724737|0|16893.0|0
0|2020-07-12|14730.0|0|2163.0|0|12.804120049724737|0|16893.0|0
0|2020-07-13|14730.0|0|2163.0|0|12.804120049724737|0|16893.0|0
0|2020-07-14|14730.0|0|2163.0|0|12.804120049724737|0|16893.0|0
0|2020-07-15|14730.0|0|2163.0|0|12.804120049724737|0|16893.0|0
0|2020-07-16|14730.0|0|2163.0|0|12.804120049724737|0|16893.0|0
0|2020-07-17|14730.0|0|2163.0|0|12.804120049724737|0|16893.0|0
0|2020-07-18|14730.0|0|2163.0|0|12.804120049724737|0|16893.0|0
0|2020-07-19|14730.0|0|2163.0|0|12.804120049724737|0|16893.0|0
0|2020-07-20|14730.0|0|2163.0|0|12.804120049724737|0|16893.0|0
0|2020-07-21|14730.0|0|2163.0|0|12.804120049724737|0|16893.0|0
0|2020-07-22|14730.0|0|2163.0|0|12.804120049724737|0|16893.0|0
0|2020-07-23|14730.0|0|2163.0|0|12.804120049724737|0|16893.0|0
0|2020-07-24|14730.0|0|2163.0|0|12.804120049724737|0|16893.0|0
0|2020-07-25|14730.0|0|2163.0|0|12.804120049724737|0|16893.0|0
0|2020-07-26|14730.0|0|2163.0|0|12.804120049724737|0|16893.0|0
0|2020-07-27|14730.0|0|2163.0|0|12.804120049724737|0|16893.0|0
0|2020-07-28|14730.0|0|2163.0|0|12.804120049724737|0|16893.0|0
0|2020-07-29|14730.0|0|2163.0|0|12.804120049724737|0|16893.0|0
0|2020-07-30|14730.0|0|2163.0|0|12.804120049724737|0|16893.0|0
0|2020-07-31|14730.0|0|2163.0|0|12.804120049724737|0|16893.0|0
0|2020-08-01|14861.0|0|1491.0|0|9.118150684931507|0|16352.0|0
0|2020-08-02|14861.0|0|1491.0|0|9.118150684931507|0|16352.0|0
0|2020-08-03|14861.0|0|1491.0|0|9.118150684931507|0|16352.0|0
0|2020-08-04|14861.0|0|1491.0|0|9.118150684931507|0|16352.0|0
0|2020-08-05|14861.0|0|1491.0|0|9.118150684931507|0|16352.0|0
0|2020-08-06|14861.0|0|1491.0|0|9.118150684931507|0|16352.0|0
0|2020-08-07|14861.0|0|1491.0|0|9.118150684931507|0|16352.0|0
0|2020-08-08|14861.0|0|1491.0|0|9.118150684931507|0|16352.0|0
0|2020-08-09|14861.0|0|1491.0|0|9.118150684931507|0|16352.0|0
0|2020-08-10|14861.0|0|1491.0|0|9.118150684931507|0|16352.0|0
0|2020-08-11|14861.0|0|1491.0|0|9.118150684931507|0|16352.0|0
0|2020-08-12|14861.0|0|1491.0|0|9.118150684931507|0|16352.0|0
0|2020-08-13|14861.0|0|1491.0|0|9.118150684931507|0|16352.0|0
0|2020-08-14|14861.0|0|1491.0|0|9.118150684931507|0|16352.0|0
0|2020-08-15|14861.0|0|1491.0|0|9.118150684931507|0|16352.0|0
0|2020-08-16|14861.0|0|1491.0|0|9.118150684931507|0|16352.0|0
0|2020-08-17|14861.0|0|1491.0|0|9.118150684931507|0|16352.0|0
0|2020-08-18|14861.0|0|1491.0|0|9.118150684931507|0|16352.0|0
0|2020-08-19|14861.0|0|1491.0|0|9.118150684931507|0|16352.0|0
0|2020-08-20|14861.0|0|1491.0|0|9.118150684931507|0|16352.0|0
0|2020-08-21|14861.0|0|1491.0|0|9.118150684931507|0|16352.0|0
0|2020-08-22|14861.0|0|1491.0|0|9.118150684931507|0|16352.0|0
0|2020-08-23|14861.0|0|1491.0|0|9.118150684931507|0|16352.0|0
0|2020-08-24|14861.0|0|1491.0|0|9.118150684931507|0|16352.0|0
0|2020-08-25|14861.0|0|1491.0|0|9.118150684931507|0|16352.0|0
0|2020-08-26|14861.0|0|1491.0|0|9.118150684931507|0|16352.0|0
0|2020-08-27|14861.0|0|1491.0|0|9.118150684931507|0|16352.0|0
0|2020-08-28|14861.0|0|1491.0|0|9.118150684931507|0|16352.0|0
0|2020-08-29|14861.0|0|1491.0|0|9.118150684931507|0|16352.0|0
0|2020-08-30|14861.0|0|1491.0|0|9.118150684931507|0|16352.0|0
0|2020-08-31|14861.0|0|1491.0|0|9.118150684931507|0|16352.0|0
0|2020-09-01|15719.0|0|1379.0|0|8.065270791905487|0|17098.0|0
0|2020-09-02|15719.0|0|1379.0|0|8.065270791905487|0|17098.0|0
0|2020-09-03|15719.0|0|1379.0|0|8.065270791905487|0|17098.0|0
0|2020-09-04|15719.0|0|1379.0|0|8.065270791905487|0|17098.0|0
0|2020-09-05|15719.0|0|1379.0|0|8.065270791905487|0|17098.0|0
0|2020-09-06|15719.0|0|1379.0|0|8.065270791905487|0|17098.0|0
0|2020-09-07|15719.0|0|1379.0|0|8.065270791905487|0|17098.0|0
0|2020-09-08|15719.0|0|1379.0|0|8.065270791905487|0|17098.0|0
0|2020-09-09|15719.0|0|1379.0|0|8.065270791905487|0|17098.0|0
0|2020-09-10|15719.0|0|1379.0|0|8.065270791905487|0|17098.0|0
0|2020-09-11|15719.0|0|1379.0|0|8.065270791905487|0|17098.0|0
0|2020-09-12|15719.0|0|1379.0|0|8.065270791905487|0|17098.0|0
0|2020-09-13|15719.0|0|1379.0|0|8.065270791905487|0|17098.0|0
0|2020-09-14|15719.0|0|1379.0|0|8.065270791905487|0|17098.0|0
0|2020-09-15|15719.0|0|1379.0|0|8.065270791905487|0|17098.0|0
0|2020-09-16|15719.0|0|1379.0|0|8.065270791905487|0|17098.0|0
0|2020-09-17|15719.0|0|1379.0|0|8.065270791905487|0|17098.0|0
0|2020-09-18|15719.0|0|1379.0|0|8.065270791905487|0|17098.0|0
0|2020-09-19|15719.0|0|1379.0|0|8.065270791905487|0|17098.0|0
0|2020-09-20|15719.0|0|1379.0|0|8.065270791905487|0|17098.0|0
0|2020-09-21|15719.0|0|1379.0|0|8.065270791905487|0|17098.0|0
0|2020-09-22|15719.0|0|1379.0|0|8.065270791905487|0|17098.0|0
0|2020-09-23|15719.0|0|1379.0|0|8.065270791905487|0|17098.0|0
0|2020-09-24|15719.0|0|1379.0|0|8.065270791905487|0|17098.0|0
0|2020-09-25|15719.0|0|1379.0|0|8.065270791905487|0|17098.0|0
0|2020-09-26|15719.0|0|1379.0|0|8.065270791905487|0|17098.0|0
0|2020-09-27|15719.0|0|1379.0|0|8.065270791905487|0|17098.0|0
0|2020-09-28|15719.0|0|1379.0|0|8.065270791905487|0|17098.0|0
0|2020-09-29|15719.0|0|1379.0|0|8.065270791905487|0|17098.0|0
0|2020-09-30|15719.0|0|1379.0|0|8.065270791905487|0|17098.0|0
0|2020-10-01|16162.0|0|1266.0|0|7.264172595822814|0|17428.0|0
0|2020-10-02|16162.0|0|1266.0|0|7.264172595822814|0|17428.0|0
0|2020-10-03|16162.0|0|1266.0|0|7.264172595822814|0|17428.0|0
0|2020-10-04|16162.0|0|1266.0|0|7.264172595822814|0|17428.0|0
0|2020-10-05|16162.0|0|1266.0|0|7.264172595822814|0|17428.0|0
0|2020-10-06|16162.0|0|1266.0|0|7.264172595822814|0|17428.0|0
0|2020-10-07|16162.0|0|1266.0|0|7.264172595822814|0|17428.0|0
0|2020-10-08|16162.0|0|1266.0|0|7.264172595822814|0|17428.0|0
0|2020-10-09|16162.0|0|1266.0|0|7.264172595822814|0|17428.0|0
0|2020-10-10|16162.0|0|1266.0|0|7.264172595822814|0|17428.0|0
0|2020-10-11|16162.0|0|1266.0|0|7.264172595822814|0|17428.0|0
0|2020-10-12|16162.0|0|1266.0|0|7.264172595822814|0|17428.0|0
0|2020-10-13|16162.0|0|1266.0|0|7.264172595822814|0|17428.0|0
0|2020-10-14|16162.0|0|1266.0|0|7.264172595822814|0|17428.0|0
0|2020-10-15|16162.0|0|1266.0|0|7.264172595822814|0|17428.0|0
0|2020-10-16|16162.0|0|1266.0|0|7.264172595822814|0|17428.0|0
0|2020-10-17|16162.0|0|1266.0|0|7.264172595822814|0|17428.0|0
0|2020-10-18|16162.0|0|1266.0|0|7.264172595822814|0|17428.0|0
0|2020-10-19|16162.0|0|1266.0|0|7.264172595822814|0|17428.0|0
0|2020-10-20|16162.0|0|1266.0|0|7.264172595822814|0|17428.0|0
0|2020-10-21|16162.0|0|1266.0|0|7.264172595822814|0|17428.0|0
0|2020-10-22|16162.0|0|1266.0|0|7.264172595822814|0|17428.0|0
0|2020-10-23|16162.0|0|1266.0|0|7.264172595822814|0|17428.0|0
0|2020-10-24|16162.0|0|1266.0|0|7.264172595822814|0|17428.0|0
0|2020-10-25|16162.0|0|1266.0|0|7.264172595822814|0|17428.0|0
0|2020-10-26|16162.0|0|1266.0|0|7.264172595822814|0|17428.0|0
0|2020-10-27|16162.0|0|1266.0|0|7.264172595822814|0|17428.0|0
0|2020-10-28|16162.0|0|1266.0|0|7.264172595822814|0|17428.0|0
0|2020-10-29|16162.0|0|1266.0|0|7.264172595822814|0|17428.0|0
0|2020-10-30|16162.0|0|1266.0|0|7.264172595822814|0|17428.0|0
0|2020-10-31|16162.0|0|1266.0|0|7.264172595822814|0|17428.0|0
0|2020-11-01|16277.0|0|1304.0|0|7.417098003526534|0|17581.0|0
0|2020-11-02|16277.0|0|1304.0|0|7.417098003526534|0|17581.0|0
0|2020-11-03|16277.0|0|1304.0|0|7.417098003526534|0|17581.0|0
0|2020-11-04|16277.0|0|1304.0|0|7.417098003526534|0|17581.0|0
0|2020-11-05|16277.0|0|1304.0|0|7.417098003526534|0|17581.0|0
0|2020-11-06|16277.0|0|1304.0|0|7.417098003526534|0|17581.0|0
0|2020-11-07|16277.0|0|1304.0|0|7.417098003526534|0|17581.0|0
0|2020-11-08|16277.0|0|1304.0|0|7.417098003526534|0|17581.0|0
0|2020-11-09|16277.0|0|1304.0|0|7.417098003526534|0|17581.0|0
0|2020-11-10|16277.0|0|1304.0|0|7.417098003526534|0|17581.0|0
0|2020-11-11|16277.0|0|1304.0|0|7.417098003526534|0|17581.0|0
0|2020-11-12|16277.0|0|1304.0|0|7.417098003526534|0|17581.0|0
0|2020-11-13|16277.0|0|1304.0|0|7.417098003526534|0|17581.0|0
0|2020-11-14|16277.0|0|1304.0|0|7.417098003526534|0|17581.0|0
0|2020-11-15|16277.0|0|1304.0|0|7.417098003526534|0|17581.0|0
0|2020-11-16|16277.0|0|1304.0|0|7.417098003526534|0|17581.0|0
0|2020-11-17|16277.0|0|1304.0|0|7.417098003526534|0|17581.0|0
0|2020-11-18|16277.0|0|1304.0|0|7.417098003526534|0|17581.0|0
0|2020-11-19|16277.0|0|1304.0|0|7.417098003526534|0|17581.0|0
0|2020-11-20|16277.0|0|1304.0|0|7.417098003526534|0|17581.0|0
0|2020-11-21|16277.0|0|1304.0|0|7.417098003526534|0|17581.0|0
0|2020-11-22|16277.0|0|1304.0|0|7.417098003526534|0|17581.0|0
0|2020-11-23|16277.0|0|1304.0|0|7.417098003526534|0|17581.0|0
0|2020-11-24|16277.0|0|1304.0|0|7.417098003526534|0|17581.0|0
0|2020-11-25|16277.0|0|1304.0|0|7.417098003526534|0|17581.0|0
0|2020-11-26|16277.0|0|1304.0|0|7.417098003526534|0|17581.0|0
0|2020-11-27|16277.0|0|1304.0|0|7.417098003526534|0|17581.0|0
0|2020-11-28|16277.0|0|1304.0|0|7.417098003526534|0|17581.0|0
0|2020-11-29|16277.0|0|1304.0|0|7.417098003526534|0|17581.0|0
0|2020-11-30|16277.0|0|1304.0|0|7.417098003526534|0|17581.0|0
0|2020-12-01|16094.0|0|1425.0|0|8.13402591472116|0|17519.0|0
0|2020-12-02|16094.0|0|1425.0|0|8.13402591472116|0|17519.0|0
