|dates|Rockdale_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Rockdale_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Rockdale_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Rockdale_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Rockdale_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Rockdale_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Rockdale_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Rockdale_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
