|dates|Marion_Mississippi_UnitedStates.BLS_EmployedPopulation.data|Marion_Mississippi_UnitedStates.BLS_EmployedPopulation.missing|Marion_Mississippi_UnitedStates.BLS_UnemployedPopulation.data|Marion_Mississippi_UnitedStates.BLS_UnemployedPopulation.missing|Marion_Mississippi_UnitedStates.BLS_UnemploymentRate.data|Marion_Mississippi_UnitedStates.BLS_UnemploymentRate.missing|Marion_Mississippi_UnitedStates.BLS_LaborForcePopulation.data|Marion_Mississippi_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-05-17|9029.0|0|845.0|0|8.557828640875025|0|9874.0|0
0|2020-05-18|9029.0|0|845.0|0|8.557828640875025|0|9874.0|0
0|2020-05-19|9029.0|0|845.0|0|8.557828640875025|0|9874.0|0
0|2020-05-20|9029.0|0|845.0|0|8.557828640875025|0|9874.0|0
0|2020-05-21|9029.0|0|845.0|0|8.557828640875025|0|9874.0|0
0|2020-05-22|9029.0|0|845.0|0|8.557828640875025|0|9874.0|0
0|2020-05-23|9029.0|0|845.0|0|8.557828640875025|0|9874.0|0
0|2020-05-24|9029.0|0|845.0|0|8.557828640875025|0|9874.0|0
0|2020-05-25|9029.0|0|845.0|0|8.557828640875025|0|9874.0|0
0|2020-05-26|9029.0|0|845.0|0|8.557828640875025|0|9874.0|0
0|2020-05-27|9029.0|0|845.0|0|8.557828640875025|0|9874.0|0
0|2020-05-28|9029.0|0|845.0|0|8.557828640875025|0|9874.0|0
0|2020-05-29|9029.0|0|845.0|0|8.557828640875025|0|9874.0|0
0|2020-05-30|9029.0|0|845.0|0|8.557828640875025|0|9874.0|0
0|2020-05-31|9029.0|0|845.0|0|8.557828640875025|0|9874.0|0
0|2020-06-01|9152.0|0|866.0|0|8.644440007985626|0|10018.0|0
0|2020-06-02|9152.0|0|866.0|0|8.644440007985626|0|10018.0|0
0|2020-06-03|9152.0|0|866.0|0|8.644440007985626|0|10018.0|0
0|2020-06-04|9152.0|0|866.0|0|8.644440007985626|0|10018.0|0
0|2020-06-05|9152.0|0|866.0|0|8.644440007985626|0|10018.0|0
0|2020-06-06|9152.0|0|866.0|0|8.644440007985626|0|10018.0|0
0|2020-06-07|9152.0|0|866.0|0|8.644440007985626|0|10018.0|0
0|2020-06-08|9152.0|0|866.0|0|8.644440007985626|0|10018.0|0
0|2020-06-09|9152.0|0|866.0|0|8.644440007985626|0|10018.0|0
0|2020-06-10|9152.0|0|866.0|0|8.644440007985626|0|10018.0|0
0|2020-06-11|9152.0|0|866.0|0|8.644440007985626|0|10018.0|0
0|2020-06-12|9152.0|0|866.0|0|8.644440007985626|0|10018.0|0
0|2020-06-13|9152.0|0|866.0|0|8.644440007985626|0|10018.0|0
0|2020-06-14|9152.0|0|866.0|0|8.644440007985626|0|10018.0|0
0|2020-06-15|9152.0|0|866.0|0|8.644440007985626|0|10018.0|0
0|2020-06-16|9152.0|0|866.0|0|8.644440007985626|0|10018.0|0
0|2020-06-17|9152.0|0|866.0|0|8.644440007985626|0|10018.0|0
0|2020-06-18|9152.0|0|866.0|0|8.644440007985626|0|10018.0|0
0|2020-06-19|9152.0|0|866.0|0|8.644440007985626|0|10018.0|0
0|2020-06-20|9152.0|0|866.0|0|8.644440007985626|0|10018.0|0
0|2020-06-21|9152.0|0|866.0|0|8.644440007985626|0|10018.0|0
0|2020-06-22|9152.0|0|866.0|0|8.644440007985626|0|10018.0|0
0|2020-06-23|9152.0|0|866.0|0|8.644440007985626|0|10018.0|0
0|2020-06-24|9152.0|0|866.0|0|8.644440007985626|0|10018.0|0
0|2020-06-25|9152.0|0|866.0|0|8.644440007985626|0|10018.0|0
0|2020-06-26|9152.0|0|866.0|0|8.644440007985626|0|10018.0|0
0|2020-06-27|9152.0|0|866.0|0|8.644440007985626|0|10018.0|0
0|2020-06-28|9152.0|0|866.0|0|8.644440007985626|0|10018.0|0
0|2020-06-29|9152.0|0|866.0|0|8.644440007985626|0|10018.0|0
0|2020-06-30|9152.0|0|866.0|0|8.644440007985626|0|10018.0|0
0|2020-07-01|9444.0|0|851.0|0|8.266148615832929|0|10295.0|0
0|2020-07-02|9444.0|0|851.0|0|8.266148615832929|0|10295.0|0
0|2020-07-03|9444.0|0|851.0|0|8.266148615832929|0|10295.0|0
0|2020-07-04|9444.0|0|851.0|0|8.266148615832929|0|10295.0|0
0|2020-07-05|9444.0|0|851.0|0|8.266148615832929|0|10295.0|0
0|2020-07-06|9444.0|0|851.0|0|8.266148615832929|0|10295.0|0
0|2020-07-07|9444.0|0|851.0|0|8.266148615832929|0|10295.0|0
0|2020-07-08|9444.0|0|851.0|0|8.266148615832929|0|10295.0|0
0|2020-07-09|9444.0|0|851.0|0|8.266148615832929|0|10295.0|0
0|2020-07-10|9444.0|0|851.0|0|8.266148615832929|0|10295.0|0
0|2020-07-11|9444.0|0|851.0|0|8.266148615832929|0|10295.0|0
0|2020-07-12|9444.0|0|851.0|0|8.266148615832929|0|10295.0|0
0|2020-07-13|9444.0|0|851.0|0|8.266148615832929|0|10295.0|0
0|2020-07-14|9444.0|0|851.0|0|8.266148615832929|0|10295.0|0
0|2020-07-15|9444.0|0|851.0|0|8.266148615832929|0|10295.0|0
0|2020-07-16|9444.0|0|851.0|0|8.266148615832929|0|10295.0|0
0|2020-07-17|9444.0|0|851.0|0|8.266148615832929|0|10295.0|0
0|2020-07-18|9444.0|0|851.0|0|8.266148615832929|0|10295.0|0
0|2020-07-19|9444.0|0|851.0|0|8.266148615832929|0|10295.0|0
0|2020-07-20|9444.0|0|851.0|0|8.266148615832929|0|10295.0|0
0|2020-07-21|9444.0|0|851.0|0|8.266148615832929|0|10295.0|0
0|2020-07-22|9444.0|0|851.0|0|8.266148615832929|0|10295.0|0
0|2020-07-23|9444.0|0|851.0|0|8.266148615832929|0|10295.0|0
0|2020-07-24|9444.0|0|851.0|0|8.266148615832929|0|10295.0|0
0|2020-07-25|9444.0|0|851.0|0|8.266148615832929|0|10295.0|0
0|2020-07-26|9444.0|0|851.0|0|8.266148615832929|0|10295.0|0
0|2020-07-27|9444.0|0|851.0|0|8.266148615832929|0|10295.0|0
0|2020-07-28|9444.0|0|851.0|0|8.266148615832929|0|10295.0|0
0|2020-07-29|9444.0|0|851.0|0|8.266148615832929|0|10295.0|0
0|2020-07-30|9444.0|0|851.0|0|8.266148615832929|0|10295.0|0
0|2020-07-31|9444.0|0|851.0|0|8.266148615832929|0|10295.0|0
0|2020-08-01|9510.0|0|754.0|0|7.346063912704599|0|10264.0|0
0|2020-08-02|9510.0|0|754.0|0|7.346063912704599|0|10264.0|0
0|2020-08-03|9510.0|0|754.0|0|7.346063912704599|0|10264.0|0
0|2020-08-04|9510.0|0|754.0|0|7.346063912704599|0|10264.0|0
0|2020-08-05|9510.0|0|754.0|0|7.346063912704599|0|10264.0|0
0|2020-08-06|9510.0|0|754.0|0|7.346063912704599|0|10264.0|0
0|2020-08-07|9510.0|0|754.0|0|7.346063912704599|0|10264.0|0
0|2020-08-08|9510.0|0|754.0|0|7.346063912704599|0|10264.0|0
0|2020-08-09|9510.0|0|754.0|0|7.346063912704599|0|10264.0|0
0|2020-08-10|9510.0|0|754.0|0|7.346063912704599|0|10264.0|0
0|2020-08-11|9510.0|0|754.0|0|7.346063912704599|0|10264.0|0
0|2020-08-12|9510.0|0|754.0|0|7.346063912704599|0|10264.0|0
0|2020-08-13|9510.0|0|754.0|0|7.346063912704599|0|10264.0|0
0|2020-08-14|9510.0|0|754.0|0|7.346063912704599|0|10264.0|0
0|2020-08-15|9510.0|0|754.0|0|7.346063912704599|0|10264.0|0
0|2020-08-16|9510.0|0|754.0|0|7.346063912704599|0|10264.0|0
0|2020-08-17|9510.0|0|754.0|0|7.346063912704599|0|10264.0|0
0|2020-08-18|9510.0|0|754.0|0|7.346063912704599|0|10264.0|0
0|2020-08-19|9510.0|0|754.0|0|7.346063912704599|0|10264.0|0
0|2020-08-20|9510.0|0|754.0|0|7.346063912704599|0|10264.0|0
0|2020-08-21|9510.0|0|754.0|0|7.346063912704599|0|10264.0|0
0|2020-08-22|9510.0|0|754.0|0|7.346063912704599|0|10264.0|0
0|2020-08-23|9510.0|0|754.0|0|7.346063912704599|0|10264.0|0
0|2020-08-24|9510.0|0|754.0|0|7.346063912704599|0|10264.0|0
0|2020-08-25|9510.0|0|754.0|0|7.346063912704599|0|10264.0|0
0|2020-08-26|9510.0|0|754.0|0|7.346063912704599|0|10264.0|0
0|2020-08-27|9510.0|0|754.0|0|7.346063912704599|0|10264.0|0
0|2020-08-28|9510.0|0|754.0|0|7.346063912704599|0|10264.0|0
0|2020-08-29|9510.0|0|754.0|0|7.346063912704599|0|10264.0|0
0|2020-08-30|9510.0|0|754.0|0|7.346063912704599|0|10264.0|0
0|2020-08-31|9510.0|0|754.0|0|7.346063912704599|0|10264.0|0
0|2020-09-01|9724.0|0|686.0|0|6.5898174831892415|0|10410.0|0
0|2020-09-02|9724.0|0|686.0|0|6.5898174831892415|0|10410.0|0
0|2020-09-03|9724.0|0|686.0|0|6.5898174831892415|0|10410.0|0
0|2020-09-04|9724.0|0|686.0|0|6.5898174831892415|0|10410.0|0
0|2020-09-05|9724.0|0|686.0|0|6.5898174831892415|0|10410.0|0
0|2020-09-06|9724.0|0|686.0|0|6.5898174831892415|0|10410.0|0
0|2020-09-07|9724.0|0|686.0|0|6.5898174831892415|0|10410.0|0
0|2020-09-08|9724.0|0|686.0|0|6.5898174831892415|0|10410.0|0
0|2020-09-09|9724.0|0|686.0|0|6.5898174831892415|0|10410.0|0
0|2020-09-10|9724.0|0|686.0|0|6.5898174831892415|0|10410.0|0
0|2020-09-11|9724.0|0|686.0|0|6.5898174831892415|0|10410.0|0
0|2020-09-12|9724.0|0|686.0|0|6.5898174831892415|0|10410.0|0
0|2020-09-13|9724.0|0|686.0|0|6.5898174831892415|0|10410.0|0
0|2020-09-14|9724.0|0|686.0|0|6.5898174831892415|0|10410.0|0
0|2020-09-15|9724.0|0|686.0|0|6.5898174831892415|0|10410.0|0
0|2020-09-16|9724.0|0|686.0|0|6.5898174831892415|0|10410.0|0
0|2020-09-17|9724.0|0|686.0|0|6.5898174831892415|0|10410.0|0
0|2020-09-18|9724.0|0|686.0|0|6.5898174831892415|0|10410.0|0
0|2020-09-19|9724.0|0|686.0|0|6.5898174831892415|0|10410.0|0
0|2020-09-20|9724.0|0|686.0|0|6.5898174831892415|0|10410.0|0
0|2020-09-21|9724.0|0|686.0|0|6.5898174831892415|0|10410.0|0
0|2020-09-22|9724.0|0|686.0|0|6.5898174831892415|0|10410.0|0
0|2020-09-23|9724.0|0|686.0|0|6.5898174831892415|0|10410.0|0
0|2020-09-24|9724.0|0|686.0|0|6.5898174831892415|0|10410.0|0
0|2020-09-25|9724.0|0|686.0|0|6.5898174831892415|0|10410.0|0
0|2020-09-26|9724.0|0|686.0|0|6.5898174831892415|0|10410.0|0
0|2020-09-27|9724.0|0|686.0|0|6.5898174831892415|0|10410.0|0
0|2020-09-28|9724.0|0|686.0|0|6.5898174831892415|0|10410.0|0
0|2020-09-29|9724.0|0|686.0|0|6.5898174831892415|0|10410.0|0
0|2020-09-30|9724.0|0|686.0|0|6.5898174831892415|0|10410.0|0
0|2020-10-01|9716.0|0|612.0|0|5.925639039504261|0|10328.0|0
0|2020-10-02|9716.0|0|612.0|0|5.925639039504261|0|10328.0|0
0|2020-10-03|9716.0|0|612.0|0|5.925639039504261|0|10328.0|0
0|2020-10-04|9716.0|0|612.0|0|5.925639039504261|0|10328.0|0
0|2020-10-05|9716.0|0|612.0|0|5.925639039504261|0|10328.0|0
0|2020-10-06|9716.0|0|612.0|0|5.925639039504261|0|10328.0|0
0|2020-10-07|9716.0|0|612.0|0|5.925639039504261|0|10328.0|0
0|2020-10-08|9716.0|0|612.0|0|5.925639039504261|0|10328.0|0
0|2020-10-09|9716.0|0|612.0|0|5.925639039504261|0|10328.0|0
0|2020-10-10|9716.0|0|612.0|0|5.925639039504261|0|10328.0|0
0|2020-10-11|9716.0|0|612.0|0|5.925639039504261|0|10328.0|0
0|2020-10-12|9716.0|0|612.0|0|5.925639039504261|0|10328.0|0
0|2020-10-13|9716.0|0|612.0|0|5.925639039504261|0|10328.0|0
0|2020-10-14|9716.0|0|612.0|0|5.925639039504261|0|10328.0|0
0|2020-10-15|9716.0|0|612.0|0|5.925639039504261|0|10328.0|0
0|2020-10-16|9716.0|0|612.0|0|5.925639039504261|0|10328.0|0
0|2020-10-17|9716.0|0|612.0|0|5.925639039504261|0|10328.0|0
0|2020-10-18|9716.0|0|612.0|0|5.925639039504261|0|10328.0|0
0|2020-10-19|9716.0|0|612.0|0|5.925639039504261|0|10328.0|0
0|2020-10-20|9716.0|0|612.0|0|5.925639039504261|0|10328.0|0
0|2020-10-21|9716.0|0|612.0|0|5.925639039504261|0|10328.0|0
0|2020-10-22|9716.0|0|612.0|0|5.925639039504261|0|10328.0|0
0|2020-10-23|9716.0|0|612.0|0|5.925639039504261|0|10328.0|0
0|2020-10-24|9716.0|0|612.0|0|5.925639039504261|0|10328.0|0
0|2020-10-25|9716.0|0|612.0|0|5.925639039504261|0|10328.0|0
0|2020-10-26|9716.0|0|612.0|0|5.925639039504261|0|10328.0|0
0|2020-10-27|9716.0|0|612.0|0|5.925639039504261|0|10328.0|0
0|2020-10-28|9716.0|0|612.0|0|5.925639039504261|0|10328.0|0
0|2020-10-29|9716.0|0|612.0|0|5.925639039504261|0|10328.0|0
0|2020-10-30|9716.0|0|612.0|0|5.925639039504261|0|10328.0|0
0|2020-10-31|9716.0|0|612.0|0|5.925639039504261|0|10328.0|0
0|2020-11-01|9849.0|0|625.0|0|5.967156769142639|0|10474.0|0
0|2020-11-02|9849.0|0|625.0|0|5.967156769142639|0|10474.0|0
0|2020-11-03|9849.0|0|625.0|0|5.967156769142639|0|10474.0|0
0|2020-11-04|9849.0|0|625.0|0|5.967156769142639|0|10474.0|0
0|2020-11-05|9849.0|0|625.0|0|5.967156769142639|0|10474.0|0
0|2020-11-06|9849.0|0|625.0|0|5.967156769142639|0|10474.0|0
0|2020-11-07|9849.0|0|625.0|0|5.967156769142639|0|10474.0|0
0|2020-11-08|9849.0|0|625.0|0|5.967156769142639|0|10474.0|0
0|2020-11-09|9849.0|0|625.0|0|5.967156769142639|0|10474.0|0
0|2020-11-10|9849.0|0|625.0|0|5.967156769142639|0|10474.0|0
0|2020-11-11|9849.0|0|625.0|0|5.967156769142639|0|10474.0|0
0|2020-11-12|9849.0|0|625.0|0|5.967156769142639|0|10474.0|0
0|2020-11-13|9849.0|0|625.0|0|5.967156769142639|0|10474.0|0
0|2020-11-14|9849.0|0|625.0|0|5.967156769142639|0|10474.0|0
0|2020-11-15|9849.0|0|625.0|0|5.967156769142639|0|10474.0|0
0|2020-11-16|9849.0|0|625.0|0|5.967156769142639|0|10474.0|0
0|2020-11-17|9849.0|0|625.0|0|5.967156769142639|0|10474.0|0
0|2020-11-18|9849.0|0|625.0|0|5.967156769142639|0|10474.0|0
0|2020-11-19|9849.0|0|625.0|0|5.967156769142639|0|10474.0|0
0|2020-11-20|9849.0|0|625.0|0|5.967156769142639|0|10474.0|0
0|2020-11-21|9849.0|0|625.0|0|5.967156769142639|0|10474.0|0
0|2020-11-22|9849.0|0|625.0|0|5.967156769142639|0|10474.0|0
0|2020-11-23|9849.0|0|625.0|0|5.967156769142639|0|10474.0|0
0|2020-11-24|9849.0|0|625.0|0|5.967156769142639|0|10474.0|0
0|2020-11-25|9849.0|0|625.0|0|5.967156769142639|0|10474.0|0
0|2020-11-26|9849.0|0|625.0|0|5.967156769142639|0|10474.0|0
0|2020-11-27|9849.0|0|625.0|0|5.967156769142639|0|10474.0|0
0|2020-11-28|9849.0|0|625.0|0|5.967156769142639|0|10474.0|0
0|2020-11-29|9849.0|0|625.0|0|5.967156769142639|0|10474.0|0
0|2020-11-30|9849.0|0|625.0|0|5.967156769142639|0|10474.0|0
0|2020-12-01|9888.0|0|657.0|0|6.230440967283073|0|10545.0|0
0|2020-12-02|9888.0|0|657.0|0|6.230440967283073|0|10545.0|0
0|2020-12-03|9888.0|0|657.0|0|6.230440967283073|0|10545.0|0
0|2020-12-04|9888.0|0|657.0|0|6.230440967283073|0|10545.0|0
0|2020-12-05|9888.0|0|657.0|0|6.230440967283073|0|10545.0|0
0|2020-12-06|9888.0|0|657.0|0|6.230440967283073|0|10545.0|0
0|2020-12-07|9888.0|0|657.0|0|6.230440967283073|0|10545.0|0
0|2020-12-08|9888.0|0|657.0|0|6.230440967283073|0|10545.0|0
0|2020-12-09|9888.0|0|657.0|0|6.230440967283073|0|10545.0|0
