|dates|Antrim_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Antrim_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Antrim_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Antrim_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Antrim_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Antrim_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Antrim_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Antrim_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
