|dates|Schoolcraft_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Schoolcraft_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Schoolcraft_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Schoolcraft_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Schoolcraft_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Schoolcraft_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Schoolcraft_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Schoolcraft_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
