|dates|Bacon_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Bacon_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Bacon_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Bacon_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Bacon_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Bacon_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Bacon_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Bacon_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
