|dates|Hancock_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Hancock_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Hancock_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Hancock_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Hancock_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Hancock_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Hancock_Georgia_UnitedStates.TotalPopulation.data|Hancock_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|8457.0|0
