|dates|Haskell_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Haskell_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Haskell_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Haskell_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Haskell_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Haskell_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Haskell_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Haskell_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
