|dates|Franklin_Ohio_UnitedStates.BLS_EmployedPopulation.data|Franklin_Ohio_UnitedStates.BLS_EmployedPopulation.missing|Franklin_Ohio_UnitedStates.BLS_UnemployedPopulation.data|Franklin_Ohio_UnitedStates.BLS_UnemployedPopulation.missing|Franklin_Ohio_UnitedStates.BLS_UnemploymentRate.data|Franklin_Ohio_UnitedStates.BLS_UnemploymentRate.missing|Franklin_Ohio_UnitedStates.BLS_LaborForcePopulation.data|Franklin_Ohio_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|673671.0|0|28815.0|0|4.101861104705289|0|702486.0|0
0|2020-01-02|673671.0|0|28815.0|0|4.101861104705289|0|702486.0|0
0|2020-01-03|673671.0|0|28815.0|0|4.101861104705289|0|702486.0|0
0|2020-01-04|673671.0|0|28815.0|0|4.101861104705289|0|702486.0|0
0|2020-01-05|673671.0|0|28815.0|0|4.101861104705289|0|702486.0|0
0|2020-01-06|673671.0|0|28815.0|0|4.101861104705289|0|702486.0|0
0|2020-01-07|673671.0|0|28815.0|0|4.101861104705289|0|702486.0|0
0|2020-01-08|673671.0|0|28815.0|0|4.101861104705289|0|702486.0|0
0|2020-01-09|673671.0|0|28815.0|0|4.101861104705289|0|702486.0|0
0|2020-01-10|673671.0|0|28815.0|0|4.101861104705289|0|702486.0|0
0|2020-01-11|673671.0|0|28815.0|0|4.101861104705289|0|702486.0|0
0|2020-01-12|673671.0|0|28815.0|0|4.101861104705289|0|702486.0|0
0|2020-01-13|673671.0|0|28815.0|0|4.101861104705289|0|702486.0|0
0|2020-01-14|673671.0|0|28815.0|0|4.101861104705289|0|702486.0|0
0|2020-01-15|673671.0|0|28815.0|0|4.101861104705289|0|702486.0|0
0|2020-01-16|673671.0|0|28815.0|0|4.101861104705289|0|702486.0|0
0|2020-01-17|673671.0|0|28815.0|0|4.101861104705289|0|702486.0|0
0|2020-01-18|673671.0|0|28815.0|0|4.101861104705289|0|702486.0|0
0|2020-01-19|673671.0|0|28815.0|0|4.101861104705289|0|702486.0|0
0|2020-01-20|673671.0|0|28815.0|0|4.101861104705289|0|702486.0|0
0|2020-01-21|673671.0|0|28815.0|0|4.101861104705289|0|702486.0|0
0|2020-01-22|673671.0|0|28815.0|0|4.101861104705289|0|702486.0|0
0|2020-01-23|673671.0|0|28815.0|0|4.101861104705289|0|702486.0|0
0|2020-01-24|673671.0|0|28815.0|0|4.101861104705289|0|702486.0|0
0|2020-01-25|673671.0|0|28815.0|0|4.101861104705289|0|702486.0|0
0|2020-01-26|673671.0|0|28815.0|0|4.101861104705289|0|702486.0|0
0|2020-01-27|673671.0|0|28815.0|0|4.101861104705289|0|702486.0|0
0|2020-01-28|673671.0|0|28815.0|0|4.101861104705289|0|702486.0|0
0|2020-01-29|673671.0|0|28815.0|0|4.101861104705289|0|702486.0|0
0|2020-01-30|673671.0|0|28815.0|0|4.101861104705289|0|702486.0|0
0|2020-01-31|673671.0|0|28815.0|0|4.101861104705289|0|702486.0|0
0|2020-02-01|680383.0|0|26572.0|0|3.758655077055824|0|706955.0|0
0|2020-02-02|680383.0|0|26572.0|0|3.758655077055824|0|706955.0|0
0|2020-02-03|680383.0|0|26572.0|0|3.758655077055824|0|706955.0|0
0|2020-02-04|680383.0|0|26572.0|0|3.758655077055824|0|706955.0|0
0|2020-02-05|680383.0|0|26572.0|0|3.758655077055824|0|706955.0|0
0|2020-02-06|680383.0|0|26572.0|0|3.758655077055824|0|706955.0|0
0|2020-02-07|680383.0|0|26572.0|0|3.758655077055824|0|706955.0|0
0|2020-02-08|680383.0|0|26572.0|0|3.758655077055824|0|706955.0|0
0|2020-02-09|680383.0|0|26572.0|0|3.758655077055824|0|706955.0|0
0|2020-02-10|680383.0|0|26572.0|0|3.758655077055824|0|706955.0|0
0|2020-02-11|680383.0|0|26572.0|0|3.758655077055824|0|706955.0|0
0|2020-02-12|680383.0|0|26572.0|0|3.758655077055824|0|706955.0|0
0|2020-02-13|680383.0|0|26572.0|0|3.758655077055824|0|706955.0|0
0|2020-02-14|680383.0|0|26572.0|0|3.758655077055824|0|706955.0|0
0|2020-02-15|680383.0|0|26572.0|0|3.758655077055824|0|706955.0|0
0|2020-02-16|680383.0|0|26572.0|0|3.758655077055824|0|706955.0|0
0|2020-02-17|680383.0|0|26572.0|0|3.758655077055824|0|706955.0|0
0|2020-02-18|680383.0|0|26572.0|0|3.758655077055824|0|706955.0|0
0|2020-02-19|680383.0|0|26572.0|0|3.758655077055824|0|706955.0|0
0|2020-02-20|680383.0|0|26572.0|0|3.758655077055824|0|706955.0|0
0|2020-02-21|680383.0|0|26572.0|0|3.758655077055824|0|706955.0|0
0|2020-02-22|680383.0|0|26572.0|0|3.758655077055824|0|706955.0|0
0|2020-02-23|680383.0|0|26572.0|0|3.758655077055824|0|706955.0|0
0|2020-02-24|680383.0|0|26572.0|0|3.758655077055824|0|706955.0|0
0|2020-02-25|680383.0|0|26572.0|0|3.758655077055824|0|706955.0|0
0|2020-02-26|680383.0|0|26572.0|0|3.758655077055824|0|706955.0|0
0|2020-02-27|680383.0|0|26572.0|0|3.758655077055824|0|706955.0|0
0|2020-02-28|680383.0|0|26572.0|0|3.758655077055824|0|706955.0|0
0|2020-02-29|680383.0|0|26572.0|0|3.758655077055824|0|706955.0|0
0|2020-03-01|668357.0|0|30317.5|0|4.339288180690723|0|698674.5|0
0|2020-03-02|668357.0|0|30317.5|0|4.339288180690723|0|698674.5|0
0|2020-03-03|668357.0|0|30317.5|0|4.339288180690723|0|698674.5|0
0|2020-03-04|668357.0|0|30317.5|0|4.339288180690723|0|698674.5|0
0|2020-03-05|668357.0|0|30317.5|0|4.339288180690723|0|698674.5|0
0|2020-03-06|668357.0|0|30317.5|0|4.339288180690723|0|698674.5|0
0|2020-03-07|668357.0|0|30317.5|0|4.339288180690723|0|698674.5|0
0|2020-03-08|668357.0|0|30317.5|0|4.339288180690723|0|698674.5|0
0|2020-03-09|668357.0|0|30317.5|0|4.339288180690723|0|698674.5|0
0|2020-03-10|668357.0|0|30317.5|0|4.339288180690723|0|698674.5|0
0|2020-03-11|668357.0|0|30317.5|0|4.339288180690723|0|698674.5|0
0|2020-03-12|668357.0|0|30317.5|0|4.339288180690723|0|698674.5|0
0|2020-03-13|668357.0|0|30317.5|0|4.339288180690723|0|698674.5|0
0|2020-03-14|668357.0|0|30317.5|0|4.339288180690723|0|698674.5|0
0|2020-03-15|668357.0|0|30317.5|0|4.339288180690723|0|698674.5|0
0|2020-03-16|668357.0|0|30317.5|0|4.339288180690723|0|698674.5|0
0|2020-03-17|668357.0|0|30317.5|0|4.339288180690723|0|698674.5|0
0|2020-03-18|668357.0|0|30317.5|0|4.339288180690723|0|698674.5|0
0|2020-03-19|668357.0|0|30317.5|0|4.339288180690723|0|698674.5|0
0|2020-03-20|668357.0|0|30317.5|0|4.339288180690723|0|698674.5|0
0|2020-03-21|668357.0|0|30317.5|0|4.339288180690723|0|698674.5|0
0|2020-03-22|668357.0|0|30317.5|0|4.339288180690723|0|698674.5|0
0|2020-03-23|668357.0|0|30317.5|0|4.339288180690723|0|698674.5|0
0|2020-03-24|668357.0|0|30317.5|0|4.339288180690723|0|698674.5|0
0|2020-03-25|668357.0|0|30317.5|0|4.339288180690723|0|698674.5|0
0|2020-03-26|668357.0|0|30317.5|0|4.339288180690723|0|698674.5|0
0|2020-03-27|668357.0|0|30317.5|0|4.339288180690723|0|698674.5|0
0|2020-03-28|668357.0|0|30317.5|0|4.339288180690723|0|698674.5|0
0|2020-03-29|668357.0|0|30317.5|0|4.339288180690723|0|698674.5|0
0|2020-03-30|668357.0|0|30317.5|0|4.339288180690723|0|698674.5|0
0|2020-03-31|668357.0|0|30317.5|0|4.339288180690723|0|698674.5|0
0|2020-04-01|578861.0|0|91330.0|0|13.627458440951909|0|670191.0|0
0|2020-04-02|578861.0|0|91330.0|0|13.627458440951909|0|670191.0|0
0|2020-04-03|578861.0|0|91330.0|0|13.627458440951909|0|670191.0|0
0|2020-04-04|578861.0|0|91330.0|0|13.627458440951909|0|670191.0|0
0|2020-04-05|578861.0|0|91330.0|0|13.627458440951909|0|670191.0|0
0|2020-04-06|578861.0|0|91330.0|0|13.627458440951909|0|670191.0|0
0|2020-04-07|578861.0|0|91330.0|0|13.627458440951909|0|670191.0|0
0|2020-04-08|578861.0|0|91330.0|0|13.627458440951909|0|670191.0|0
0|2020-04-09|578861.0|0|91330.0|0|13.627458440951909|0|670191.0|0
0|2020-04-10|578861.0|0|91330.0|0|13.627458440951909|0|670191.0|0
0|2020-04-11|578861.0|0|91330.0|0|13.627458440951909|0|670191.0|0
0|2020-04-12|578861.0|0|91330.0|0|13.627458440951909|0|670191.0|0
0|2020-04-13|578861.0|0|91330.0|0|13.627458440951909|0|670191.0|0
0|2020-04-14|578861.0|0|91330.0|0|13.627458440951909|0|670191.0|0
0|2020-04-15|578861.0|0|91330.0|0|13.627458440951909|0|670191.0|0
0|2020-04-16|578861.0|0|91330.0|0|13.627458440951909|0|670191.0|0
0|2020-04-17|578861.0|0|91330.0|0|13.627458440951909|0|670191.0|0
0|2020-04-18|578861.0|0|91330.0|0|13.627458440951909|0|670191.0|0
0|2020-04-19|578861.0|0|91330.0|0|13.627458440951909|0|670191.0|0
0|2020-04-20|578861.0|0|91330.0|0|13.627458440951909|0|670191.0|0
0|2020-04-21|578861.0|0|91330.0|0|13.627458440951909|0|670191.0|0
0|2020-04-22|578861.0|0|91330.0|0|13.627458440951909|0|670191.0|0
0|2020-04-23|578861.0|0|91330.0|0|13.627458440951909|0|670191.0|0
0|2020-04-24|578861.0|0|91330.0|0|13.627458440951909|0|670191.0|0
0|2020-04-25|578861.0|0|91330.0|0|13.627458440951909|0|670191.0|0
0|2020-04-26|578861.0|0|91330.0|0|13.627458440951909|0|670191.0|0
0|2020-04-27|578861.0|0|91330.0|0|13.627458440951909|0|670191.0|0
0|2020-04-28|578861.0|0|91330.0|0|13.627458440951909|0|670191.0|0
0|2020-04-29|578861.0|0|91330.0|0|13.627458440951909|0|670191.0|0
0|2020-04-30|578861.0|0|91330.0|0|13.627458440951909|0|670191.0|0
0|2020-05-01|619364.0|0|91308.0|0|12.84812121485017|0|710672.0|0
0|2020-05-02|619364.0|0|91308.0|0|12.84812121485017|0|710672.0|0
0|2020-05-03|619364.0|0|91308.0|0|12.84812121485017|0|710672.0|0
0|2020-05-04|619364.0|0|91308.0|0|12.84812121485017|0|710672.0|0
0|2020-05-05|619364.0|0|91308.0|0|12.84812121485017|0|710672.0|0
0|2020-05-06|619364.0|0|91308.0|0|12.84812121485017|0|710672.0|0
0|2020-05-07|619364.0|0|91308.0|0|12.84812121485017|0|710672.0|0
0|2020-05-08|619364.0|0|91308.0|0|12.84812121485017|0|710672.0|0
0|2020-05-09|619364.0|0|91308.0|0|12.84812121485017|0|710672.0|0
0|2020-05-10|619364.0|0|91308.0|0|12.84812121485017|0|710672.0|0
0|2020-05-11|619364.0|0|91308.0|0|12.84812121485017|0|710672.0|0
0|2020-05-12|619364.0|0|91308.0|0|12.84812121485017|0|710672.0|0
0|2020-05-13|619364.0|0|91308.0|0|12.84812121485017|0|710672.0|0
0|2020-05-14|619364.0|0|91308.0|0|12.84812121485017|0|710672.0|0
0|2020-05-15|619364.0|0|91308.0|0|12.84812121485017|0|710672.0|0
0|2020-05-16|619364.0|0|91308.0|0|12.84812121485017|0|710672.0|0
0|2020-05-17|619364.0|0|91308.0|0|12.84812121485017|0|710672.0|0
0|2020-05-18|619364.0|0|91308.0|0|12.84812121485017|0|710672.0|0
0|2020-05-19|619364.0|0|91308.0|0|12.84812121485017|0|710672.0|0
0|2020-05-20|619364.0|0|91308.0|0|12.84812121485017|0|710672.0|0
0|2020-05-21|619364.0|0|91308.0|0|12.84812121485017|0|710672.0|0
0|2020-05-22|619364.0|0|91308.0|0|12.84812121485017|0|710672.0|0
0|2020-05-23|619364.0|0|91308.0|0|12.84812121485017|0|710672.0|0
0|2020-05-24|619364.0|0|91308.0|0|12.84812121485017|0|710672.0|0
0|2020-05-25|619364.0|0|91308.0|0|12.84812121485017|0|710672.0|0
0|2020-05-26|619364.0|0|91308.0|0|12.84812121485017|0|710672.0|0
