|dates|Owyhee_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Owyhee_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Owyhee_Idaho_UnitedStates.NYT_ConfirmedDeaths.data|Owyhee_Idaho_UnitedStates.NYT_ConfirmedDeaths.missing|Owyhee_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Owyhee_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Owyhee_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Owyhee_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
