|dates|Lonoke_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Lonoke_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Lonoke_Arkansas_UnitedStates.NYT_ConfirmedDeaths.data|Lonoke_Arkansas_UnitedStates.NYT_ConfirmedDeaths.missing|Lonoke_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Lonoke_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Lonoke_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Lonoke_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
