|dates|Inyo_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Inyo_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Inyo_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Inyo_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Inyo_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Inyo_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Inyo_California_UnitedStates.TotalPopulation.data|Inyo_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|18039.0|0
