|dates|Jerome_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Jerome_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Jerome_Idaho_UnitedStates.NYT_ConfirmedDeaths.data|Jerome_Idaho_UnitedStates.NYT_ConfirmedDeaths.missing|Jerome_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Jerome_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Jerome_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Jerome_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
