|dates|OutofIA_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|OutofIA_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|OutofIA_Iowa_UnitedStates.NYT_ConfirmedDeaths.data|OutofIA_Iowa_UnitedStates.NYT_ConfirmedDeaths.missing|OutofIA_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|OutofIA_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|OutofIA_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|OutofIA_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
