|dates|Rabun_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Rabun_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Rabun_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Rabun_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Rabun_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Rabun_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Rabun_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Rabun_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
