|dates|Alpena_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Alpena_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Alpena_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Alpena_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Alpena_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Alpena_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Alpena_Michigan_UnitedStates.TotalPopulation.data|Alpena_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|28405.0|0
