|dates|Greenwood_SouthCarolina_UnitedStates.BLS_EmployedPopulation.data|Greenwood_SouthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Greenwood_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Greenwood_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Greenwood_SouthCarolina_UnitedStates.BLS_UnemploymentRate.data|Greenwood_SouthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Greenwood_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Greenwood_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|30347.0|0|1045.5|0|3.3304133152823128|0|31392.5|0
0|2020-01-02|30347.0|0|1045.5|0|3.3304133152823128|0|31392.5|0
0|2020-01-03|30347.0|0|1045.5|0|3.3304133152823128|0|31392.5|0
0|2020-01-04|30347.0|0|1045.5|0|3.3304133152823128|0|31392.5|0
0|2020-01-05|30347.0|0|1045.5|0|3.3304133152823128|0|31392.5|0
0|2020-01-06|30347.0|0|1045.5|0|3.3304133152823128|0|31392.5|0
0|2020-01-07|30347.0|0|1045.5|0|3.3304133152823128|0|31392.5|0
0|2020-01-08|30347.0|0|1045.5|0|3.3304133152823128|0|31392.5|0
0|2020-01-09|30347.0|0|1045.5|0|3.3304133152823128|0|31392.5|0
0|2020-01-10|30347.0|0|1045.5|0|3.3304133152823128|0|31392.5|0
0|2020-01-11|30347.0|0|1045.5|0|3.3304133152823128|0|31392.5|0
0|2020-01-12|30347.0|0|1045.5|0|3.3304133152823128|0|31392.5|0
0|2020-01-13|30347.0|0|1045.5|0|3.3304133152823128|0|31392.5|0
0|2020-01-14|30347.0|0|1045.5|0|3.3304133152823128|0|31392.5|0
0|2020-01-15|30347.0|0|1045.5|0|3.3304133152823128|0|31392.5|0
0|2020-01-16|30347.0|0|1045.5|0|3.3304133152823128|0|31392.5|0
0|2020-01-17|30347.0|0|1045.5|0|3.3304133152823128|0|31392.5|0
0|2020-01-18|30347.0|0|1045.5|0|3.3304133152823128|0|31392.5|0
0|2020-01-19|30347.0|0|1045.5|0|3.3304133152823128|0|31392.5|0
0|2020-01-20|30347.0|0|1045.5|0|3.3304133152823128|0|31392.5|0
0|2020-01-21|30347.0|0|1045.5|0|3.3304133152823128|0|31392.5|0
0|2020-01-22|30347.0|0|1045.5|0|3.3304133152823128|0|31392.5|0
0|2020-01-23|30347.0|0|1045.5|0|3.3304133152823128|0|31392.5|0
0|2020-01-24|30347.0|0|1045.5|0|3.3304133152823128|0|31392.5|0
0|2020-01-25|30347.0|0|1045.5|0|3.3304133152823128|0|31392.5|0
0|2020-01-26|30347.0|0|1045.5|0|3.3304133152823128|0|31392.5|0
0|2020-01-27|30347.0|0|1045.5|0|3.3304133152823128|0|31392.5|0
0|2020-01-28|30347.0|0|1045.5|0|3.3304133152823128|0|31392.5|0
0|2020-01-29|30347.0|0|1045.5|0|3.3304133152823128|0|31392.5|0
0|2020-01-30|30347.0|0|1045.5|0|3.3304133152823128|0|31392.5|0
0|2020-01-31|30347.0|0|1045.5|0|3.3304133152823128|0|31392.5|0
0|2020-02-01|30481.5|0|1076.5|0|3.411179415679067|0|31558.0|0
0|2020-02-02|30481.5|0|1076.5|0|3.411179415679067|0|31558.0|0
0|2020-02-03|30481.5|0|1076.5|0|3.411179415679067|0|31558.0|0
0|2020-02-04|30481.5|0|1076.5|0|3.411179415679067|0|31558.0|0
0|2020-02-05|30481.5|0|1076.5|0|3.411179415679067|0|31558.0|0
0|2020-02-06|30481.5|0|1076.5|0|3.411179415679067|0|31558.0|0
0|2020-02-07|30481.5|0|1076.5|0|3.411179415679067|0|31558.0|0
0|2020-02-08|30481.5|0|1076.5|0|3.411179415679067|0|31558.0|0
0|2020-02-09|30481.5|0|1076.5|0|3.411179415679067|0|31558.0|0
0|2020-02-10|30481.5|0|1076.5|0|3.411179415679067|0|31558.0|0
0|2020-02-11|30481.5|0|1076.5|0|3.411179415679067|0|31558.0|0
0|2020-02-12|30481.5|0|1076.5|0|3.411179415679067|0|31558.0|0
0|2020-02-13|30481.5|0|1076.5|0|3.411179415679067|0|31558.0|0
0|2020-02-14|30481.5|0|1076.5|0|3.411179415679067|0|31558.0|0
0|2020-02-15|30481.5|0|1076.5|0|3.411179415679067|0|31558.0|0
0|2020-02-16|30481.5|0|1076.5|0|3.411179415679067|0|31558.0|0
0|2020-02-17|30481.5|0|1076.5|0|3.411179415679067|0|31558.0|0
0|2020-02-18|30481.5|0|1076.5|0|3.411179415679067|0|31558.0|0
0|2020-02-19|30481.5|0|1076.5|0|3.411179415679067|0|31558.0|0
0|2020-02-20|30481.5|0|1076.5|0|3.411179415679067|0|31558.0|0
0|2020-02-21|30481.5|0|1076.5|0|3.411179415679067|0|31558.0|0
0|2020-02-22|30481.5|0|1076.5|0|3.411179415679067|0|31558.0|0
0|2020-02-23|30481.5|0|1076.5|0|3.411179415679067|0|31558.0|0
0|2020-02-24|30481.5|0|1076.5|0|3.411179415679067|0|31558.0|0
0|2020-02-25|30481.5|0|1076.5|0|3.411179415679067|0|31558.0|0
0|2020-02-26|30481.5|0|1076.5|0|3.411179415679067|0|31558.0|0
0|2020-02-27|30481.5|0|1076.5|0|3.411179415679067|0|31558.0|0
0|2020-02-28|30481.5|0|1076.5|0|3.411179415679067|0|31558.0|0
0|2020-02-29|30481.5|0|1076.5|0|3.411179415679067|0|31558.0|0
0|2020-03-01|30380.5|0|1096.0|0|3.4819627341032198|0|31476.5|0
0|2020-03-02|30380.5|0|1096.0|0|3.4819627341032198|0|31476.5|0
0|2020-03-03|30380.5|0|1096.0|0|3.4819627341032198|0|31476.5|0
0|2020-03-04|30380.5|0|1096.0|0|3.4819627341032198|0|31476.5|0
0|2020-03-05|30380.5|0|1096.0|0|3.4819627341032198|0|31476.5|0
0|2020-03-06|30380.5|0|1096.0|0|3.4819627341032198|0|31476.5|0
0|2020-03-07|30380.5|0|1096.0|0|3.4819627341032198|0|31476.5|0
0|2020-03-08|30380.5|0|1096.0|0|3.4819627341032198|0|31476.5|0
0|2020-03-09|30380.5|0|1096.0|0|3.4819627341032198|0|31476.5|0
0|2020-03-10|30380.5|0|1096.0|0|3.4819627341032198|0|31476.5|0
0|2020-03-11|30380.5|0|1096.0|0|3.4819627341032198|0|31476.5|0
0|2020-03-12|30380.5|0|1096.0|0|3.4819627341032198|0|31476.5|0
0|2020-03-13|30380.5|0|1096.0|0|3.4819627341032198|0|31476.5|0
0|2020-03-14|30380.5|0|1096.0|0|3.4819627341032198|0|31476.5|0
0|2020-03-15|30380.5|0|1096.0|0|3.4819627341032198|0|31476.5|0
0|2020-03-16|30380.5|0|1096.0|0|3.4819627341032198|0|31476.5|0
0|2020-03-17|30380.5|0|1096.0|0|3.4819627341032198|0|31476.5|0
0|2020-03-18|30380.5|0|1096.0|0|3.4819627341032198|0|31476.5|0
0|2020-03-19|30380.5|0|1096.0|0|3.4819627341032198|0|31476.5|0
0|2020-03-20|30380.5|0|1096.0|0|3.4819627341032198|0|31476.5|0
0|2020-03-21|30380.5|0|1096.0|0|3.4819627341032198|0|31476.5|0
0|2020-03-22|30380.5|0|1096.0|0|3.4819627341032198|0|31476.5|0
0|2020-03-23|30380.5|0|1096.0|0|3.4819627341032198|0|31476.5|0
0|2020-03-24|30380.5|0|1096.0|0|3.4819627341032198|0|31476.5|0
0|2020-03-25|30380.5|0|1096.0|0|3.4819627341032198|0|31476.5|0
0|2020-03-26|30380.5|0|1096.0|0|3.4819627341032198|0|31476.5|0
0|2020-03-27|30380.5|0|1096.0|0|3.4819627341032198|0|31476.5|0
0|2020-03-28|30380.5|0|1096.0|0|3.4819627341032198|0|31476.5|0
0|2020-03-29|30380.5|0|1096.0|0|3.4819627341032198|0|31476.5|0
0|2020-03-30|30380.5|0|1096.0|0|3.4819627341032198|0|31476.5|0
0|2020-03-31|30380.5|0|1096.0|0|3.4819627341032198|0|31476.5|0
0|2020-04-01|27885.5|0|3284.0|0|10.535940582941658|0|31169.5|0
0|2020-04-02|27885.5|0|3284.0|0|10.535940582941658|0|31169.5|0
0|2020-04-03|27885.5|0|3284.0|0|10.535940582941658|0|31169.5|0
0|2020-04-04|27885.5|0|3284.0|0|10.535940582941658|0|31169.5|0
0|2020-04-05|27885.5|0|3284.0|0|10.535940582941658|0|31169.5|0
0|2020-04-06|27885.5|0|3284.0|0|10.535940582941658|0|31169.5|0
0|2020-04-07|27885.5|0|3284.0|0|10.535940582941658|0|31169.5|0
0|2020-04-08|27885.5|0|3284.0|0|10.535940582941658|0|31169.5|0
0|2020-04-09|27885.5|0|3284.0|0|10.535940582941658|0|31169.5|0
