|dates|McDuffie_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|McDuffie_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|McDuffie_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|McDuffie_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|McDuffie_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|McDuffie_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|McDuffie_Georgia_UnitedStates.TotalPopulation.data|McDuffie_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|21312.0|0
