|dates|Mingo_WestVirginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Mingo_WestVirginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Mingo_WestVirginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Mingo_WestVirginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Mingo_WestVirginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Mingo_WestVirginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Mingo_WestVirginia_UnitedStates.TotalPopulation.data|Mingo_WestVirginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|23424.0|0
