|dates|Steele_NorthDakota_UnitedStates.BLS_EmployedPopulation.data|Steele_NorthDakota_UnitedStates.BLS_EmployedPopulation.missing|Steele_NorthDakota_UnitedStates.BLS_UnemployedPopulation.data|Steele_NorthDakota_UnitedStates.BLS_UnemployedPopulation.missing|Steele_NorthDakota_UnitedStates.BLS_UnemploymentRate.data|Steele_NorthDakota_UnitedStates.BLS_UnemploymentRate.missing|Steele_NorthDakota_UnitedStates.BLS_LaborForcePopulation.data|Steele_NorthDakota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|913.0|0|17.0|0|1.8279569892473118|0|930.0|0
0|2020-01-02|913.0|0|17.0|0|1.8279569892473118|0|930.0|0
0|2020-01-03|913.0|0|17.0|0|1.8279569892473118|0|930.0|0
0|2020-01-04|913.0|0|17.0|0|1.8279569892473118|0|930.0|0
0|2020-01-05|913.0|0|17.0|0|1.8279569892473118|0|930.0|0
0|2020-01-06|913.0|0|17.0|0|1.8279569892473118|0|930.0|0
0|2020-01-07|913.0|0|17.0|0|1.8279569892473118|0|930.0|0
0|2020-01-08|913.0|0|17.0|0|1.8279569892473118|0|930.0|0
0|2020-01-09|913.0|0|17.0|0|1.8279569892473118|0|930.0|0
0|2020-01-10|913.0|0|17.0|0|1.8279569892473118|0|930.0|0
0|2020-01-11|913.0|0|17.0|0|1.8279569892473118|0|930.0|0
0|2020-01-12|913.0|0|17.0|0|1.8279569892473118|0|930.0|0
0|2020-01-13|913.0|0|17.0|0|1.8279569892473118|0|930.0|0
0|2020-01-14|913.0|0|17.0|0|1.8279569892473118|0|930.0|0
0|2020-01-15|913.0|0|17.0|0|1.8279569892473118|0|930.0|0
0|2020-01-16|913.0|0|17.0|0|1.8279569892473118|0|930.0|0
0|2020-01-17|913.0|0|17.0|0|1.8279569892473118|0|930.0|0
0|2020-01-18|913.0|0|17.0|0|1.8279569892473118|0|930.0|0
0|2020-01-19|913.0|0|17.0|0|1.8279569892473118|0|930.0|0
0|2020-01-20|913.0|0|17.0|0|1.8279569892473118|0|930.0|0
0|2020-01-21|913.0|0|17.0|0|1.8279569892473118|0|930.0|0
0|2020-01-22|913.0|0|17.0|0|1.8279569892473118|0|930.0|0
0|2020-01-23|913.0|0|17.0|0|1.8279569892473118|0|930.0|0
0|2020-01-24|913.0|0|17.0|0|1.8279569892473118|0|930.0|0
0|2020-01-25|913.0|0|17.0|0|1.8279569892473118|0|930.0|0
0|2020-01-26|913.0|0|17.0|0|1.8279569892473118|0|930.0|0
0|2020-01-27|913.0|0|17.0|0|1.8279569892473118|0|930.0|0
0|2020-01-28|913.0|0|17.0|0|1.8279569892473118|0|930.0|0
0|2020-01-29|913.0|0|17.0|0|1.8279569892473118|0|930.0|0
0|2020-01-30|913.0|0|17.0|0|1.8279569892473118|0|930.0|0
0|2020-01-31|913.0|0|17.0|0|1.8279569892473118|0|930.0|0
0|2020-02-01|913.5|0|17.0|0|1.8269747447608813|0|930.5|0
0|2020-02-02|913.5|0|17.0|0|1.8269747447608813|0|930.5|0
0|2020-02-03|913.5|0|17.0|0|1.8269747447608813|0|930.5|0
0|2020-02-04|913.5|0|17.0|0|1.8269747447608813|0|930.5|0
0|2020-02-05|913.5|0|17.0|0|1.8269747447608813|0|930.5|0
0|2020-02-06|913.5|0|17.0|0|1.8269747447608813|0|930.5|0
0|2020-02-07|913.5|0|17.0|0|1.8269747447608813|0|930.5|0
0|2020-02-08|913.5|0|17.0|0|1.8269747447608813|0|930.5|0
0|2020-02-09|913.5|0|17.0|0|1.8269747447608813|0|930.5|0
0|2020-02-10|913.5|0|17.0|0|1.8269747447608813|0|930.5|0
0|2020-02-11|913.5|0|17.0|0|1.8269747447608813|0|930.5|0
0|2020-02-12|913.5|0|17.0|0|1.8269747447608813|0|930.5|0
0|2020-02-13|913.5|0|17.0|0|1.8269747447608813|0|930.5|0
0|2020-02-14|913.5|0|17.0|0|1.8269747447608813|0|930.5|0
0|2020-02-15|913.5|0|17.0|0|1.8269747447608813|0|930.5|0
0|2020-02-16|913.5|0|17.0|0|1.8269747447608813|0|930.5|0
0|2020-02-17|913.5|0|17.0|0|1.8269747447608813|0|930.5|0
0|2020-02-18|913.5|0|17.0|0|1.8269747447608813|0|930.5|0
0|2020-02-19|913.5|0|17.0|0|1.8269747447608813|0|930.5|0
0|2020-02-20|913.5|0|17.0|0|1.8269747447608813|0|930.5|0
0|2020-02-21|913.5|0|17.0|0|1.8269747447608813|0|930.5|0
0|2020-02-22|913.5|0|17.0|0|1.8269747447608813|0|930.5|0
0|2020-02-23|913.5|0|17.0|0|1.8269747447608813|0|930.5|0
0|2020-02-24|913.5|0|17.0|0|1.8269747447608813|0|930.5|0
0|2020-02-25|913.5|0|17.0|0|1.8269747447608813|0|930.5|0
0|2020-02-26|913.5|0|17.0|0|1.8269747447608813|0|930.5|0
0|2020-02-27|913.5|0|17.0|0|1.8269747447608813|0|930.5|0
0|2020-02-28|913.5|0|17.0|0|1.8269747447608813|0|930.5|0
0|2020-02-29|913.5|0|17.0|0|1.8269747447608813|0|930.5|0
0|2020-03-01|944.5|0|16.5|0|1.716961498439126|0|961.0|0
0|2020-03-02|944.5|0|16.5|0|1.716961498439126|0|961.0|0
0|2020-03-03|944.5|0|16.5|0|1.716961498439126|0|961.0|0
0|2020-03-04|944.5|0|16.5|0|1.716961498439126|0|961.0|0
0|2020-03-05|944.5|0|16.5|0|1.716961498439126|0|961.0|0
0|2020-03-06|944.5|0|16.5|0|1.716961498439126|0|961.0|0
0|2020-03-07|944.5|0|16.5|0|1.716961498439126|0|961.0|0
0|2020-03-08|944.5|0|16.5|0|1.716961498439126|0|961.0|0
0|2020-03-09|944.5|0|16.5|0|1.716961498439126|0|961.0|0
0|2020-03-10|944.5|0|16.5|0|1.716961498439126|0|961.0|0
0|2020-03-11|944.5|0|16.5|0|1.716961498439126|0|961.0|0
0|2020-03-12|944.5|0|16.5|0|1.716961498439126|0|961.0|0
0|2020-03-13|944.5|0|16.5|0|1.716961498439126|0|961.0|0
0|2020-03-14|944.5|0|16.5|0|1.716961498439126|0|961.0|0
0|2020-03-15|944.5|0|16.5|0|1.716961498439126|0|961.0|0
0|2020-03-16|944.5|0|16.5|0|1.716961498439126|0|961.0|0
0|2020-03-17|944.5|0|16.5|0|1.716961498439126|0|961.0|0
0|2020-03-18|944.5|0|16.5|0|1.716961498439126|0|961.0|0
0|2020-03-19|944.5|0|16.5|0|1.716961498439126|0|961.0|0
0|2020-03-20|944.5|0|16.5|0|1.716961498439126|0|961.0|0
0|2020-03-21|944.5|0|16.5|0|1.716961498439126|0|961.0|0
0|2020-03-22|944.5|0|16.5|0|1.716961498439126|0|961.0|0
0|2020-03-23|944.5|0|16.5|0|1.716961498439126|0|961.0|0
0|2020-03-24|944.5|0|16.5|0|1.716961498439126|0|961.0|0
0|2020-03-25|944.5|0|16.5|0|1.716961498439126|0|961.0|0
0|2020-03-26|944.5|0|16.5|0|1.716961498439126|0|961.0|0
0|2020-03-27|944.5|0|16.5|0|1.716961498439126|0|961.0|0
0|2020-03-28|944.5|0|16.5|0|1.716961498439126|0|961.0|0
0|2020-03-29|944.5|0|16.5|0|1.716961498439126|0|961.0|0
0|2020-03-30|944.5|0|16.5|0|1.716961498439126|0|961.0|0
0|2020-03-31|944.5|0|16.5|0|1.716961498439126|0|961.0|0
0|2020-04-01|930.0|0|41.5|0|4.271744724652599|0|971.5|0
0|2020-04-02|930.0|0|41.5|0|4.271744724652599|0|971.5|0
0|2020-04-03|930.0|0|41.5|0|4.271744724652599|0|971.5|0
0|2020-04-04|930.0|0|41.5|0|4.271744724652599|0|971.5|0
0|2020-04-05|930.0|0|41.5|0|4.271744724652599|0|971.5|0
0|2020-04-06|930.0|0|41.5|0|4.271744724652599|0|971.5|0
0|2020-04-07|930.0|0|41.5|0|4.271744724652599|0|971.5|0
0|2020-04-08|930.0|0|41.5|0|4.271744724652599|0|971.5|0
0|2020-04-09|930.0|0|41.5|0|4.271744724652599|0|971.5|0
0|2020-04-10|930.0|0|41.5|0|4.271744724652599|0|971.5|0
0|2020-04-11|930.0|0|41.5|0|4.271744724652599|0|971.5|0
0|2020-04-12|930.0|0|41.5|0|4.271744724652599|0|971.5|0
0|2020-04-13|930.0|0|41.5|0|4.271744724652599|0|971.5|0
0|2020-04-14|930.0|0|41.5|0|4.271744724652599|0|971.5|0
0|2020-04-15|930.0|0|41.5|0|4.271744724652599|0|971.5|0
0|2020-04-16|930.0|0|41.5|0|4.271744724652599|0|971.5|0
0|2020-04-17|930.0|0|41.5|0|4.271744724652599|0|971.5|0
0|2020-04-18|930.0|0|41.5|0|4.271744724652599|0|971.5|0
0|2020-04-19|930.0|0|41.5|0|4.271744724652599|0|971.5|0
0|2020-04-20|930.0|0|41.5|0|4.271744724652599|0|971.5|0
0|2020-04-21|930.0|0|41.5|0|4.271744724652599|0|971.5|0
0|2020-04-22|930.0|0|41.5|0|4.271744724652599|0|971.5|0
0|2020-04-23|930.0|0|41.5|0|4.271744724652599|0|971.5|0
0|2020-04-24|930.0|0|41.5|0|4.271744724652599|0|971.5|0
0|2020-04-25|930.0|0|41.5|0|4.271744724652599|0|971.5|0
0|2020-04-26|930.0|0|41.5|0|4.271744724652599|0|971.5|0
0|2020-04-27|930.0|0|41.5|0|4.271744724652599|0|971.5|0
0|2020-04-28|930.0|0|41.5|0|4.271744724652599|0|971.5|0
0|2020-04-29|930.0|0|41.5|0|4.271744724652599|0|971.5|0
0|2020-04-30|930.0|0|41.5|0|4.271744724652599|0|971.5|0
0|2020-05-01|912.0|0|47.0|0|4.900938477580813|0|959.0|0
0|2020-05-02|912.0|0|47.0|0|4.900938477580813|0|959.0|0
0|2020-05-03|912.0|0|47.0|0|4.900938477580813|0|959.0|0
0|2020-05-04|912.0|0|47.0|0|4.900938477580813|0|959.0|0
0|2020-05-05|912.0|0|47.0|0|4.900938477580813|0|959.0|0
0|2020-05-06|912.0|0|47.0|0|4.900938477580813|0|959.0|0
0|2020-05-07|912.0|0|47.0|0|4.900938477580813|0|959.0|0
0|2020-05-08|912.0|0|47.0|0|4.900938477580813|0|959.0|0
0|2020-05-09|912.0|0|47.0|0|4.900938477580813|0|959.0|0
0|2020-05-10|912.0|0|47.0|0|4.900938477580813|0|959.0|0
0|2020-05-11|912.0|0|47.0|0|4.900938477580813|0|959.0|0
0|2020-05-12|912.0|0|47.0|0|4.900938477580813|0|959.0|0
0|2020-05-13|912.0|0|47.0|0|4.900938477580813|0|959.0|0
0|2020-05-14|912.0|0|47.0|0|4.900938477580813|0|959.0|0
0|2020-05-15|912.0|0|47.0|0|4.900938477580813|0|959.0|0
0|2020-05-16|912.0|0|47.0|0|4.900938477580813|0|959.0|0
0|2020-05-17|912.0|0|47.0|0|4.900938477580813|0|959.0|0
0|2020-05-18|912.0|0|47.0|0|4.900938477580813|0|959.0|0
0|2020-05-19|912.0|0|47.0|0|4.900938477580813|0|959.0|0
0|2020-05-20|912.0|0|47.0|0|4.900938477580813|0|959.0|0
0|2020-05-21|912.0|0|47.0|0|4.900938477580813|0|959.0|0
0|2020-05-22|912.0|0|47.0|0|4.900938477580813|0|959.0|0
0|2020-05-23|912.0|0|47.0|0|4.900938477580813|0|959.0|0
0|2020-05-24|912.0|0|47.0|0|4.900938477580813|0|959.0|0
0|2020-05-25|912.0|0|47.0|0|4.900938477580813|0|959.0|0
0|2020-05-26|912.0|0|47.0|0|4.900938477580813|0|959.0|0
0|2020-05-27|912.0|0|47.0|0|4.900938477580813|0|959.0|0
0|2020-05-28|912.0|0|47.0|0|4.900938477580813|0|959.0|0
0|2020-05-29|912.0|0|47.0|0|4.900938477580813|0|959.0|0
0|2020-05-30|912.0|0|47.0|0|4.900938477580813|0|959.0|0
0|2020-05-31|912.0|0|47.0|0|4.900938477580813|0|959.0|0
0|2020-06-01|929.0|0|34.0|0|3.530633437175493|0|963.0|0
0|2020-06-02|929.0|0|34.0|0|3.530633437175493|0|963.0|0
0|2020-06-03|929.0|0|34.0|0|3.530633437175493|0|963.0|0
0|2020-06-04|929.0|0|34.0|0|3.530633437175493|0|963.0|0
0|2020-06-05|929.0|0|34.0|0|3.530633437175493|0|963.0|0
0|2020-06-06|929.0|0|34.0|0|3.530633437175493|0|963.0|0
0|2020-06-07|929.0|0|34.0|0|3.530633437175493|0|963.0|0
0|2020-06-08|929.0|0|34.0|0|3.530633437175493|0|963.0|0
0|2020-06-09|929.0|0|34.0|0|3.530633437175493|0|963.0|0
0|2020-06-10|929.0|0|34.0|0|3.530633437175493|0|963.0|0
0|2020-06-11|929.0|0|34.0|0|3.530633437175493|0|963.0|0
0|2020-06-12|929.0|0|34.0|0|3.530633437175493|0|963.0|0
0|2020-06-13|929.0|0|34.0|0|3.530633437175493|0|963.0|0
