|dates|Allen_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Allen_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Allen_Indiana_UnitedStates.NYT_ConfirmedDeaths.data|Allen_Indiana_UnitedStates.NYT_ConfirmedDeaths.missing|Allen_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Allen_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Allen_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Allen_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
