|dates|Calhoun_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Calhoun_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Calhoun_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Calhoun_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Calhoun_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Calhoun_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Calhoun_Florida_UnitedStates.TotalPopulation.data|Calhoun_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|14105.0|0
