|dates|Grand_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Grand_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Grand_Colorado_UnitedStates.NYT_ConfirmedDeaths.data|Grand_Colorado_UnitedStates.NYT_ConfirmedDeaths.missing|Grand_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Grand_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Grand_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Grand_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
