|dates|Meigs_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Meigs_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Meigs_Tennessee_UnitedStates.NYT_ConfirmedDeaths.data|Meigs_Tennessee_UnitedStates.NYT_ConfirmedDeaths.missing|Meigs_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Meigs_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Meigs_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Meigs_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
