|dates|Hodgeman_Kansas_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Hodgeman_Kansas_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Hodgeman_Kansas_UnitedStates.Male_Total_Population.data|Hodgeman_Kansas_UnitedStates.Male_Total_Population.missing|Hodgeman_Kansas_UnitedStates.Female_Total_Population.data|Hodgeman_Kansas_UnitedStates.Female_Total_Population.missing|Hodgeman_Kansas_UnitedStates.MaleAndFemale_Under18_Population.data|Hodgeman_Kansas_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-04-21|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-04-22|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-04-23|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-04-24|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-04-25|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-04-26|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-04-27|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-04-28|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-04-29|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-04-30|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-05-01|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-05-02|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-05-03|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-05-04|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-05-05|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-05-06|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-05-07|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-05-08|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-05-09|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-05-10|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-05-11|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-05-12|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-05-13|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-05-14|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-05-15|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-05-16|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-05-17|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-05-18|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-05-19|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-05-20|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-05-21|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-05-22|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-05-23|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-05-24|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-05-25|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-05-26|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-05-27|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-05-28|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-05-29|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-05-30|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-05-31|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-06-01|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-06-02|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-06-03|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-06-04|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-06-05|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-06-06|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-06-07|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-06-08|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-06-09|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-06-10|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-06-11|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-06-12|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-06-13|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-06-14|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-06-15|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-06-16|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-06-17|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-06-18|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-06-19|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-06-20|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-06-21|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-06-22|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-06-23|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-06-24|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-06-25|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-06-26|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-06-27|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-06-28|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-06-29|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-06-30|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-07-01|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-07-02|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-07-03|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-07-04|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-07-05|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-07-06|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-07-07|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-07-08|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-07-09|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-07-10|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-07-11|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-07-12|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-07-13|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-07-14|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-07-15|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-07-16|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-07-17|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-07-18|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-07-19|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-07-20|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-07-21|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-07-22|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-07-23|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-07-24|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-07-25|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-07-26|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-07-27|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-07-28|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-07-29|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-07-30|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-07-31|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-08-01|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-08-02|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-08-03|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-08-04|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-08-05|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-08-06|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-08-07|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-08-08|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-08-09|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-08-10|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-08-11|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-08-12|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-08-13|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-08-14|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-08-15|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-08-16|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-08-17|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-08-18|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-08-19|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-08-20|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-08-21|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-08-22|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-08-23|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-08-24|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-08-25|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-08-26|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-08-27|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-08-28|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-08-29|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-08-30|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-08-31|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-09-01|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-09-02|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-09-03|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-09-04|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-09-05|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-09-06|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-09-07|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-09-08|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-09-09|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-09-10|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-09-11|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-09-12|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-09-13|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-09-14|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-09-15|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-09-16|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-09-17|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-09-18|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-09-19|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-09-20|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-09-21|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-09-22|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-09-23|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-09-24|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-09-25|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-09-26|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-09-27|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-09-28|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-09-29|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-09-30|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-10-01|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-10-02|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-10-03|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-10-04|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-10-05|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-10-06|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-10-07|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-10-08|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-10-09|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-10-10|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-10-11|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-10-12|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-10-13|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-10-14|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-10-15|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-10-16|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-10-17|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-10-18|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-10-19|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-10-20|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-10-21|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-10-22|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-10-23|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-10-24|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-10-25|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-10-26|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-10-27|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-10-28|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-10-29|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-10-30|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-10-31|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-11-01|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-11-02|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-11-03|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-11-04|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-11-05|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-11-06|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-11-07|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-11-08|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-11-09|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-11-10|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-11-11|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-11-12|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-11-13|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-11-14|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-11-15|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-11-16|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-11-17|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-11-18|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-11-19|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-11-20|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-11-21|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-11-22|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-11-23|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-11-24|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-11-25|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-11-26|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-11-27|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-11-28|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-11-29|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-11-30|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-12-01|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-12-02|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-12-03|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-12-04|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-12-05|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-12-06|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-12-07|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-12-08|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-12-09|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-12-10|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-12-11|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-12-12|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-12-13|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-12-14|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-12-15|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-12-16|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-12-17|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-12-18|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-12-19|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-12-20|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-12-21|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-12-22|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-12-23|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-12-24|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-12-25|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-12-26|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-12-27|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-12-28|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-12-29|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-12-30|436.0|0|905.0|0|913.0|0|413.0|0
0|2020-12-31|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-01-01|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-01-02|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-01-03|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-01-04|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-01-05|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-01-06|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-01-07|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-01-08|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-01-09|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-01-10|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-01-11|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-01-12|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-01-13|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-01-14|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-01-15|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-01-16|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-01-17|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-01-18|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-01-19|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-01-20|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-01-21|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-01-22|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-01-23|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-01-24|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-01-25|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-01-26|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-01-27|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-01-28|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-01-29|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-01-30|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-01-31|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-02-01|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-02-02|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-02-03|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-02-04|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-02-05|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-02-06|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-02-07|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-02-08|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-02-09|436.0|0|905.0|0|913.0|0|413.0|0
0|2021-02-10|436.0|0|905.0|0|913.0|0|413.0|0
