|dates|Plymouth_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Plymouth_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Plymouth_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Plymouth_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Plymouth_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Plymouth_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Plymouth_Iowa_UnitedStates.TotalPopulation.data|Plymouth_Iowa_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|25177.0|0
