|dates|Perry_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Perry_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Perry_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Perry_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Perry_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Perry_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Perry_Illinois_UnitedStates.TotalPopulation.data|Perry_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|20916.0|0
