|dates|McIntosh_Oklahoma_UnitedStates.BLS_EmployedPopulation.data|McIntosh_Oklahoma_UnitedStates.BLS_EmployedPopulation.missing|McIntosh_Oklahoma_UnitedStates.BLS_UnemployedPopulation.data|McIntosh_Oklahoma_UnitedStates.BLS_UnemployedPopulation.missing|McIntosh_Oklahoma_UnitedStates.BLS_UnemploymentRate.data|McIntosh_Oklahoma_UnitedStates.BLS_UnemploymentRate.missing|McIntosh_Oklahoma_UnitedStates.BLS_LaborForcePopulation.data|McIntosh_Oklahoma_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-07|6702.5|0|419.5|0|5.890199382196013|0|7122.0|0
0|2020-03-08|6702.5|0|419.5|0|5.890199382196013|0|7122.0|0
0|2020-03-09|6702.5|0|419.5|0|5.890199382196013|0|7122.0|0
0|2020-03-10|6702.5|0|419.5|0|5.890199382196013|0|7122.0|0
0|2020-03-11|6702.5|0|419.5|0|5.890199382196013|0|7122.0|0
0|2020-03-12|6702.5|0|419.5|0|5.890199382196013|0|7122.0|0
0|2020-03-13|6702.5|0|419.5|0|5.890199382196013|0|7122.0|0
0|2020-03-14|6702.5|0|419.5|0|5.890199382196013|0|7122.0|0
0|2020-03-15|6702.5|0|419.5|0|5.890199382196013|0|7122.0|0
0|2020-03-16|6702.5|0|419.5|0|5.890199382196013|0|7122.0|0
0|2020-03-17|6702.5|0|419.5|0|5.890199382196013|0|7122.0|0
0|2020-03-18|6702.5|0|419.5|0|5.890199382196013|0|7122.0|0
0|2020-03-19|6702.5|0|419.5|0|5.890199382196013|0|7122.0|0
0|2020-03-20|6702.5|0|419.5|0|5.890199382196013|0|7122.0|0
0|2020-03-21|6702.5|0|419.5|0|5.890199382196013|0|7122.0|0
0|2020-03-22|6702.5|0|419.5|0|5.890199382196013|0|7122.0|0
0|2020-03-23|6702.5|0|419.5|0|5.890199382196013|0|7122.0|0
0|2020-03-24|6702.5|0|419.5|0|5.890199382196013|0|7122.0|0
0|2020-03-25|6702.5|0|419.5|0|5.890199382196013|0|7122.0|0
0|2020-03-26|6702.5|0|419.5|0|5.890199382196013|0|7122.0|0
0|2020-03-27|6702.5|0|419.5|0|5.890199382196013|0|7122.0|0
0|2020-03-28|6702.5|0|419.5|0|5.890199382196013|0|7122.0|0
0|2020-03-29|6702.5|0|419.5|0|5.890199382196013|0|7122.0|0
0|2020-03-30|6702.5|0|419.5|0|5.890199382196013|0|7122.0|0
0|2020-03-31|6702.5|0|419.5|0|5.890199382196013|0|7122.0|0
0|2020-04-01|5984.0|0|1101.5|0|15.545833039305624|0|7085.5|0
0|2020-04-02|5984.0|0|1101.5|0|15.545833039305624|0|7085.5|0
0|2020-04-03|5984.0|0|1101.5|0|15.545833039305624|0|7085.5|0
0|2020-04-04|5984.0|0|1101.5|0|15.545833039305624|0|7085.5|0
0|2020-04-05|5984.0|0|1101.5|0|15.545833039305624|0|7085.5|0
0|2020-04-06|5984.0|0|1101.5|0|15.545833039305624|0|7085.5|0
0|2020-04-07|5984.0|0|1101.5|0|15.545833039305624|0|7085.5|0
0|2020-04-08|5984.0|0|1101.5|0|15.545833039305624|0|7085.5|0
0|2020-04-09|5984.0|0|1101.5|0|15.545833039305624|0|7085.5|0
0|2020-04-10|5984.0|0|1101.5|0|15.545833039305624|0|7085.5|0
0|2020-04-11|5984.0|0|1101.5|0|15.545833039305624|0|7085.5|0
0|2020-04-12|5984.0|0|1101.5|0|15.545833039305624|0|7085.5|0
0|2020-04-13|5984.0|0|1101.5|0|15.545833039305624|0|7085.5|0
0|2020-04-14|5984.0|0|1101.5|0|15.545833039305624|0|7085.5|0
0|2020-04-15|5984.0|0|1101.5|0|15.545833039305624|0|7085.5|0
0|2020-04-16|5984.0|0|1101.5|0|15.545833039305624|0|7085.5|0
0|2020-04-17|5984.0|0|1101.5|0|15.545833039305624|0|7085.5|0
0|2020-04-18|5984.0|0|1101.5|0|15.545833039305624|0|7085.5|0
0|2020-04-19|5984.0|0|1101.5|0|15.545833039305624|0|7085.5|0
0|2020-04-20|5984.0|0|1101.5|0|15.545833039305624|0|7085.5|0
0|2020-04-21|5984.0|0|1101.5|0|15.545833039305624|0|7085.5|0
0|2020-04-22|5984.0|0|1101.5|0|15.545833039305624|0|7085.5|0
0|2020-04-23|5984.0|0|1101.5|0|15.545833039305624|0|7085.5|0
0|2020-04-24|5984.0|0|1101.5|0|15.545833039305624|0|7085.5|0
0|2020-04-25|5984.0|0|1101.5|0|15.545833039305624|0|7085.5|0
0|2020-04-26|5984.0|0|1101.5|0|15.545833039305624|0|7085.5|0
0|2020-04-27|5984.0|0|1101.5|0|15.545833039305624|0|7085.5|0
0|2020-04-28|5984.0|0|1101.5|0|15.545833039305624|0|7085.5|0
0|2020-04-29|5984.0|0|1101.5|0|15.545833039305624|0|7085.5|0
0|2020-04-30|5984.0|0|1101.5|0|15.545833039305624|0|7085.5|0
0|2020-05-01|6379.0|0|750.0|0|10.52040959461355|0|7129.0|0
0|2020-05-02|6379.0|0|750.0|0|10.52040959461355|0|7129.0|0
0|2020-05-03|6379.0|0|750.0|0|10.52040959461355|0|7129.0|0
0|2020-05-04|6379.0|0|750.0|0|10.52040959461355|0|7129.0|0
0|2020-05-05|6379.0|0|750.0|0|10.52040959461355|0|7129.0|0
0|2020-05-06|6379.0|0|750.0|0|10.52040959461355|0|7129.0|0
0|2020-05-07|6379.0|0|750.0|0|10.52040959461355|0|7129.0|0
0|2020-05-08|6379.0|0|750.0|0|10.52040959461355|0|7129.0|0
0|2020-05-09|6379.0|0|750.0|0|10.52040959461355|0|7129.0|0
0|2020-05-10|6379.0|0|750.0|0|10.52040959461355|0|7129.0|0
0|2020-05-11|6379.0|0|750.0|0|10.52040959461355|0|7129.0|0
0|2020-05-12|6379.0|0|750.0|0|10.52040959461355|0|7129.0|0
0|2020-05-13|6379.0|0|750.0|0|10.52040959461355|0|7129.0|0
0|2020-05-14|6379.0|0|750.0|0|10.52040959461355|0|7129.0|0
0|2020-05-15|6379.0|0|750.0|0|10.52040959461355|0|7129.0|0
0|2020-05-16|6379.0|0|750.0|0|10.52040959461355|0|7129.0|0
0|2020-05-17|6379.0|0|750.0|0|10.52040959461355|0|7129.0|0
0|2020-05-18|6379.0|0|750.0|0|10.52040959461355|0|7129.0|0
0|2020-05-19|6379.0|0|750.0|0|10.52040959461355|0|7129.0|0
0|2020-05-20|6379.0|0|750.0|0|10.52040959461355|0|7129.0|0
0|2020-05-21|6379.0|0|750.0|0|10.52040959461355|0|7129.0|0
0|2020-05-22|6379.0|0|750.0|0|10.52040959461355|0|7129.0|0
0|2020-05-23|6379.0|0|750.0|0|10.52040959461355|0|7129.0|0
0|2020-05-24|6379.0|0|750.0|0|10.52040959461355|0|7129.0|0
0|2020-05-25|6379.0|0|750.0|0|10.52040959461355|0|7129.0|0
0|2020-05-26|6379.0|0|750.0|0|10.52040959461355|0|7129.0|0
0|2020-05-27|6379.0|0|750.0|0|10.52040959461355|0|7129.0|0
0|2020-05-28|6379.0|0|750.0|0|10.52040959461355|0|7129.0|0
0|2020-05-29|6379.0|0|750.0|0|10.52040959461355|0|7129.0|0
0|2020-05-30|6379.0|0|750.0|0|10.52040959461355|0|7129.0|0
0|2020-05-31|6379.0|0|750.0|0|10.52040959461355|0|7129.0|0
0|2020-06-01|6459.0|0|666.0|0|9.347368421052632|0|7125.0|0
0|2020-06-02|6459.0|0|666.0|0|9.347368421052632|0|7125.0|0
0|2020-06-03|6459.0|0|666.0|0|9.347368421052632|0|7125.0|0
0|2020-06-04|6459.0|0|666.0|0|9.347368421052632|0|7125.0|0
0|2020-06-05|6459.0|0|666.0|0|9.347368421052632|0|7125.0|0
0|2020-06-06|6459.0|0|666.0|0|9.347368421052632|0|7125.0|0
0|2020-06-07|6459.0|0|666.0|0|9.347368421052632|0|7125.0|0
0|2020-06-08|6459.0|0|666.0|0|9.347368421052632|0|7125.0|0
0|2020-06-09|6459.0|0|666.0|0|9.347368421052632|0|7125.0|0
0|2020-06-10|6459.0|0|666.0|0|9.347368421052632|0|7125.0|0
0|2020-06-11|6459.0|0|666.0|0|9.347368421052632|0|7125.0|0
0|2020-06-12|6459.0|0|666.0|0|9.347368421052632|0|7125.0|0
0|2020-06-13|6459.0|0|666.0|0|9.347368421052632|0|7125.0|0
0|2020-06-14|6459.0|0|666.0|0|9.347368421052632|0|7125.0|0
0|2020-06-15|6459.0|0|666.0|0|9.347368421052632|0|7125.0|0
0|2020-06-16|6459.0|0|666.0|0|9.347368421052632|0|7125.0|0
0|2020-06-17|6459.0|0|666.0|0|9.347368421052632|0|7125.0|0
0|2020-06-18|6459.0|0|666.0|0|9.347368421052632|0|7125.0|0
0|2020-06-19|6459.0|0|666.0|0|9.347368421052632|0|7125.0|0
0|2020-06-20|6459.0|0|666.0|0|9.347368421052632|0|7125.0|0
0|2020-06-21|6459.0|0|666.0|0|9.347368421052632|0|7125.0|0
0|2020-06-22|6459.0|0|666.0|0|9.347368421052632|0|7125.0|0
0|2020-06-23|6459.0|0|666.0|0|9.347368421052632|0|7125.0|0
0|2020-06-24|6459.0|0|666.0|0|9.347368421052632|0|7125.0|0
0|2020-06-25|6459.0|0|666.0|0|9.347368421052632|0|7125.0|0
0|2020-06-26|6459.0|0|666.0|0|9.347368421052632|0|7125.0|0
0|2020-06-27|6459.0|0|666.0|0|9.347368421052632|0|7125.0|0
0|2020-06-28|6459.0|0|666.0|0|9.347368421052632|0|7125.0|0
0|2020-06-29|6459.0|0|666.0|0|9.347368421052632|0|7125.0|0
0|2020-06-30|6459.0|0|666.0|0|9.347368421052632|0|7125.0|0
0|2020-07-01|6453.0|0|680.0|0|9.53315575494182|0|7133.0|0
0|2020-07-02|6453.0|0|680.0|0|9.53315575494182|0|7133.0|0
0|2020-07-03|6453.0|0|680.0|0|9.53315575494182|0|7133.0|0
0|2020-07-04|6453.0|0|680.0|0|9.53315575494182|0|7133.0|0
0|2020-07-05|6453.0|0|680.0|0|9.53315575494182|0|7133.0|0
0|2020-07-06|6453.0|0|680.0|0|9.53315575494182|0|7133.0|0
0|2020-07-07|6453.0|0|680.0|0|9.53315575494182|0|7133.0|0
0|2020-07-08|6453.0|0|680.0|0|9.53315575494182|0|7133.0|0
0|2020-07-09|6453.0|0|680.0|0|9.53315575494182|0|7133.0|0
0|2020-07-10|6453.0|0|680.0|0|9.53315575494182|0|7133.0|0
0|2020-07-11|6453.0|0|680.0|0|9.53315575494182|0|7133.0|0
0|2020-07-12|6453.0|0|680.0|0|9.53315575494182|0|7133.0|0
0|2020-07-13|6453.0|0|680.0|0|9.53315575494182|0|7133.0|0
0|2020-07-14|6453.0|0|680.0|0|9.53315575494182|0|7133.0|0
0|2020-07-15|6453.0|0|680.0|0|9.53315575494182|0|7133.0|0
0|2020-07-16|6453.0|0|680.0|0|9.53315575494182|0|7133.0|0
0|2020-07-17|6453.0|0|680.0|0|9.53315575494182|0|7133.0|0
0|2020-07-18|6453.0|0|680.0|0|9.53315575494182|0|7133.0|0
0|2020-07-19|6453.0|0|680.0|0|9.53315575494182|0|7133.0|0
0|2020-07-20|6453.0|0|680.0|0|9.53315575494182|0|7133.0|0
0|2020-07-21|6453.0|0|680.0|0|9.53315575494182|0|7133.0|0
0|2020-07-22|6453.0|0|680.0|0|9.53315575494182|0|7133.0|0
0|2020-07-23|6453.0|0|680.0|0|9.53315575494182|0|7133.0|0
0|2020-07-24|6453.0|0|680.0|0|9.53315575494182|0|7133.0|0
0|2020-07-25|6453.0|0|680.0|0|9.53315575494182|0|7133.0|0
0|2020-07-26|6453.0|0|680.0|0|9.53315575494182|0|7133.0|0
0|2020-07-27|6453.0|0|680.0|0|9.53315575494182|0|7133.0|0
0|2020-07-28|6453.0|0|680.0|0|9.53315575494182|0|7133.0|0
0|2020-07-29|6453.0|0|680.0|0|9.53315575494182|0|7133.0|0
0|2020-07-30|6453.0|0|680.0|0|9.53315575494182|0|7133.0|0
0|2020-07-31|6453.0|0|680.0|0|9.53315575494182|0|7133.0|0
0|2020-08-01|6652.0|0|589.0|0|8.13423560281729|0|7241.0|0
0|2020-08-02|6652.0|0|589.0|0|8.13423560281729|0|7241.0|0
0|2020-08-03|6652.0|0|589.0|0|8.13423560281729|0|7241.0|0
0|2020-08-04|6652.0|0|589.0|0|8.13423560281729|0|7241.0|0
0|2020-08-05|6652.0|0|589.0|0|8.13423560281729|0|7241.0|0
0|2020-08-06|6652.0|0|589.0|0|8.13423560281729|0|7241.0|0
0|2020-08-07|6652.0|0|589.0|0|8.13423560281729|0|7241.0|0
0|2020-08-08|6652.0|0|589.0|0|8.13423560281729|0|7241.0|0
0|2020-08-09|6652.0|0|589.0|0|8.13423560281729|0|7241.0|0
0|2020-08-10|6652.0|0|589.0|0|8.13423560281729|0|7241.0|0
0|2020-08-11|6652.0|0|589.0|0|8.13423560281729|0|7241.0|0
0|2020-08-12|6652.0|0|589.0|0|8.13423560281729|0|7241.0|0
0|2020-08-13|6652.0|0|589.0|0|8.13423560281729|0|7241.0|0
0|2020-08-14|6652.0|0|589.0|0|8.13423560281729|0|7241.0|0
0|2020-08-15|6652.0|0|589.0|0|8.13423560281729|0|7241.0|0
0|2020-08-16|6652.0|0|589.0|0|8.13423560281729|0|7241.0|0
0|2020-08-17|6652.0|0|589.0|0|8.13423560281729|0|7241.0|0
0|2020-08-18|6652.0|0|589.0|0|8.13423560281729|0|7241.0|0
0|2020-08-19|6652.0|0|589.0|0|8.13423560281729|0|7241.0|0
0|2020-08-20|6652.0|0|589.0|0|8.13423560281729|0|7241.0|0
0|2020-08-21|6652.0|0|589.0|0|8.13423560281729|0|7241.0|0
0|2020-08-22|6652.0|0|589.0|0|8.13423560281729|0|7241.0|0
0|2020-08-23|6652.0|0|589.0|0|8.13423560281729|0|7241.0|0
0|2020-08-24|6652.0|0|589.0|0|8.13423560281729|0|7241.0|0
0|2020-08-25|6652.0|0|589.0|0|8.13423560281729|0|7241.0|0
0|2020-08-26|6652.0|0|589.0|0|8.13423560281729|0|7241.0|0
0|2020-08-27|6652.0|0|589.0|0|8.13423560281729|0|7241.0|0
0|2020-08-28|6652.0|0|589.0|0|8.13423560281729|0|7241.0|0
0|2020-08-29|6652.0|0|589.0|0|8.13423560281729|0|7241.0|0
0|2020-08-30|6652.0|0|589.0|0|8.13423560281729|0|7241.0|0
0|2020-08-31|6652.0|0|589.0|0|8.13423560281729|0|7241.0|0
0|2020-09-01|6586.0|0|545.0|0|7.642686860187912|0|7131.0|0
0|2020-09-02|6586.0|0|545.0|0|7.642686860187912|0|7131.0|0
0|2020-09-03|6586.0|0|545.0|0|7.642686860187912|0|7131.0|0
0|2020-09-04|6586.0|0|545.0|0|7.642686860187912|0|7131.0|0
0|2020-09-05|6586.0|0|545.0|0|7.642686860187912|0|7131.0|0
0|2020-09-06|6586.0|0|545.0|0|7.642686860187912|0|7131.0|0
0|2020-09-07|6586.0|0|545.0|0|7.642686860187912|0|7131.0|0
0|2020-09-08|6586.0|0|545.0|0|7.642686860187912|0|7131.0|0
0|2020-09-09|6586.0|0|545.0|0|7.642686860187912|0|7131.0|0
0|2020-09-10|6586.0|0|545.0|0|7.642686860187912|0|7131.0|0
0|2020-09-11|6586.0|0|545.0|0|7.642686860187912|0|7131.0|0
0|2020-09-12|6586.0|0|545.0|0|7.642686860187912|0|7131.0|0
0|2020-09-13|6586.0|0|545.0|0|7.642686860187912|0|7131.0|0
0|2020-09-14|6586.0|0|545.0|0|7.642686860187912|0|7131.0|0
0|2020-09-15|6586.0|0|545.0|0|7.642686860187912|0|7131.0|0
0|2020-09-16|6586.0|0|545.0|0|7.642686860187912|0|7131.0|0
0|2020-09-17|6586.0|0|545.0|0|7.642686860187912|0|7131.0|0
0|2020-09-18|6586.0|0|545.0|0|7.642686860187912|0|7131.0|0
0|2020-09-19|6586.0|0|545.0|0|7.642686860187912|0|7131.0|0
0|2020-09-20|6586.0|0|545.0|0|7.642686860187912|0|7131.0|0
0|2020-09-21|6586.0|0|545.0|0|7.642686860187912|0|7131.0|0
0|2020-09-22|6586.0|0|545.0|0|7.642686860187912|0|7131.0|0
0|2020-09-23|6586.0|0|545.0|0|7.642686860187912|0|7131.0|0
0|2020-09-24|6586.0|0|545.0|0|7.642686860187912|0|7131.0|0
0|2020-09-25|6586.0|0|545.0|0|7.642686860187912|0|7131.0|0
0|2020-09-26|6586.0|0|545.0|0|7.642686860187912|0|7131.0|0
0|2020-09-27|6586.0|0|545.0|0|7.642686860187912|0|7131.0|0
0|2020-09-28|6586.0|0|545.0|0|7.642686860187912|0|7131.0|0
0|2020-09-29|6586.0|0|545.0|0|7.642686860187912|0|7131.0|0
0|2020-09-30|6586.0|0|545.0|0|7.642686860187912|0|7131.0|0
0|2020-10-01|6694.0|0|497.0|0|6.911417049089139|0|7191.0|0
0|2020-10-02|6694.0|0|497.0|0|6.911417049089139|0|7191.0|0
0|2020-10-03|6694.0|0|497.0|0|6.911417049089139|0|7191.0|0
0|2020-10-04|6694.0|0|497.0|0|6.911417049089139|0|7191.0|0
0|2020-10-05|6694.0|0|497.0|0|6.911417049089139|0|7191.0|0
0|2020-10-06|6694.0|0|497.0|0|6.911417049089139|0|7191.0|0
0|2020-10-07|6694.0|0|497.0|0|6.911417049089139|0|7191.0|0
0|2020-10-08|6694.0|0|497.0|0|6.911417049089139|0|7191.0|0
0|2020-10-09|6694.0|0|497.0|0|6.911417049089139|0|7191.0|0
0|2020-10-10|6694.0|0|497.0|0|6.911417049089139|0|7191.0|0
0|2020-10-11|6694.0|0|497.0|0|6.911417049089139|0|7191.0|0
0|2020-10-12|6694.0|0|497.0|0|6.911417049089139|0|7191.0|0
0|2020-10-13|6694.0|0|497.0|0|6.911417049089139|0|7191.0|0
0|2020-10-14|6694.0|0|497.0|0|6.911417049089139|0|7191.0|0
0|2020-10-15|6694.0|0|497.0|0|6.911417049089139|0|7191.0|0
0|2020-10-16|6694.0|0|497.0|0|6.911417049089139|0|7191.0|0
0|2020-10-17|6694.0|0|497.0|0|6.911417049089139|0|7191.0|0
0|2020-10-18|6694.0|0|497.0|0|6.911417049089139|0|7191.0|0
0|2020-10-19|6694.0|0|497.0|0|6.911417049089139|0|7191.0|0
0|2020-10-20|6694.0|0|497.0|0|6.911417049089139|0|7191.0|0
0|2020-10-21|6694.0|0|497.0|0|6.911417049089139|0|7191.0|0
0|2020-10-22|6694.0|0|497.0|0|6.911417049089139|0|7191.0|0
0|2020-10-23|6694.0|0|497.0|0|6.911417049089139|0|7191.0|0
0|2020-10-24|6694.0|0|497.0|0|6.911417049089139|0|7191.0|0
0|2020-10-25|6694.0|0|497.0|0|6.911417049089139|0|7191.0|0
0|2020-10-26|6694.0|0|497.0|0|6.911417049089139|0|7191.0|0
0|2020-10-27|6694.0|0|497.0|0|6.911417049089139|0|7191.0|0
0|2020-10-28|6694.0|0|497.0|0|6.911417049089139|0|7191.0|0
0|2020-10-29|6694.0|0|497.0|0|6.911417049089139|0|7191.0|0
0|2020-10-30|6694.0|0|497.0|0|6.911417049089139|0|7191.0|0
0|2020-10-31|6694.0|0|497.0|0|6.911417049089139|0|7191.0|0
0|2020-11-01|6720.0|0|514.0|0|7.105335913740669|0|7234.0|0
0|2020-11-02|6720.0|0|514.0|0|7.105335913740669|0|7234.0|0
0|2020-11-03|6720.0|0|514.0|0|7.105335913740669|0|7234.0|0
0|2020-11-04|6720.0|0|514.0|0|7.105335913740669|0|7234.0|0
0|2020-11-05|6720.0|0|514.0|0|7.105335913740669|0|7234.0|0
0|2020-11-06|6720.0|0|514.0|0|7.105335913740669|0|7234.0|0
0|2020-11-07|6720.0|0|514.0|0|7.105335913740669|0|7234.0|0
0|2020-11-08|6720.0|0|514.0|0|7.105335913740669|0|7234.0|0
0|2020-11-09|6720.0|0|514.0|0|7.105335913740669|0|7234.0|0
0|2020-11-10|6720.0|0|514.0|0|7.105335913740669|0|7234.0|0
0|2020-11-11|6720.0|0|514.0|0|7.105335913740669|0|7234.0|0
0|2020-11-12|6720.0|0|514.0|0|7.105335913740669|0|7234.0|0
0|2020-11-13|6720.0|0|514.0|0|7.105335913740669|0|7234.0|0
0|2020-11-14|6720.0|0|514.0|0|7.105335913740669|0|7234.0|0
0|2020-11-15|6720.0|0|514.0|0|7.105335913740669|0|7234.0|0
0|2020-11-16|6720.0|0|514.0|0|7.105335913740669|0|7234.0|0
0|2020-11-17|6720.0|0|514.0|0|7.105335913740669|0|7234.0|0
0|2020-11-18|6720.0|0|514.0|0|7.105335913740669|0|7234.0|0
0|2020-11-19|6720.0|0|514.0|0|7.105335913740669|0|7234.0|0
0|2020-11-20|6720.0|0|514.0|0|7.105335913740669|0|7234.0|0
0|2020-11-21|6720.0|0|514.0|0|7.105335913740669|0|7234.0|0
0|2020-11-22|6720.0|0|514.0|0|7.105335913740669|0|7234.0|0
0|2020-11-23|6720.0|0|514.0|0|7.105335913740669|0|7234.0|0
0|2020-11-24|6720.0|0|514.0|0|7.105335913740669|0|7234.0|0
0|2020-11-25|6720.0|0|514.0|0|7.105335913740669|0|7234.0|0
0|2020-11-26|6720.0|0|514.0|0|7.105335913740669|0|7234.0|0
0|2020-11-27|6720.0|0|514.0|0|7.105335913740669|0|7234.0|0
0|2020-11-28|6720.0|0|514.0|0|7.105335913740669|0|7234.0|0
0|2020-11-29|6720.0|0|514.0|0|7.105335913740669|0|7234.0|0
0|2020-11-30|6720.0|0|514.0|0|7.105335913740669|0|7234.0|0
0|2020-12-01|6600.0|0|514.0|0|7.225189766657295|0|7114.0|0
0|2020-12-02|6600.0|0|514.0|0|7.225189766657295|0|7114.0|0
0|2020-12-03|6600.0|0|514.0|0|7.225189766657295|0|7114.0|0
0|2020-12-04|6600.0|0|514.0|0|7.225189766657295|0|7114.0|0
0|2020-12-05|6600.0|0|514.0|0|7.225189766657295|0|7114.0|0
0|2020-12-06|6600.0|0|514.0|0|7.225189766657295|0|7114.0|0
0|2020-12-07|6600.0|0|514.0|0|7.225189766657295|0|7114.0|0
0|2020-12-08|6600.0|0|514.0|0|7.225189766657295|0|7114.0|0
