|dates|Curry_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Curry_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Curry_NewMexico_UnitedStates.NYT_ConfirmedDeaths.data|Curry_NewMexico_UnitedStates.NYT_ConfirmedDeaths.missing|Curry_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Curry_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Curry_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Curry_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
