|dates|Northumberland_Pennsylvania_UnitedStates.BLS_EmployedPopulation.data|Northumberland_Pennsylvania_UnitedStates.BLS_EmployedPopulation.missing|Northumberland_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.data|Northumberland_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.missing|Northumberland_Pennsylvania_UnitedStates.BLS_UnemploymentRate.data|Northumberland_Pennsylvania_UnitedStates.BLS_UnemploymentRate.missing|Northumberland_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.data|Northumberland_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|39491.5|0|2934.5|0|6.9167491632489515|0|42426.0|0
0|2020-01-02|39491.5|0|2934.5|0|6.9167491632489515|0|42426.0|0
0|2020-01-03|39491.5|0|2934.5|0|6.9167491632489515|0|42426.0|0
0|2020-01-04|39491.5|0|2934.5|0|6.9167491632489515|0|42426.0|0
0|2020-01-05|39491.5|0|2934.5|0|6.9167491632489515|0|42426.0|0
0|2020-01-06|39491.5|0|2934.5|0|6.9167491632489515|0|42426.0|0
0|2020-01-07|39491.5|0|2934.5|0|6.9167491632489515|0|42426.0|0
0|2020-01-08|39491.5|0|2934.5|0|6.9167491632489515|0|42426.0|0
0|2020-01-09|39491.5|0|2934.5|0|6.9167491632489515|0|42426.0|0
0|2020-01-10|39491.5|0|2934.5|0|6.9167491632489515|0|42426.0|0
0|2020-01-11|39491.5|0|2934.5|0|6.9167491632489515|0|42426.0|0
0|2020-01-12|39491.5|0|2934.5|0|6.9167491632489515|0|42426.0|0
0|2020-01-13|39491.5|0|2934.5|0|6.9167491632489515|0|42426.0|0
0|2020-01-14|39491.5|0|2934.5|0|6.9167491632489515|0|42426.0|0
0|2020-01-15|39491.5|0|2934.5|0|6.9167491632489515|0|42426.0|0
0|2020-01-16|39491.5|0|2934.5|0|6.9167491632489515|0|42426.0|0
0|2020-01-17|39491.5|0|2934.5|0|6.9167491632489515|0|42426.0|0
0|2020-01-18|39491.5|0|2934.5|0|6.9167491632489515|0|42426.0|0
0|2020-01-19|39491.5|0|2934.5|0|6.9167491632489515|0|42426.0|0
0|2020-01-20|39491.5|0|2934.5|0|6.9167491632489515|0|42426.0|0
0|2020-01-21|39491.5|0|2934.5|0|6.9167491632489515|0|42426.0|0
0|2020-01-22|39491.5|0|2934.5|0|6.9167491632489515|0|42426.0|0
0|2020-01-23|39491.5|0|2934.5|0|6.9167491632489515|0|42426.0|0
0|2020-01-24|39491.5|0|2934.5|0|6.9167491632489515|0|42426.0|0
0|2020-01-25|39491.5|0|2934.5|0|6.9167491632489515|0|42426.0|0
0|2020-01-26|39491.5|0|2934.5|0|6.9167491632489515|0|42426.0|0
0|2020-01-27|39491.5|0|2934.5|0|6.9167491632489515|0|42426.0|0
0|2020-01-28|39491.5|0|2934.5|0|6.9167491632489515|0|42426.0|0
0|2020-01-29|39491.5|0|2934.5|0|6.9167491632489515|0|42426.0|0
0|2020-01-30|39491.5|0|2934.5|0|6.9167491632489515|0|42426.0|0
0|2020-01-31|39491.5|0|2934.5|0|6.9167491632489515|0|42426.0|0
0|2020-02-01|39987.0|0|2870.5|0|6.697777518520679|0|42857.5|0
0|2020-02-02|39987.0|0|2870.5|0|6.697777518520679|0|42857.5|0
0|2020-02-03|39987.0|0|2870.5|0|6.697777518520679|0|42857.5|0
0|2020-02-04|39987.0|0|2870.5|0|6.697777518520679|0|42857.5|0
0|2020-02-05|39987.0|0|2870.5|0|6.697777518520679|0|42857.5|0
