|dates|Woodson_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Woodson_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Woodson_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Woodson_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Woodson_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Woodson_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Woodson_Kansas_UnitedStates.TotalPopulation.data|Woodson_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|3138.0|0
