|dates|Warren_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Warren_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Warren_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Warren_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Warren_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Warren_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Warren_Indiana_UnitedStates.TotalPopulation.data|Warren_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|8265.0|0
