|dates|Island_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Island_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Island_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Island_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Island_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Island_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Island_Washington_UnitedStates.TotalPopulation.data|Island_Washington_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|85141.0|0
