|dates|Keokuk_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Keokuk_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Keokuk_Iowa_UnitedStates.NYT_ConfirmedDeaths.data|Keokuk_Iowa_UnitedStates.NYT_ConfirmedDeaths.missing|Keokuk_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Keokuk_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Keokuk_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Keokuk_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
