|dates|Sanilac_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Sanilac_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Sanilac_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Sanilac_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Sanilac_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Sanilac_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Sanilac_Michigan_UnitedStates.TotalPopulation.data|Sanilac_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|41170.0|0
