|dates|Riley_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Riley_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Riley_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Riley_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Riley_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Riley_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Riley_Kansas_UnitedStates.TotalPopulation.data|Riley_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|74232.0|0
