|dates|Columbia_NewYork_UnitedStates.BLS_EmployedPopulation.data|Columbia_NewYork_UnitedStates.BLS_EmployedPopulation.missing|Columbia_NewYork_UnitedStates.BLS_UnemployedPopulation.data|Columbia_NewYork_UnitedStates.BLS_UnemployedPopulation.missing|Columbia_NewYork_UnitedStates.BLS_UnemploymentRate.data|Columbia_NewYork_UnitedStates.BLS_UnemploymentRate.missing|Columbia_NewYork_UnitedStates.BLS_LaborForcePopulation.data|Columbia_NewYork_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|29839.0|0|1164.5|0|3.756027545277146|0|31003.5|0
0|2020-01-02|29839.0|0|1164.5|0|3.756027545277146|0|31003.5|0
0|2020-01-03|29839.0|0|1164.5|0|3.756027545277146|0|31003.5|0
0|2020-01-04|29839.0|0|1164.5|0|3.756027545277146|0|31003.5|0
0|2020-01-05|29839.0|0|1164.5|0|3.756027545277146|0|31003.5|0
0|2020-01-06|29839.0|0|1164.5|0|3.756027545277146|0|31003.5|0
0|2020-01-07|29839.0|0|1164.5|0|3.756027545277146|0|31003.5|0
0|2020-01-08|29839.0|0|1164.5|0|3.756027545277146|0|31003.5|0
0|2020-01-09|29839.0|0|1164.5|0|3.756027545277146|0|31003.5|0
0|2020-01-10|29839.0|0|1164.5|0|3.756027545277146|0|31003.5|0
0|2020-01-11|29839.0|0|1164.5|0|3.756027545277146|0|31003.5|0
0|2020-01-12|29839.0|0|1164.5|0|3.756027545277146|0|31003.5|0
0|2020-01-13|29839.0|0|1164.5|0|3.756027545277146|0|31003.5|0
0|2020-01-14|29839.0|0|1164.5|0|3.756027545277146|0|31003.5|0
0|2020-01-15|29839.0|0|1164.5|0|3.756027545277146|0|31003.5|0
0|2020-01-16|29839.0|0|1164.5|0|3.756027545277146|0|31003.5|0
0|2020-01-17|29839.0|0|1164.5|0|3.756027545277146|0|31003.5|0
0|2020-01-18|29839.0|0|1164.5|0|3.756027545277146|0|31003.5|0
0|2020-01-19|29839.0|0|1164.5|0|3.756027545277146|0|31003.5|0
0|2020-01-20|29839.0|0|1164.5|0|3.756027545277146|0|31003.5|0
0|2020-01-21|29839.0|0|1164.5|0|3.756027545277146|0|31003.5|0
0|2020-01-22|29839.0|0|1164.5|0|3.756027545277146|0|31003.5|0
0|2020-01-23|29839.0|0|1164.5|0|3.756027545277146|0|31003.5|0
0|2020-01-24|29839.0|0|1164.5|0|3.756027545277146|0|31003.5|0
0|2020-01-25|29839.0|0|1164.5|0|3.756027545277146|0|31003.5|0
0|2020-01-26|29839.0|0|1164.5|0|3.756027545277146|0|31003.5|0
0|2020-01-27|29839.0|0|1164.5|0|3.756027545277146|0|31003.5|0
0|2020-01-28|29839.0|0|1164.5|0|3.756027545277146|0|31003.5|0
0|2020-01-29|29839.0|0|1164.5|0|3.756027545277146|0|31003.5|0
0|2020-01-30|29839.0|0|1164.5|0|3.756027545277146|0|31003.5|0
0|2020-01-31|29839.0|0|1164.5|0|3.756027545277146|0|31003.5|0
0|2020-02-01|29553.0|0|1166.5|0|3.797262325233158|0|30719.5|0
0|2020-02-02|29553.0|0|1166.5|0|3.797262325233158|0|30719.5|0
0|2020-02-03|29553.0|0|1166.5|0|3.797262325233158|0|30719.5|0
0|2020-02-04|29553.0|0|1166.5|0|3.797262325233158|0|30719.5|0
0|2020-02-05|29553.0|0|1166.5|0|3.797262325233158|0|30719.5|0
0|2020-02-06|29553.0|0|1166.5|0|3.797262325233158|0|30719.5|0
0|2020-02-07|29553.0|0|1166.5|0|3.797262325233158|0|30719.5|0
0|2020-02-08|29553.0|0|1166.5|0|3.797262325233158|0|30719.5|0
0|2020-02-09|29553.0|0|1166.5|0|3.797262325233158|0|30719.5|0
0|2020-02-10|29553.0|0|1166.5|0|3.797262325233158|0|30719.5|0
0|2020-02-11|29553.0|0|1166.5|0|3.797262325233158|0|30719.5|0
0|2020-02-12|29553.0|0|1166.5|0|3.797262325233158|0|30719.5|0
0|2020-02-13|29553.0|0|1166.5|0|3.797262325233158|0|30719.5|0
0|2020-02-14|29553.0|0|1166.5|0|3.797262325233158|0|30719.5|0
0|2020-02-15|29553.0|0|1166.5|0|3.797262325233158|0|30719.5|0
0|2020-02-16|29553.0|0|1166.5|0|3.797262325233158|0|30719.5|0
0|2020-02-17|29553.0|0|1166.5|0|3.797262325233158|0|30719.5|0
0|2020-02-18|29553.0|0|1166.5|0|3.797262325233158|0|30719.5|0
0|2020-02-19|29553.0|0|1166.5|0|3.797262325233158|0|30719.5|0
0|2020-02-20|29553.0|0|1166.5|0|3.797262325233158|0|30719.5|0
0|2020-02-21|29553.0|0|1166.5|0|3.797262325233158|0|30719.5|0
0|2020-02-22|29553.0|0|1166.5|0|3.797262325233158|0|30719.5|0
0|2020-02-23|29553.0|0|1166.5|0|3.797262325233158|0|30719.5|0
0|2020-02-24|29553.0|0|1166.5|0|3.797262325233158|0|30719.5|0
0|2020-02-25|29553.0|0|1166.5|0|3.797262325233158|0|30719.5|0
0|2020-02-26|29553.0|0|1166.5|0|3.797262325233158|0|30719.5|0
0|2020-02-27|29553.0|0|1166.5|0|3.797262325233158|0|30719.5|0
0|2020-02-28|29553.0|0|1166.5|0|3.797262325233158|0|30719.5|0
0|2020-02-29|29553.0|0|1166.5|0|3.797262325233158|0|30719.5|0
0|2020-03-01|29088.5|0|1188.0|0|3.923835317820752|0|30276.5|0
0|2020-03-02|29088.5|0|1188.0|0|3.923835317820752|0|30276.5|0
0|2020-03-03|29088.5|0|1188.0|0|3.923835317820752|0|30276.5|0
0|2020-03-04|29088.5|0|1188.0|0|3.923835317820752|0|30276.5|0
0|2020-03-05|29088.5|0|1188.0|0|3.923835317820752|0|30276.5|0
0|2020-03-06|29088.5|0|1188.0|0|3.923835317820752|0|30276.5|0
0|2020-03-07|29088.5|0|1188.0|0|3.923835317820752|0|30276.5|0
0|2020-03-08|29088.5|0|1188.0|0|3.923835317820752|0|30276.5|0
0|2020-03-09|29088.5|0|1188.0|0|3.923835317820752|0|30276.5|0
0|2020-03-10|29088.5|0|1188.0|0|3.923835317820752|0|30276.5|0
0|2020-03-11|29088.5|0|1188.0|0|3.923835317820752|0|30276.5|0
0|2020-03-12|29088.5|0|1188.0|0|3.923835317820752|0|30276.5|0
0|2020-03-13|29088.5|0|1188.0|0|3.923835317820752|0|30276.5|0
0|2020-03-14|29088.5|0|1188.0|0|3.923835317820752|0|30276.5|0
0|2020-03-15|29088.5|0|1188.0|0|3.923835317820752|0|30276.5|0
0|2020-03-16|29088.5|0|1188.0|0|3.923835317820752|0|30276.5|0
0|2020-03-17|29088.5|0|1188.0|0|3.923835317820752|0|30276.5|0
0|2020-03-18|29088.5|0|1188.0|0|3.923835317820752|0|30276.5|0
0|2020-03-19|29088.5|0|1188.0|0|3.923835317820752|0|30276.5|0
0|2020-03-20|29088.5|0|1188.0|0|3.923835317820752|0|30276.5|0
0|2020-03-21|29088.5|0|1188.0|0|3.923835317820752|0|30276.5|0
0|2020-03-22|29088.5|0|1188.0|0|3.923835317820752|0|30276.5|0
0|2020-03-23|29088.5|0|1188.0|0|3.923835317820752|0|30276.5|0
0|2020-03-24|29088.5|0|1188.0|0|3.923835317820752|0|30276.5|0
0|2020-03-25|29088.5|0|1188.0|0|3.923835317820752|0|30276.5|0
0|2020-03-26|29088.5|0|1188.0|0|3.923835317820752|0|30276.5|0
0|2020-03-27|29088.5|0|1188.0|0|3.923835317820752|0|30276.5|0
0|2020-03-28|29088.5|0|1188.0|0|3.923835317820752|0|30276.5|0
0|2020-03-29|29088.5|0|1188.0|0|3.923835317820752|0|30276.5|0
0|2020-03-30|29088.5|0|1188.0|0|3.923835317820752|0|30276.5|0
0|2020-03-31|29088.5|0|1188.0|0|3.923835317820752|0|30276.5|0
0|2020-04-01|26307.0|0|3366.0|0|11.343645738550197|0|29673.0|0
0|2020-04-02|26307.0|0|3366.0|0|11.343645738550197|0|29673.0|0
0|2020-04-03|26307.0|0|3366.0|0|11.343645738550197|0|29673.0|0
0|2020-04-04|26307.0|0|3366.0|0|11.343645738550197|0|29673.0|0
0|2020-04-05|26307.0|0|3366.0|0|11.343645738550197|0|29673.0|0
