|dates|Bartow_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Bartow_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Bartow_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Bartow_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Bartow_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Bartow_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Bartow_Georgia_UnitedStates.TotalPopulation.data|Bartow_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|107738.0|0
