|dates|Lapeer_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Lapeer_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Lapeer_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Lapeer_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Lapeer_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Lapeer_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Lapeer_Michigan_UnitedStates.TotalPopulation.data|Lapeer_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|87607.0|0
