|dates|Buchanan_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Buchanan_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Buchanan_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Buchanan_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Buchanan_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Buchanan_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Buchanan_Missouri_UnitedStates.TotalPopulation.data|Buchanan_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|87364.0|0
