|dates|Duplin_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Duplin_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Duplin_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Duplin_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Duplin_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Duplin_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Duplin_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Duplin_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-18|25251.5|0|943.0|0|3.5999923648094065|0|26194.5|0
0|2020-02-19|25251.5|0|943.0|0|3.5999923648094065|0|26194.5|0
0|2020-02-20|25251.5|0|943.0|0|3.5999923648094065|0|26194.5|0
0|2020-02-21|25251.5|0|943.0|0|3.5999923648094065|0|26194.5|0
0|2020-02-22|25251.5|0|943.0|0|3.5999923648094065|0|26194.5|0
0|2020-02-23|25251.5|0|943.0|0|3.5999923648094065|0|26194.5|0
0|2020-02-24|25251.5|0|943.0|0|3.5999923648094065|0|26194.5|0
0|2020-02-25|25251.5|0|943.0|0|3.5999923648094065|0|26194.5|0
0|2020-02-26|25251.5|0|943.0|0|3.5999923648094065|0|26194.5|0
0|2020-02-27|25251.5|0|943.0|0|3.5999923648094065|0|26194.5|0
0|2020-02-28|25251.5|0|943.0|0|3.5999923648094065|0|26194.5|0
0|2020-02-29|25251.5|0|943.0|0|3.5999923648094065|0|26194.5|0
0|2020-03-01|23801.5|0|1052.5|0|4.234730828035729|0|24854.0|0
0|2020-03-02|23801.5|0|1052.5|0|4.234730828035729|0|24854.0|0
0|2020-03-03|23801.5|0|1052.5|0|4.234730828035729|0|24854.0|0
0|2020-03-04|23801.5|0|1052.5|0|4.234730828035729|0|24854.0|0
0|2020-03-05|23801.5|0|1052.5|0|4.234730828035729|0|24854.0|0
0|2020-03-06|23801.5|0|1052.5|0|4.234730828035729|0|24854.0|0
0|2020-03-07|23801.5|0|1052.5|0|4.234730828035729|0|24854.0|0
0|2020-03-08|23801.5|0|1052.5|0|4.234730828035729|0|24854.0|0
0|2020-03-09|23801.5|0|1052.5|0|4.234730828035729|0|24854.0|0
0|2020-03-10|23801.5|0|1052.5|0|4.234730828035729|0|24854.0|0
0|2020-03-11|23801.5|0|1052.5|0|4.234730828035729|0|24854.0|0
0|2020-03-12|23801.5|0|1052.5|0|4.234730828035729|0|24854.0|0
0|2020-03-13|23801.5|0|1052.5|0|4.234730828035729|0|24854.0|0
0|2020-03-14|23801.5|0|1052.5|0|4.234730828035729|0|24854.0|0
0|2020-03-15|23801.5|0|1052.5|0|4.234730828035729|0|24854.0|0
0|2020-03-16|23801.5|0|1052.5|0|4.234730828035729|0|24854.0|0
0|2020-03-17|23801.5|0|1052.5|0|4.234730828035729|0|24854.0|0
0|2020-03-18|23801.5|0|1052.5|0|4.234730828035729|0|24854.0|0
0|2020-03-19|23801.5|0|1052.5|0|4.234730828035729|0|24854.0|0
0|2020-03-20|23801.5|0|1052.5|0|4.234730828035729|0|24854.0|0
0|2020-03-21|23801.5|0|1052.5|0|4.234730828035729|0|24854.0|0
0|2020-03-22|23801.5|0|1052.5|0|4.234730828035729|0|24854.0|0
0|2020-03-23|23801.5|0|1052.5|0|4.234730828035729|0|24854.0|0
0|2020-03-24|23801.5|0|1052.5|0|4.234730828035729|0|24854.0|0
0|2020-03-25|23801.5|0|1052.5|0|4.234730828035729|0|24854.0|0
0|2020-03-26|23801.5|0|1052.5|0|4.234730828035729|0|24854.0|0
0|2020-03-27|23801.5|0|1052.5|0|4.234730828035729|0|24854.0|0
0|2020-03-28|23801.5|0|1052.5|0|4.234730828035729|0|24854.0|0
0|2020-03-29|23801.5|0|1052.5|0|4.234730828035729|0|24854.0|0
0|2020-03-30|23801.5|0|1052.5|0|4.234730828035729|0|24854.0|0
0|2020-03-31|23801.5|0|1052.5|0|4.234730828035729|0|24854.0|0
0|2020-04-01|22294.0|0|1823.5|0|7.560899761583912|0|24117.5|0
0|2020-04-02|22294.0|0|1823.5|0|7.560899761583912|0|24117.5|0
0|2020-04-03|22294.0|0|1823.5|0|7.560899761583912|0|24117.5|0
0|2020-04-04|22294.0|0|1823.5|0|7.560899761583912|0|24117.5|0
0|2020-04-05|22294.0|0|1823.5|0|7.560899761583912|0|24117.5|0
0|2020-04-06|22294.0|0|1823.5|0|7.560899761583912|0|24117.5|0
0|2020-04-07|22294.0|0|1823.5|0|7.560899761583912|0|24117.5|0
0|2020-04-08|22294.0|0|1823.5|0|7.560899761583912|0|24117.5|0
0|2020-04-09|22294.0|0|1823.5|0|7.560899761583912|0|24117.5|0
0|2020-04-10|22294.0|0|1823.5|0|7.560899761583912|0|24117.5|0
0|2020-04-11|22294.0|0|1823.5|0|7.560899761583912|0|24117.5|0
0|2020-04-12|22294.0|0|1823.5|0|7.560899761583912|0|24117.5|0
0|2020-04-13|22294.0|0|1823.5|0|7.560899761583912|0|24117.5|0
0|2020-04-14|22294.0|0|1823.5|0|7.560899761583912|0|24117.5|0
0|2020-04-15|22294.0|0|1823.5|0|7.560899761583912|0|24117.5|0
0|2020-04-16|22294.0|0|1823.5|0|7.560899761583912|0|24117.5|0
0|2020-04-17|22294.0|0|1823.5|0|7.560899761583912|0|24117.5|0
0|2020-04-18|22294.0|0|1823.5|0|7.560899761583912|0|24117.5|0
0|2020-04-19|22294.0|0|1823.5|0|7.560899761583912|0|24117.5|0
0|2020-04-20|22294.0|0|1823.5|0|7.560899761583912|0|24117.5|0
0|2020-04-21|22294.0|0|1823.5|0|7.560899761583912|0|24117.5|0
0|2020-04-22|22294.0|0|1823.5|0|7.560899761583912|0|24117.5|0
0|2020-04-23|22294.0|0|1823.5|0|7.560899761583912|0|24117.5|0
0|2020-04-24|22294.0|0|1823.5|0|7.560899761583912|0|24117.5|0
0|2020-04-25|22294.0|0|1823.5|0|7.560899761583912|0|24117.5|0
0|2020-04-26|22294.0|0|1823.5|0|7.560899761583912|0|24117.5|0
0|2020-04-27|22294.0|0|1823.5|0|7.560899761583912|0|24117.5|0
0|2020-04-28|22294.0|0|1823.5|0|7.560899761583912|0|24117.5|0
0|2020-04-29|22294.0|0|1823.5|0|7.560899761583912|0|24117.5|0
0|2020-04-30|22294.0|0|1823.5|0|7.560899761583912|0|24117.5|0
0|2020-05-01|21612.0|0|2186.0|0|9.185645852592655|0|23798.0|0
0|2020-05-02|21612.0|0|2186.0|0|9.185645852592655|0|23798.0|0
0|2020-05-03|21612.0|0|2186.0|0|9.185645852592655|0|23798.0|0
0|2020-05-04|21612.0|0|2186.0|0|9.185645852592655|0|23798.0|0
0|2020-05-05|21612.0|0|2186.0|0|9.185645852592655|0|23798.0|0
0|2020-05-06|21612.0|0|2186.0|0|9.185645852592655|0|23798.0|0
0|2020-05-07|21612.0|0|2186.0|0|9.185645852592655|0|23798.0|0
0|2020-05-08|21612.0|0|2186.0|0|9.185645852592655|0|23798.0|0
0|2020-05-09|21612.0|0|2186.0|0|9.185645852592655|0|23798.0|0
0|2020-05-10|21612.0|0|2186.0|0|9.185645852592655|0|23798.0|0
0|2020-05-11|21612.0|0|2186.0|0|9.185645852592655|0|23798.0|0
0|2020-05-12|21612.0|0|2186.0|0|9.185645852592655|0|23798.0|0
0|2020-05-13|21612.0|0|2186.0|0|9.185645852592655|0|23798.0|0
0|2020-05-14|21612.0|0|2186.0|0|9.185645852592655|0|23798.0|0
0|2020-05-15|21612.0|0|2186.0|0|9.185645852592655|0|23798.0|0
0|2020-05-16|21612.0|0|2186.0|0|9.185645852592655|0|23798.0|0
0|2020-05-17|21612.0|0|2186.0|0|9.185645852592655|0|23798.0|0
0|2020-05-18|21612.0|0|2186.0|0|9.185645852592655|0|23798.0|0
0|2020-05-19|21612.0|0|2186.0|0|9.185645852592655|0|23798.0|0
0|2020-05-20|21612.0|0|2186.0|0|9.185645852592655|0|23798.0|0
0|2020-05-21|21612.0|0|2186.0|0|9.185645852592655|0|23798.0|0
0|2020-05-22|21612.0|0|2186.0|0|9.185645852592655|0|23798.0|0
0|2020-05-23|21612.0|0|2186.0|0|9.185645852592655|0|23798.0|0
0|2020-05-24|21612.0|0|2186.0|0|9.185645852592655|0|23798.0|0
0|2020-05-25|21612.0|0|2186.0|0|9.185645852592655|0|23798.0|0
0|2020-05-26|21612.0|0|2186.0|0|9.185645852592655|0|23798.0|0
0|2020-05-27|21612.0|0|2186.0|0|9.185645852592655|0|23798.0|0
0|2020-05-28|21612.0|0|2186.0|0|9.185645852592655|0|23798.0|0
0|2020-05-29|21612.0|0|2186.0|0|9.185645852592655|0|23798.0|0
0|2020-05-30|21612.0|0|2186.0|0|9.185645852592655|0|23798.0|0
0|2020-05-31|21612.0|0|2186.0|0|9.185645852592655|0|23798.0|0
0|2020-06-01|22163.0|0|1498.0|0|6.331093360382063|0|23661.0|0
0|2020-06-02|22163.0|0|1498.0|0|6.331093360382063|0|23661.0|0
0|2020-06-03|22163.0|0|1498.0|0|6.331093360382063|0|23661.0|0
0|2020-06-04|22163.0|0|1498.0|0|6.331093360382063|0|23661.0|0
0|2020-06-05|22163.0|0|1498.0|0|6.331093360382063|0|23661.0|0
0|2020-06-06|22163.0|0|1498.0|0|6.331093360382063|0|23661.0|0
0|2020-06-07|22163.0|0|1498.0|0|6.331093360382063|0|23661.0|0
0|2020-06-08|22163.0|0|1498.0|0|6.331093360382063|0|23661.0|0
0|2020-06-09|22163.0|0|1498.0|0|6.331093360382063|0|23661.0|0
0|2020-06-10|22163.0|0|1498.0|0|6.331093360382063|0|23661.0|0
0|2020-06-11|22163.0|0|1498.0|0|6.331093360382063|0|23661.0|0
0|2020-06-12|22163.0|0|1498.0|0|6.331093360382063|0|23661.0|0
0|2020-06-13|22163.0|0|1498.0|0|6.331093360382063|0|23661.0|0
0|2020-06-14|22163.0|0|1498.0|0|6.331093360382063|0|23661.0|0
0|2020-06-15|22163.0|0|1498.0|0|6.331093360382063|0|23661.0|0
0|2020-06-16|22163.0|0|1498.0|0|6.331093360382063|0|23661.0|0
0|2020-06-17|22163.0|0|1498.0|0|6.331093360382063|0|23661.0|0
0|2020-06-18|22163.0|0|1498.0|0|6.331093360382063|0|23661.0|0
0|2020-06-19|22163.0|0|1498.0|0|6.331093360382063|0|23661.0|0
0|2020-06-20|22163.0|0|1498.0|0|6.331093360382063|0|23661.0|0
0|2020-06-21|22163.0|0|1498.0|0|6.331093360382063|0|23661.0|0
0|2020-06-22|22163.0|0|1498.0|0|6.331093360382063|0|23661.0|0
0|2020-06-23|22163.0|0|1498.0|0|6.331093360382063|0|23661.0|0
0|2020-06-24|22163.0|0|1498.0|0|6.331093360382063|0|23661.0|0
0|2020-06-25|22163.0|0|1498.0|0|6.331093360382063|0|23661.0|0
0|2020-06-26|22163.0|0|1498.0|0|6.331093360382063|0|23661.0|0
0|2020-06-27|22163.0|0|1498.0|0|6.331093360382063|0|23661.0|0
0|2020-06-28|22163.0|0|1498.0|0|6.331093360382063|0|23661.0|0
0|2020-06-29|22163.0|0|1498.0|0|6.331093360382063|0|23661.0|0
0|2020-06-30|22163.0|0|1498.0|0|6.331093360382063|0|23661.0|0
0|2020-07-01|22668.0|0|1697.0|0|6.964908680484301|0|24365.0|0
0|2020-07-02|22668.0|0|1697.0|0|6.964908680484301|0|24365.0|0
0|2020-07-03|22668.0|0|1697.0|0|6.964908680484301|0|24365.0|0
0|2020-07-04|22668.0|0|1697.0|0|6.964908680484301|0|24365.0|0
0|2020-07-05|22668.0|0|1697.0|0|6.964908680484301|0|24365.0|0
0|2020-07-06|22668.0|0|1697.0|0|6.964908680484301|0|24365.0|0
0|2020-07-07|22668.0|0|1697.0|0|6.964908680484301|0|24365.0|0
0|2020-07-08|22668.0|0|1697.0|0|6.964908680484301|0|24365.0|0
0|2020-07-09|22668.0|0|1697.0|0|6.964908680484301|0|24365.0|0
0|2020-07-10|22668.0|0|1697.0|0|6.964908680484301|0|24365.0|0
0|2020-07-11|22668.0|0|1697.0|0|6.964908680484301|0|24365.0|0
0|2020-07-12|22668.0|0|1697.0|0|6.964908680484301|0|24365.0|0
0|2020-07-13|22668.0|0|1697.0|0|6.964908680484301|0|24365.0|0
0|2020-07-14|22668.0|0|1697.0|0|6.964908680484301|0|24365.0|0
0|2020-07-15|22668.0|0|1697.0|0|6.964908680484301|0|24365.0|0
0|2020-07-16|22668.0|0|1697.0|0|6.964908680484301|0|24365.0|0
0|2020-07-17|22668.0|0|1697.0|0|6.964908680484301|0|24365.0|0
0|2020-07-18|22668.0|0|1697.0|0|6.964908680484301|0|24365.0|0
0|2020-07-19|22668.0|0|1697.0|0|6.964908680484301|0|24365.0|0
0|2020-07-20|22668.0|0|1697.0|0|6.964908680484301|0|24365.0|0
0|2020-07-21|22668.0|0|1697.0|0|6.964908680484301|0|24365.0|0
0|2020-07-22|22668.0|0|1697.0|0|6.964908680484301|0|24365.0|0
0|2020-07-23|22668.0|0|1697.0|0|6.964908680484301|0|24365.0|0
0|2020-07-24|22668.0|0|1697.0|0|6.964908680484301|0|24365.0|0
0|2020-07-25|22668.0|0|1697.0|0|6.964908680484301|0|24365.0|0
0|2020-07-26|22668.0|0|1697.0|0|6.964908680484301|0|24365.0|0
0|2020-07-27|22668.0|0|1697.0|0|6.964908680484301|0|24365.0|0
0|2020-07-28|22668.0|0|1697.0|0|6.964908680484301|0|24365.0|0
0|2020-07-29|22668.0|0|1697.0|0|6.964908680484301|0|24365.0|0
0|2020-07-30|22668.0|0|1697.0|0|6.964908680484301|0|24365.0|0
0|2020-07-31|22668.0|0|1697.0|0|6.964908680484301|0|24365.0|0
0|2020-08-01|22904.0|0|1232.0|0|5.104408352668213|0|24136.0|0
0|2020-08-02|22904.0|0|1232.0|0|5.104408352668213|0|24136.0|0
0|2020-08-03|22904.0|0|1232.0|0|5.104408352668213|0|24136.0|0
0|2020-08-04|22904.0|0|1232.0|0|5.104408352668213|0|24136.0|0
0|2020-08-05|22904.0|0|1232.0|0|5.104408352668213|0|24136.0|0
0|2020-08-06|22904.0|0|1232.0|0|5.104408352668213|0|24136.0|0
0|2020-08-07|22904.0|0|1232.0|0|5.104408352668213|0|24136.0|0
0|2020-08-08|22904.0|0|1232.0|0|5.104408352668213|0|24136.0|0
0|2020-08-09|22904.0|0|1232.0|0|5.104408352668213|0|24136.0|0
0|2020-08-10|22904.0|0|1232.0|0|5.104408352668213|0|24136.0|0
0|2020-08-11|22904.0|0|1232.0|0|5.104408352668213|0|24136.0|0
0|2020-08-12|22904.0|0|1232.0|0|5.104408352668213|0|24136.0|0
0|2020-08-13|22904.0|0|1232.0|0|5.104408352668213|0|24136.0|0
0|2020-08-14|22904.0|0|1232.0|0|5.104408352668213|0|24136.0|0
0|2020-08-15|22904.0|0|1232.0|0|5.104408352668213|0|24136.0|0
0|2020-08-16|22904.0|0|1232.0|0|5.104408352668213|0|24136.0|0
0|2020-08-17|22904.0|0|1232.0|0|5.104408352668213|0|24136.0|0
0|2020-08-18|22904.0|0|1232.0|0|5.104408352668213|0|24136.0|0
0|2020-08-19|22904.0|0|1232.0|0|5.104408352668213|0|24136.0|0
0|2020-08-20|22904.0|0|1232.0|0|5.104408352668213|0|24136.0|0
0|2020-08-21|22904.0|0|1232.0|0|5.104408352668213|0|24136.0|0
0|2020-08-22|22904.0|0|1232.0|0|5.104408352668213|0|24136.0|0
0|2020-08-23|22904.0|0|1232.0|0|5.104408352668213|0|24136.0|0
0|2020-08-24|22904.0|0|1232.0|0|5.104408352668213|0|24136.0|0
0|2020-08-25|22904.0|0|1232.0|0|5.104408352668213|0|24136.0|0
0|2020-08-26|22904.0|0|1232.0|0|5.104408352668213|0|24136.0|0
0|2020-08-27|22904.0|0|1232.0|0|5.104408352668213|0|24136.0|0
0|2020-08-28|22904.0|0|1232.0|0|5.104408352668213|0|24136.0|0
0|2020-08-29|22904.0|0|1232.0|0|5.104408352668213|0|24136.0|0
0|2020-08-30|22904.0|0|1232.0|0|5.104408352668213|0|24136.0|0
0|2020-08-31|22904.0|0|1232.0|0|5.104408352668213|0|24136.0|0
0|2020-09-01|23926.0|0|1357.0|0|5.367242811375232|0|25283.0|0
0|2020-09-02|23926.0|0|1357.0|0|5.367242811375232|0|25283.0|0
0|2020-09-03|23926.0|0|1357.0|0|5.367242811375232|0|25283.0|0
0|2020-09-04|23926.0|0|1357.0|0|5.367242811375232|0|25283.0|0
0|2020-09-05|23926.0|0|1357.0|0|5.367242811375232|0|25283.0|0
0|2020-09-06|23926.0|0|1357.0|0|5.367242811375232|0|25283.0|0
0|2020-09-07|23926.0|0|1357.0|0|5.367242811375232|0|25283.0|0
0|2020-09-08|23926.0|0|1357.0|0|5.367242811375232|0|25283.0|0
0|2020-09-09|23926.0|0|1357.0|0|5.367242811375232|0|25283.0|0
0|2020-09-10|23926.0|0|1357.0|0|5.367242811375232|0|25283.0|0
0|2020-09-11|23926.0|0|1357.0|0|5.367242811375232|0|25283.0|0
0|2020-09-12|23926.0|0|1357.0|0|5.367242811375232|0|25283.0|0
0|2020-09-13|23926.0|0|1357.0|0|5.367242811375232|0|25283.0|0
0|2020-09-14|23926.0|0|1357.0|0|5.367242811375232|0|25283.0|0
0|2020-09-15|23926.0|0|1357.0|0|5.367242811375232|0|25283.0|0
0|2020-09-16|23926.0|0|1357.0|0|5.367242811375232|0|25283.0|0
0|2020-09-17|23926.0|0|1357.0|0|5.367242811375232|0|25283.0|0
0|2020-09-18|23926.0|0|1357.0|0|5.367242811375232|0|25283.0|0
0|2020-09-19|23926.0|0|1357.0|0|5.367242811375232|0|25283.0|0
0|2020-09-20|23926.0|0|1357.0|0|5.367242811375232|0|25283.0|0
0|2020-09-21|23926.0|0|1357.0|0|5.367242811375232|0|25283.0|0
0|2020-09-22|23926.0|0|1357.0|0|5.367242811375232|0|25283.0|0
0|2020-09-23|23926.0|0|1357.0|0|5.367242811375232|0|25283.0|0
0|2020-09-24|23926.0|0|1357.0|0|5.367242811375232|0|25283.0|0
0|2020-09-25|23926.0|0|1357.0|0|5.367242811375232|0|25283.0|0
0|2020-09-26|23926.0|0|1357.0|0|5.367242811375232|0|25283.0|0
0|2020-09-27|23926.0|0|1357.0|0|5.367242811375232|0|25283.0|0
0|2020-09-28|23926.0|0|1357.0|0|5.367242811375232|0|25283.0|0
0|2020-09-29|23926.0|0|1357.0|0|5.367242811375232|0|25283.0|0
0|2020-09-30|23926.0|0|1357.0|0|5.367242811375232|0|25283.0|0
0|2020-10-01|24284.0|0|1309.0|0|5.1146797952565155|0|25593.0|0
0|2020-10-02|24284.0|0|1309.0|0|5.1146797952565155|0|25593.0|0
0|2020-10-03|24284.0|0|1309.0|0|5.1146797952565155|0|25593.0|0
0|2020-10-04|24284.0|0|1309.0|0|5.1146797952565155|0|25593.0|0
0|2020-10-05|24284.0|0|1309.0|0|5.1146797952565155|0|25593.0|0
0|2020-10-06|24284.0|0|1309.0|0|5.1146797952565155|0|25593.0|0
0|2020-10-07|24284.0|0|1309.0|0|5.1146797952565155|0|25593.0|0
0|2020-10-08|24284.0|0|1309.0|0|5.1146797952565155|0|25593.0|0
0|2020-10-09|24284.0|0|1309.0|0|5.1146797952565155|0|25593.0|0
0|2020-10-10|24284.0|0|1309.0|0|5.1146797952565155|0|25593.0|0
0|2020-10-11|24284.0|0|1309.0|0|5.1146797952565155|0|25593.0|0
0|2020-10-12|24284.0|0|1309.0|0|5.1146797952565155|0|25593.0|0
0|2020-10-13|24284.0|0|1309.0|0|5.1146797952565155|0|25593.0|0
0|2020-10-14|24284.0|0|1309.0|0|5.1146797952565155|0|25593.0|0
0|2020-10-15|24284.0|0|1309.0|0|5.1146797952565155|0|25593.0|0
0|2020-10-16|24284.0|0|1309.0|0|5.1146797952565155|0|25593.0|0
0|2020-10-17|24284.0|0|1309.0|0|5.1146797952565155|0|25593.0|0
0|2020-10-18|24284.0|0|1309.0|0|5.1146797952565155|0|25593.0|0
0|2020-10-19|24284.0|0|1309.0|0|5.1146797952565155|0|25593.0|0
0|2020-10-20|24284.0|0|1309.0|0|5.1146797952565155|0|25593.0|0
0|2020-10-21|24284.0|0|1309.0|0|5.1146797952565155|0|25593.0|0
0|2020-10-22|24284.0|0|1309.0|0|5.1146797952565155|0|25593.0|0
0|2020-10-23|24284.0|0|1309.0|0|5.1146797952565155|0|25593.0|0
0|2020-10-24|24284.0|0|1309.0|0|5.1146797952565155|0|25593.0|0
0|2020-10-25|24284.0|0|1309.0|0|5.1146797952565155|0|25593.0|0
0|2020-10-26|24284.0|0|1309.0|0|5.1146797952565155|0|25593.0|0
0|2020-10-27|24284.0|0|1309.0|0|5.1146797952565155|0|25593.0|0
0|2020-10-28|24284.0|0|1309.0|0|5.1146797952565155|0|25593.0|0
0|2020-10-29|24284.0|0|1309.0|0|5.1146797952565155|0|25593.0|0
0|2020-10-30|24284.0|0|1309.0|0|5.1146797952565155|0|25593.0|0
0|2020-10-31|24284.0|0|1309.0|0|5.1146797952565155|0|25593.0|0
0|2020-11-01|23922.0|0|1342.0|0|5.311906269791007|0|25264.0|0
0|2020-11-02|23922.0|0|1342.0|0|5.311906269791007|0|25264.0|0
0|2020-11-03|23922.0|0|1342.0|0|5.311906269791007|0|25264.0|0
0|2020-11-04|23922.0|0|1342.0|0|5.311906269791007|0|25264.0|0
0|2020-11-05|23922.0|0|1342.0|0|5.311906269791007|0|25264.0|0
0|2020-11-06|23922.0|0|1342.0|0|5.311906269791007|0|25264.0|0
0|2020-11-07|23922.0|0|1342.0|0|5.311906269791007|0|25264.0|0
0|2020-11-08|23922.0|0|1342.0|0|5.311906269791007|0|25264.0|0
0|2020-11-09|23922.0|0|1342.0|0|5.311906269791007|0|25264.0|0
0|2020-11-10|23922.0|0|1342.0|0|5.311906269791007|0|25264.0|0
0|2020-11-11|23922.0|0|1342.0|0|5.311906269791007|0|25264.0|0
0|2020-11-12|23922.0|0|1342.0|0|5.311906269791007|0|25264.0|0
0|2020-11-13|23922.0|0|1342.0|0|5.311906269791007|0|25264.0|0
0|2020-11-14|23922.0|0|1342.0|0|5.311906269791007|0|25264.0|0
0|2020-11-15|23922.0|0|1342.0|0|5.311906269791007|0|25264.0|0
0|2020-11-16|23922.0|0|1342.0|0|5.311906269791007|0|25264.0|0
0|2020-11-17|23922.0|0|1342.0|0|5.311906269791007|0|25264.0|0
0|2020-11-18|23922.0|0|1342.0|0|5.311906269791007|0|25264.0|0
0|2020-11-19|23922.0|0|1342.0|0|5.311906269791007|0|25264.0|0
0|2020-11-20|23922.0|0|1342.0|0|5.311906269791007|0|25264.0|0
0|2020-11-21|23922.0|0|1342.0|0|5.311906269791007|0|25264.0|0
0|2020-11-22|23922.0|0|1342.0|0|5.311906269791007|0|25264.0|0
0|2020-11-23|23922.0|0|1342.0|0|5.311906269791007|0|25264.0|0
0|2020-11-24|23922.0|0|1342.0|0|5.311906269791007|0|25264.0|0
0|2020-11-25|23922.0|0|1342.0|0|5.311906269791007|0|25264.0|0
0|2020-11-26|23922.0|0|1342.0|0|5.311906269791007|0|25264.0|0
0|2020-11-27|23922.0|0|1342.0|0|5.311906269791007|0|25264.0|0
0|2020-11-28|23922.0|0|1342.0|0|5.311906269791007|0|25264.0|0
0|2020-11-29|23922.0|0|1342.0|0|5.311906269791007|0|25264.0|0
